changepoints,func,init_angle,init_speed,particle,pred_x,pred_y,scale_x,scale_y,score,seq_id,shape_x,shape_y,tpt,true_x,true_y,sampled_sd_x,sampled_sd_y,sd_x,sd_y
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.6163171360494357,0.8899073560992626,19,14.772637752308707,9.202404730803103,6.974428304922125,14.181285601438953,-17.939644541442576,line,64.70607276760269,57.4364789575815,9,14.300000000000002,9.000000000000004,0.14324508635750705,0.09878384270160133,0.0873380705910155,0.06022957189324967
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.49125670237605,1.0988380495611698,20,14.308250718772268,9.256746196969447,10.280671701735075,23.173954163069475,-18.06102430764672,line,66.93186964261614,44.2554791628946,9,14.300000000000002,9.000000000000004,0.10217324329214376,0.09464581012651553,0.0622961259061337,0.057706568903473296
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7967252928216375,0.7761134446732073,1,13.091419860362162,9.399576198727772,29.40243318078041,16.346237821587884,-22.01791116904452,line,45.13972926850705,128.2933278731208,10,13.000000000000004,10.000000000000004,0.0750909423247098,0.08486420892960793,0.045783755577719173,0.0517426213953785
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.511400118347417,0.9787241252442118,2,13.185440002650232,10.155209707879468,72.49411596902031,11.728977305660989,-21.777043344816924,line,35.67789634282485,49.266031581622165,10,13.000000000000004,10.000000000000004,0.06354131928350111,0.11422749516670418,0.038741826125736685,0.06964573298804576
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4870737175270787,1.2688787981669292,3,12.85860967315441,10.501145423872376,34.8929396209442,6.35100667964346,-19.316537119648377,line,69.96976047183063,72.42242769714551,10,13.000000000000004,10.000000000000004,0.057657436294698355,0.14232542233288936,0.0351543593518832,0.08677734153883976
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.227226955981577,0.8744714557724538,4,12.956153356503892,9.501118826516006,25.616119340933235,9.966791290112,-19.392074266924787,line,39.62622330312886,92.96498457359009,10,13.000000000000004,10.000000000000004,0.08428691507485567,0.1065333814194278,0.05139063911996365,0.0649545490411298
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6618518183093869,1.1500613615944546,5,12.673647090423797,9.955447993260972,6.182137122726891,27.19324377474776,-19.48280062070404,line,94.02546520575068,70.78552211536412,10,13.000000000000004,10.000000000000004,0.11789072807330095,0.061402888163658326,0.07187924551069651,0.037438001660632686
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7621459890189792,0.7950901866209195,6,13.085918430730912,9.475961082691532,38.80544686377981,18.349959644224725,-23.57507197998029,line,124.23562490249098,102.53168690660549,10,13.000000000000004,10.000000000000004,0.039680349852429284,0.08609452067075951,0.024193536299306637,0.052492755703158346
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6470305937144736,1.1067346237536515,7,12.75674545047277,9.955637433397323,33.27776722097829,10.661790445714184,-19.43821516605858,line,83.20318561309215,37.31788294316618,10,13.000000000000004,10.000000000000004,0.05957050148077439,0.1342251387416253,0.036320775782040675,0.08183851146731189
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.711312697615834,1.0405152108876123,8,12.765906582985929,9.74762611636575,18.640163175617005,15.435315230154462,-18.736675351496515,line,35.70634339712906,37.13391169477956,10,13.000000000000004,10.000000000000004,0.11294942141009903,0.12138040886608181,0.06886647766548401,0.07400694144198548
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.840895727710829,1.15295492189273,9,13.832308243463041,10.832237705791261,14.581748270141746,26.47147031433028,-24.35324172886373,line,102.9445009754146,56.47917940911294,10,13.000000000000004,10.000000000000004,0.11749153758809766,0.1454194368203294,0.07163585477623925,0.08866379546605681
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.3833279269082197,0.8238517181782081,10,13.53467155994724,10.113580049607103,12.657969603999236,14.391653711570374,-17.990772560652257,line,44.26975200224829,56.09953057360804,10,13.000000000000004,10.000000000000004,0.14614157119160204,0.09586446532579687,0.08910408856300116,0.05844959609224056
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.243500900013058,1.045750687781444,11,12.708782061128735,9.640152074660236,44.17153366174372,15.937109827018263,-20.09765129407219,line,80.56429384532042,55.842823590723256,10,13.000000000000004,10.000000000000004,0.058548743764415365,0.10559214837359807,0.03569779910739537,0.06438066912462008
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.674064860642217,0.6649599323256068,12,13.34922624397915,9.53429502062241,24.23248370462811,13.063312192443416,-19.93469076568313,line,100.0058396717133,70.39788723239072,10,13.000000000000004,10.000000000000004,0.0678467326529602,0.10921283188679431,0.04136688298700203,0.0665882388242469
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.350918282081467,1.1408159255394823,13,12.706056230960764,9.979935348115125,28.336334988996004,20.44397666937657,-19.26108707024163,line,80.02463578985623,82.55750998503608,10,13.000000000000004,10.000000000000004,0.06792972108658224,0.06532991378871658,0.04141748192800745,0.03983235144236319
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.518185929686997,0.9365407216736938,14,13.24532116038429,10.11672488692903,29.72219178045324,19.652567205614773,-18.396958966104847,line,74.3631674692996,63.73559905380604,10,13.000000000000004,10.000000000000004,0.06582767178204273,0.07757141910822657,0.04013583984719309,0.047296128964667186
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.515147250290812,1.0438281988709286,15,13.118572610442035,10.239028766317237,8.734527326804562,10.751583945938044,-17.99237301248682,line,73.64359976289023,66.93854382472354,10,13.000000000000004,10.000000000000004,0.10690464558039975,0.10544832035979425,0.06518091279519223,0.06429297563689225
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4981496878053582,0.878591245196545,16,13.28402721030796,10.021895797237299,13.575228652952758,29.376464911472876,-18.38033208320807,line,68.38073147557633,37.75004827278374,10,13.000000000000004,10.000000000000004,0.09650794154616106,0.08035339451545431,0.058841930468147494,0.04899232930687314
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.731253992034504,0.5419190027213127,17,13.489213803415003,9.36416306272105,14.30480157363562,19.080821155655297,-20.371732023835914,line,79.79423128554014,33.01879568442987,10,13.000000000000004,10.000000000000004,0.10153305826714339,0.16594233940309772,0.061905798207456134,0.10117683001464059
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.310712301189512,1.0672208577156763,18,12.753998465006381,9.820781712694108,59.93943302301224,30.970779382827203,-21.181744844909534,line,66.50401740928574,65.13230135045598,10,13.000000000000004,10.000000000000004,0.05492280174971851,0.06494684494124807,0.03348702324281769,0.03959879024391535
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.445011223476928,0.9395398634707331,19,13.120438506540225,9.991560512643112,35.84538046474792,15.45613348233964,-18.77980585732863,line,84.79061024763371,48.34613994346476,10,13.000000000000004,10.000000000000004,0.05094695152583238,0.09791092507022509,0.031062904577787653,0.05969734462006415
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.462518285535486,1.4600377493195964,20,12.709303157909549,10.789967618073668,29.09046144189839,6.5544361506849,-19.6297535881142,line,64.94380230973755,66.95826578193316,10,13.000000000000004,10.000000000000004,0.0744152498922836,0.16972956052964408,0.04537177863064422,0.1034859394892132
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.3415775621740824,1.1202216696707883,1,11.42088100753212,10.939177849278424,45.21891806346149,49.396774693436,-21.24927966070638,line,42.251853874340426,63.48043415079773,11,11.700000000000003,11.000000000000004,0.07870259623088498,0.04865555676149879,0.04798581982877901,0.029665816532618818
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.357621160018609,1.2212473173128044,2,11.304817187112398,11.066931257348893,10.74243168674237,13.459521064106676,-18.621234303110768,line,46.2023950608644,87.48662507494087,11,11.700000000000003,11.000000000000004,0.1375529811539598,0.0786048365261933,0.08386753279652422,0.047926214684851
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.38487040907374,0.6960021217660772,3,12.060800425232133,10.648838303183934,15.105618132975758,2.186333470293342,-19.073645598146708,line,60.55196809060892,59.20895588052808,11,11.700000000000003,11.000000000000004,0.10350931600666372,0.24126388102740765,0.06311074381745417,0.14710118446677037
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7209655501351355,0.8927105328706626,4,11.674249742157295,10.621396484315943,35.18335944509041,25.592160982212324,-20.26409605066256,line,45.19427276397198,97.6851322438162,11,11.700000000000003,11.000000000000004,0.0672345217388495,0.06959380856207542,0.04099361140475911,0.04243209396881084
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.331447491065208,1.53958325932004,5,11.743931298075434,12.190534889780064,24.43098863589676,5.349325890805495,-20.156666533739624,line,56.51995895728588,80.23540049321265,11,11.700000000000003,11.000000000000004,0.07238742299088462,0.20091644413495574,0.04413539074772077,0.12250091802073856
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.0155493768890906,0.4464104302520766,6,12.98211865600817,10.731949157972636,4.560112364493218,6.876708153303087,-19.685810402766958,line,46.05238678572574,47.551132529907925,11,11.700000000000003,11.000000000000004,0.2856232641384316,0.15462855701286354,0.17414757769421577,0.09427869514540306
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.319140828324259,0.7389324087852076,7,11.937182534594342,10.582422361362054,10.15273174447366,13.419547156932328,-18.19757439039952,line,37.33018230663745,56.21372606401391,11,11.700000000000003,11.000000000000004,0.14436131473689778,0.1168036022173385,0.08801864704549585,0.07121641317791827
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6146818625429862,0.6706098519003386,8,12.095505173643119,10.625802989539535,16.179551226500266,18.100478032353887,-19.843376896127324,line,27.44554965259165,38.549319548501735,11,11.700000000000003,11.000000000000004,0.15340300170202115,0.12272155972027653,0.09353146088436595,0.07482465554971075
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.2161193137409152,0.8690636317589838,9,12.52535699250111,11.34402180369087,8.867581123992807,19.278275562897782,-20.32279933384996,line,94.69106881986598,41.49053981607253,11,11.700000000000003,11.000000000000004,0.13489853495527168,0.11282650876389715,0.08224908838508752,0.0687915365024502
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.62644451819247,1.4070761027777154,10,11.078249782731666,11.277774628078427,26.862251007653764,20.0350711922312,-21.5275870354312,line,51.06122665056528,26.57907644622899,11,11.700000000000003,11.000000000000004,0.12372706194445773,0.1310346893509219,0.07543772107585234,0.07989326014185368
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.5585679505637875,1.3239234990049518,11,11.330028342038295,11.387859932262526,4.191309424759278,1.2033563131760017,-21.505546040279327,line,66.98961044299087,84.43839032727647,11,11.700000000000003,11.000000000000004,0.16825244313699164,0.2705138604511455,0.10258532511987477,0.1649352116760554
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7857702870504824,0.909187605799086,12,11.592458109392298,10.492381236455577,5.847557017929375,22.896623496827942,-19.03861265642513,line,61.95963030557445,46.34201667724852,11,11.700000000000003,11.000000000000004,0.14163740029105917,0.11893531012054016,0.08635784709623412,0.07251613842548865
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.2114933095934157,1.0053891410056537,13,11.44119951930925,10.537785054878245,17.32761708101637,11.59775416622877,-19.467401097038422,line,87.42098064378881,86.02382564426448,11,11.700000000000003,11.000000000000004,0.07598940618990273,0.10262569952981365,0.046331558664561914,0.06257199334305459
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.623164663101173,0.5585835172123641,14,12.488823108833207,10.760276268124718,11.152982966654497,31.35776367445691,-19.47047969657325,line,49.31939144439416,72.59016428087298,11,11.700000000000003,11.000000000000004,0.1726907920637233,0.06492072815741966,0.10529143422090874,0.03958286655977638
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7802555908240958,0.701370967823879,15,11.917516584935052,10.389227153383487,16.11666151626729,5.355351151560026,-19.054833162958445,line,51.98261781902035,89.7782753226419,11,11.700000000000003,11.000000000000004,0.09883020092216259,0.1432644224263847,0.06025783699917971,0.08734986000028275
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.420602951363927,0.8109829349264924,16,11.949778788448736,10.816229403785321,20.83324585718249,7.01684607589366,-18.893426563075472,line,59.31340483409684,93.321731677952,11,11.700000000000003,11.000000000000004,0.0849110701503586,0.10712467330436477,0.051771193185936745,0.06531506606617897
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.364958380023791,0.9103066724575076,17,11.745675659313463,10.809790780614263,61.41966958137577,13.275088733671232,-20.607747095688868,line,61.2449792812785,87.31427115404918,11,11.700000000000003,11.000000000000004,0.0441986471433755,0.08222792041719643,0.026948390778314554,0.05013524792065678
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4210410846561927,1.0289484054039904,18,11.963478252138419,11.331773004177274,52.70209623265141,18.09888252244634,-20.873008741765744,line,39.58560857254022,40.242870957309535,11,11.700000000000003,11.000000000000004,0.07585846451396427,0.11595997832290507,0.04625172211569854,0.07070204661137228
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.3859440037376822,0.7730175424346004,19,12.277607041225707,11.04190900675904,8.599715537526889,47.88263932665228,-19.749780800277318,line,39.1356417085424,55.25777553194101,11,11.700000000000003,11.000000000000004,0.1804180649155383,0.0524660872402442,0.11000283563068204,0.03198913797005563
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.996976635019034,0.3755870231846469,20,13.002925469277333,10.616001572943095,3.863685186971877,35.557369225309145,-20.74230532896542,line,59.50305878669776,56.19823200389919,11,11.700000000000003,11.000000000000004,0.2631833734425015,0.0841855007664679,0.1604657348646163,0.0513288057248355
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4624020882022328,0.9616319235521564,1,10.652526627893234,12.179126480674915,18.31643218649754,13.884261700108809,-17.642899779767443,line,57.80574531373078,68.54238842997833,12,10.4,12.000000000000004,0.09081141996155952,0.09040828745228661,0.05536869995860339,0.05512290572965137
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.577687260710245,0.9237034035942584,2,10.767111612648307,12.193692806821593,10.58188071636203,21.050095674978078,-19.693098917916853,line,91.59304786415744,31.505661511052047,12,10.4,12.000000000000004,0.09692066989272378,0.11098235488820417,0.059093575382354484,0.06766713603977753
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6183635368813858,0.7310805418802027,3,10.710015494269133,11.676519430141107,18.066936450978243,13.422290780286865,-20.45035184495838,line,19.657658458764143,56.29521267840947,12,10.4,12.000000000000004,0.16211724164994054,0.1094084872729137,0.09884462675323867,0.0667075320185821
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.3520915467416843,0.5273709883802798,4,11.245642925876268,11.736004672498684,15.87029210965922,24.623605897347566,-21.03331181962242,line,33.58952933027956,34.50652247055472,12,10.4,12.000000000000004,0.2039358761020993,0.10522547164712036,0.12434189818275954,0.06415710237873348
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.397465536654194,1.1986117254112325,5,10.10499063856102,12.149168229908474,13.128836781926278,11.216317577175792,-17.77351554997802,line,67.77545237043128,62.24121423029867,12,10.4,12.000000000000004,0.09892963686505339,0.10372832868586626,0.060318464163575475,0.06324427820472649
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.4700084877727955,0.7678455208155197,6,10.768549269772127,11.847577653125677,20.83342035250533,17.016244550974406,-18.726890154284177,line,90.8680041203479,54.80879715096175,12,10.4,12.000000000000004,0.07616393514112044,0.09084909820740289,0.04643797084419916,0.055391672790544036
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.0389366333480448,0.6513125680377824,7,10.633765324931899,11.065293970137338,17.06473207760531,3.3325973904304766,-19.12946190176012,line,65.84643173007173,43.16991365213504,12,10.4,12.000000000000004,0.08659725273484996,0.2768203017042485,0.052799276852458464,0.16878031677073874
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.5929453030232033,0.9386386876145328,8,10.464636709704951,11.918630555243348,17.659053441072256,27.827516622582856,-18.35948977066009,line,56.09195192232393,87.1593097833504,12,10.4,12.000000000000004,0.08567395507182213,0.05538957583500872,0.05223633233184303,0.0337716204255049
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.5210911892361088,0.7430196872395005,9,12.589781013980675,11.832694574734388,2.2412318911617155,35.67837173268676,-23.039345589081623,line,69.43395938701948,97.64712780871804,12,10.4,12.000000000000004,0.3720067201489635,0.049497713700197656,0.22681650038322312,0.030179288680467754
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.4972585656519386,0.7822608819992114,10,10.788881428163778,11.90330518843122,17.47054834658796,31.483756426818964,-19.20402360589365,line,71.35215460827655,87.66802295835974,12,10.4,12.000000000000004,0.09271086724136834,0.05243498248234507,0.056526813404769505,0.0319701730644509
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7739922016594143,1.0932812270151857,11,10.018700068977791,11.623289880520785,30.71818690382176,35.36616714331748,-20.25110316897985,line,51.75442737046466,54.17712792332898,12,10.4,12.000000000000004,0.09083099280436953,0.08504652184978387,0.05538063373148507,0.0518537795446517
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.37781435193039,1.1151029352665065,12,10.183827964489252,12.022797690171785,6.741018884059912,20.97816783305065,-18.46552443980263,line,73.47623007999456,77.95163326744478,12,10.4,12.000000000000004,0.12393658475483622,0.06637539699710476,0.07556546938798357,0.04046979380480513
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.3450488312308695,0.921957626611398,13,10.919968947724334,12.29540238345224,15.56129171825154,21.472271659967248,-18.45982322278652,line,64.54899762233892,52.612897118371045,12,10.4,12.000000000000004,0.11286661803679003,0.09249168904390895,0.06881599155774286,0.05639317809923487
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7460938192154083,0.7334665879791293,14,10.591441922006302,11.467169125369832,17.4740933861973,25.392373505292888,-19.0665021590794,line,56.4548272027377,40.97691374661402,12,10.4,12.000000000000004,0.09020116500917746,0.12679551964049257,0.054996620947274234,0.07730859275233683
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.470818709668138,1.2584290565184455,15,10.175206005398437,12.391044499973619,13.806464325555938,7.818544924835761,-19.831090830558527,line,44.49980575671992,105.34714665334477,12,10.4,12.000000000000004,0.11470523742462659,0.10337739840263384,0.06993701758361368,0.06303031223473164
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.3175347319691797,0.8707374301649244,16,10.445877942717587,11.683148551852677,15.943851993042715,19.60956032067961,-18.047432537041097,line,61.55059763074743,37.83469688064959,12,10.4,12.000000000000004,0.0857892642968514,0.11466646321658829,0.05230663760716861,0.0699133765317293
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.495738710115922,0.6590683044060447,17,10.930552136843087,11.759215421498215,7.1733608072745625,26.00366965156093,-18.30071967683404,line,53.49496423513415,50.41097990187148,12,10.4,12.000000000000004,0.16029334317289276,0.08365129963894445,0.09773257622508529,0.051003097548926415
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.615639831441405,0.9456853655999792,18,10.42316654194085,11.880578957953528,20.091376357113308,8.725954642797383,-19.187606542912924,line,83.21808360058334,29.85412944458249,12,10.4,12.000000000000004,0.065655721174747,0.16718700291728342,0.04003099971159024,0.1019357147528766
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6541500390785593,0.7945210054810071,19,10.584500048720692,11.673616373331916,40.79535363631168,6.592144795629005,-20.363783392416703,line,74.37222780579168,29.953880033164054,12,10.4,12.000000000000004,0.054594332142403494,0.20186364562735992,0.03328675178862565,0.12307843696335029
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.456133187230756,0.9717188564601048,20,10.653323245995734,12.201859702489212,11.668341271129927,18.229575003696983,-20.25974419100953,line,121.31442880762668,54.84481540517319,12,10.4,12.000000000000004,0.07615431819048436,0.09034615458372441,0.04643210728590979,0.05508502265108653
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.3707731391676035,0.9802789314788404,1,9.057281144984753,12.884337562249302,8.985545997077287,25.7563419125856,-18.42257999480876,line,41.79345887352581,37.562699560289296,13,9.100000000000001,13.000000000000004,0.13819880238989235,0.08862177295688442,0.08426129695365754,0.054033648617390684
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6393633099600775,1.5573968516394858,2,8.244685557882828,13.370829741618905,8.260805571396483,21.90803534114218,-20.734302088274028,line,95.92973669100442,62.02175962156088,13,9.100000000000001,13.000000000000004,0.13888015893685526,0.09078081559596016,0.08467672737231623,0.05535004014756848
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4395478983477052,0.8538545583070433,3,9.508101646733055,13.079680132990754,20.660924835859955,3.894789313654901,-22.103263812649587,line,111.09369935511307,96.93590645889896,13,9.100000000000001,13.000000000000004,0.07173410498204962,0.1384033341162513,0.04373705572747717,0.08438600214815377
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6012192005791737,0.670340925526743,4,9.509297673738017,12.644530510375166,21.96580448029879,12.979319874236465,-18.56992661692757,line,77.62967650033887,60.23530826251141,13,9.100000000000001,13.000000000000004,0.08426343754383078,0.10944214579921492,0.0513763246166596,0.06672805398426229
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.855460261568444,1.0483467350567015,5,8.72470996084966,12.387035326030501,12.180503284909465,4.796396315910529,-19.223771667990512,line,35.82999916780808,62.76967227170734,13,9.100000000000001,13.000000000000004,0.14685487628045593,0.178415437720676,0.08953899835144422,0.10878181228000426
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.762688349080964,0.8573793845913319,6,9.090367701303212,12.51213343256315,4.175580616223397,17.621274122258775,-19.851504063217792,line,35.489113722108755,37.64632387121775,13,9.100000000000001,13.000000000000004,0.21944409754401972,0.1384092970200108,0.13379742767753836,0.08438963779474185
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.7096498860590394,0.4827199726327985,7,9.689205610309438,11.651300567527162,4.73837756119028,0.678056177444293,-21.654076968109287,line,44.9860553369256,45.76298091325483,13,9.100000000000001,13.000000000000004,0.20937751711506197,0.5325043434854788,0.1276597252650439,0.3246736284222972
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.793986300096157,0.4234891887591072,8,9.74147790397005,12.220865500246532,18.637314812667466,19.28932528827233,-21.352766253007765,line,43.07456594566337,82.05392759603997,13,9.100000000000001,13.000000000000004,0.14700899377343782,0.12014332589115781,0.08963296544535045,0.07325267864011037
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6769735907950003,1.0404892697095938,9,8.90848215548111,12.829226582609415,25.60239918234103,23.29976829459008,-18.41863204313374,line,79.88458348139534,54.66244073752336,13,9.100000000000001,13.000000000000004,0.06426301516777344,0.07963099627587883,0.039181851872438465,0.048551875326585094
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.5303066589234826,0.7455120458245176,10,9.49523408604251,12.822477310996184,15.485795482452108,25.362457362485937,-18.93331264732192,line,67.97787015202674,89.46967559791396,13,9.100000000000001,13.000000000000004,0.09945799928682239,0.06035126046915268,0.06064061241775664,0.03679681293888504
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.4478918512568466,0.8420517111598226,11,9.346863639730804,12.893449060303766,24.011603663168152,24.528024203676285,-18.629883038465604,line,85.58736487313251,48.12067246001257,13,9.100000000000001,13.000000000000004,0.06672888384967272,0.07988566520488215,0.0406853185426347,0.04870714971305248
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.4219376696497337,0.9458911084339188,12,9.44542361336274,13.222928367699087,27.18809357271986,10.645520954147344,-20.53307928004568,line,114.16733585677297,55.62351164910502,13,9.100000000000001,13.000000000000004,0.0609967428496158,0.11533580085355509,0.03719037049219228,0.07032147889162967
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.717751460028018,0.7121843641069744,13,9.89893045982261,13.055137424752564,5.685031502558965,15.054099308519602,-18.256328061388707,line,60.70087467242484,56.84844324525142,13,9.100000000000001,13.000000000000004,0.1866151532291923,0.0919397857267633,0.11378126706145276,0.05605667670782253
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6620471779892017,1.3760519335976928,14,8.453713052383021,13.142599239883639,18.939429733445458,11.52245908631501,-19.333572073065422,line,39.86464164114159,52.21267453834984,13,9.100000000000001,13.000000000000004,0.15291563391672397,0.11150105817875984,0.0932343075011788,0.06798339501771747
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.705748812647956,1.0183370735081194,15,8.905057167667422,12.744784459668411,8.498764310351614,47.90499997272114,-19.814434232255177,line,66.83760093045093,67.45302049656065,13,9.100000000000001,13.000000000000004,0.11577244462212262,0.05926294504064939,0.07058770529598325,0.03613325531092784
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.521086265498372,0.6326341868853599,16,9.691007468761736,12.757586674531485,7.279712891713709,21.678134552753864,-18.23026249658797,line,48.01115085768968,60.96928641714316,13,9.100000000000001,13.000000000000004,0.17370833050683934,0.08195193158874052,0.10591183835925484,0.04996697456207292
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.7207101408902554,0.5562817574688952,17,10.01245289928229,12.825969801965313,19.364830862279625,29.155292368002804,-22.960247895650333,line,116.04107050207108,54.74943389784622,13,9.100000000000001,13.000000000000004,0.11320356454119332,0.07231529282166572,0.06902143146730823,0.04409141220736611
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.5874062114267669,0.82642970159411,18,9.319395849558328,12.818246386523754,44.2869334631288,26.66406282875526,-20.42459348387708,line,69.48456187239587,91.46995076571616,13,9.100000000000001,13.000000000000004,0.05709423131553977,0.05859910493119296,0.03481096721552608,0.03572850485270862
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.6254592527570373,1.1919216500783143,19,8.773779599392805,13.084909641513217,17.821557325109055,13.899998910800312,-18.93557991592035,line,96.25436964737447,50.8090775344401,13,9.100000000000001,13.000000000000004,0.07533837506573693,0.10166124362143825,0.04593461798250995,0.061983954197353044
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.378224848729798,0.8237604636265569,20,9.643706175264128,13.119554979232596,19.964832432538,24.755477294571783,-19.234859074898097,line,80.65530436153739,44.45706937399474,13,9.100000000000001,13.000000000000004,0.09677464585783256,0.08324329640551531,0.05900454295693862,0.0507543335870432
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.8649279344638083,0.82828788265477,1,8.813925224024931,14.32803042852099,2.5759930763714167,4.835945688819426,-19.817256970761957,line,54.10238021175101,63.50637041037903,14,7.8000000000000025,14.000000000000004,0.2770722627798488,0.1601210185901106,0.1689339401498475,0.09762750807260406
