"","func.type","tpt","subj","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_lin","prob_prev","group"
"1172","square_spiral",10,"cfv5hmqdm2","cfv5hmqdm2",0.806060736009175,0.472548664948368,0.810674972771901,0.478558324257301,0.0150156731892072,0.858476335674997,0.000882029066011905,0.140641635258991,5.86061104938452e-18,"adults"
"1173","square_spiral",11,"cfv5hmqdm2","cfv5hmqdm2",0.576788926348036,0.473630135748656,0.810674972771901,0.623539978217521,0.0150156731892072,1.09796495275073e-53,1,6.10439391653782e-55,4.91384754953603e-40,"adults"
"1174","square_spiral",12,"cfv5hmqdm2","cfv5hmqdm2",0.697913655980336,0.618547222987301,0.66569331881168,0.623539978217521,0.0150156731892072,0.989519440896958,0.0104805590993319,5.39692847194343e-24,3.7098809886651e-12,"adults"
"1175","square_spiral",13,"cfv5hmqdm2","cfv5hmqdm2",0.525959798734482,0.618547222987301,0.52071166485146,0.623539978217521,0.0150156731892072,0.858484138293228,0.000872445569780009,0.140643416136992,4.03474617040641e-18,"adults"
"1176","square_spiral",14,"cfv5hmqdm2","cfv5hmqdm2",0.386450065497279,0.617465752187012,0.375730010891239,0.623539978217521,0.0150156731892072,0.858309182291716,0.00108729006803662,0.140603527640248,5.94405318712553e-17,"adults"
"1177","stairs",3,"cfv5hmqdm2","cfv5hmqdm2",0.723868955187258,0.218403026880596,0.712194196898857,0.200750162723844,0.0150156731892072,0.99988026499777,0.000118828698685814,2.67269262736886e-07,6.39034281358128e-07,"adults"
"1178","stairs",4,"cfv5hmqdm2","cfv5hmqdm2",0.647084528366782,0.204343906476847,0.665596274429946,0.207718077446242,0.0150156731892072,0.999902546689187,9.62022911310475e-05,9.2109207118814e-07,3.29927610550084e-07,"adults"
"1179","stairs",5,"cfv5hmqdm2","cfv5hmqdm2",0.649247469967359,0.257335975690978,0.654201535314768,0.253435449795211,0.0150156731892072,0.999924352552217,4.76255233989527e-05,2.42267732091458e-05,3.79515117504566e-06,"adults"
"1180","stairs",6,"cfv5hmqdm2","cfv5hmqdm2",0.599499813154093,0.250847150889247,0.607603612845856,0.260403364517609,0.0150156731892072,0.999933831568581,6.18602863093045e-05,1.52904155583664e-06,2.77910355353161e-06,"adults"
"1181","stairs",7,"cfv5hmqdm2","cfv5hmqdm2",0.593010988352363,0.30924657410482,0.596208873730679,0.306120736866579,0.0150156731892072,0.999928416979911,4.55772690385617e-05,2.12422043964664e-05,4.76354665433198e-06,"adults"
"1182","stairs",8,"cfv5hmqdm2","cfv5hmqdm2",0.530285681935636,0.303839220103378,0.549610951261767,0.313088651588977,0.0150156731892072,0.999877494332289,0.000121838166419234,3.33589062301204e-07,3.33912229238964e-07,"adults"
"1183","stairs",9,"cfv5hmqdm2","cfv5hmqdm2",0.548670685540539,0.377379234522989,0.53821621214659,0.358806023937947,0.0150156731892072,0.999878676324909,0.000120538195113903,2.75046938243223e-07,5.10433039234409e-07,"adults"
"1184","stairs",10,"cfv5hmqdm2","cfv5hmqdm2",0.464315963118045,0.352505406116357,0.491618289677678,0.365773938660345,0.0150156731892072,0.999651643504375,0.000348210577527374,6.0550220055929e-08,8.53678772290724e-08,"adults"
"1185","stairs",11,"cfv5hmqdm2","cfv5hmqdm2",0.481619495922659,0.408741887731353,0.480223550562501,0.411491311009313,0.0150156731892072,0.999909614805378,4.45224858897769e-05,2.7902840021624e-05,1.79598687104388e-05,"adults"
"1186","stairs",12,"cfv5hmqdm2","cfv5hmqdm2",0.426464485107949,0.411986300132217,0.433625628093588,0.418459225731711,0.0150156731892072,0.999940480300796,5.36493176018549e-05,2.82455219017237e-06,3.04582941225064e-06,"adults"
"1187","stairs",13,"cfv5hmqdm2","cfv5hmqdm2",0.422138601906796,0.469304252547503,0.422230888978412,0.464176598080682,0.0150156731892072,0.999940140728423,4.62233607895615e-05,9.85119928827968e-06,3.7847114995117e-06,"adults"
"1188","stairs",14,"cfv5hmqdm2","cfv5hmqdm2",0.351842999888052,0.458489544544619,0.375632966509499,0.47114451280308,0.0150156731892072,0.99977668573512,0.000223046514388999,1.07407007688019e-07,1.60343483764412e-07,"adults"
"1189","stairs_2",3,"cfv5hmqdm2","cfv5hmqdm2",0.251266215461231,0.153514778863293,0.293576114502543,0.229743190194061,0.0150156731892072,0.000114372735117408,0.557598301136255,0.000378293494405499,0.441909032634222,"adults"
"1190","stairs_2",4,"cfv5hmqdm2","cfv5hmqdm2",0.288036222671036,0.151351837262716,0.332921155154032,0.227318519634058,0.0150156731892072,0.000185140713549042,0.99973309696833,4.07728454481386e-18,8.17623181208865e-05,"adults"
"1191","stairs_2",5,"cfv5hmqdm2","cfv5hmqdm2",0.330213583882284,0.142700070860409,0.372266195805521,0.224893849074055,0.0150156731892072,4.69817304920029e-05,0.999934246507093,6.32066028606352e-06,1.24511021291158e-05,"adults"
