"","func.type","tpt","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_prev","group","guess_num"
"1193","stairs_2",7,"cfv5hmqdm2",0.422138601906797,0.30383922010338,0.416460577577017,0.30115925981703,0.0110941869533108,0.999047938050701,8.09909141807182e-05,0.000871071035118716,"adults",5
"1194","stairs_2",8,"cfv5hmqdm2",0.458908609116602,0.299513336902226,0.455805618228505,0.298734589257026,0.0110941869533108,0.998154751323308,7.15498693999709e-05,0.00177369880729165,"adults",6
"1195","stairs_2",9,"cfv5hmqdm2",0.459990079916891,0.352505406116357,0.460654959348512,0.377424670560004,0.0110941869533108,0.998831162162552,0.00087894952722411,0.000289888310224303,"adults",7
"1196","stairs_2",10,"cfv5hmqdm2",0.464315963118044,0.410904829331931,0.500000000000001,0.375000000000001,0.0110941869533108,0.00460547060169382,0.00407151262534056,0.991323016772966,"adults",8
"1197","stairs_2",11,"cfv5hmqdm2",0.543263331539097,0.376297763722702,0.53934504065149,0.372575329439998,0.0110941869533108,0.998446417777601,7.7384499504117e-05,0.00147619772289483,"adults",9
"1198","stairs_2",12,"cfv5hmqdm2",0.545426273139674,0.442267482540294,0.544194381771496,0.451265410742976,0.0110941869533108,0.999902984044856,9.69712929851228e-05,4.46621587324089e-08,"adults",10
"1199","stairs_2",13,"cfv5hmqdm2",0.585440692750344,0.441186011740005,0.583539422422985,0.448840740182972,0.0110941869533108,0.99775115475157,8.79516962428213e-05,0.00216089355218758,"adults",11
"1200","stairs_2",14,"cfv5hmqdm2",0.620047758359575,0.443348953340582,0.622884463074475,0.446416069622969,0.0110941869533108,0.990711743134706,7.0534442890224e-05,0.00921772242240406,"adults",12
"1201","triangle_1",3,"cfv5hmqdm2",0.643840115965917,0.500666905755865,0.402922597226616,0.318952335376556,0.0110941869533108,1.07577316746196e-103,1,8.65368987759529e-24,"adults",1
"1202","triangle_1",4,"cfv5hmqdm2",0.49351567472583,0.179470078070213,0.597077402773384,0.318952335376556,0.0110941869533108,2.1009877184499e-33,1,1.1843998977085e-31,"adults",2
"1203","triangle_1",5,"cfv5hmqdm2",0.500004499527561,0.487689256152405,0.5,0.487095329246885,0.0110941869533108,0.999994613692816,5.38630718373128e-06,6.75647010636286e-49,"adults",3
"1204","triangle_1",6,"cfv5hmqdm2",0.402672127501605,0.320061282107704,0.402922597226616,0.318952335376557,0.0110941869533108,0.99999459316425,5.40683575034516e-06,2.7182521601521e-48,"adults",4
"1205","triangle_1",7,"cfv5hmqdm2",0.601662754754669,0.317898340507127,0.597077402773383,0.318952335376556,0.0110941869533108,0.999994116803388,5.88319661182992e-06,1.00475381228746e-50,"adults",5
"1206","triangle_1",8,"cfv5hmqdm2",0.495678616326407,0.486607785352116,0.5,0.487095329246885,0.0110941869533108,0.99999419319005,5.8068099501758e-06,1.90294194461011e-49,"adults",6
"1207","triangle_1",9,"cfv5hmqdm2",0.401590656701317,0.313572457305973,0.402922597226616,0.318952335376557,0.0110941869533108,0.999993908502508,6.09149749161834e-06,4.67918691832057e-51,"adults",7
"1208","triangle_1",10,"cfv5hmqdm2",0.59409245915265,0.317898340507127,0.597077402773384,0.318952335376557,0.0110941869533108,0.999994398651992,5.60134800768683e-06,2.5065531701672e-47,"adults",8
"1209","triangle_1",11,"cfv5hmqdm2",0.496760087126695,0.487689256152405,0.5,0.487095329246885,0.0110941869533108,0.99999437981179,5.62018820961959e-06,1.26417297119922e-49,"adults",9
"1210","triangle_1",12,"cfv5hmqdm2",0.403753598301894,0.317898340507127,0.402922597226617,0.318952335376556,0.0110941869533108,0.999994582012516,5.41798748399467e-06,6.86072745447556e-49,"adults",10
"1211","triangle_1",13,"cfv5hmqdm2",0.598418342353804,0.313572457305973,0.597077402773384,0.318952335376557,0.0110941869533108,0.999993907908191,6.09209180892613e-06,2.86946857379775e-49,"adults",11
"1212","triangle_1",14,"cfv5hmqdm2",0.496760087126695,0.487689256152405,0.5,0.487095329246885,0.0110941869533108,0.99999437981179,5.62018820961952e-06,1.26417297119965e-49,"adults",12
"1213","zigzag_1",3,"cfv5hmqdm2",0.692506301978894,0.215158614479732,0.702692737700793,0.35452140369219,0.0110941869533108,1.79257666844138e-20,0.99992250116155,7.74988384505608e-05,"adults",1
"1214","zigzag_1",4,"cfv5hmqdm2",0.689261889578028,0.415230712533085,0.679609541622571,0.426974039344003,0.0110941869533108,0.999992460863982,7.44862723495862e-06,9.05087832480585e-08,"adults",2
"1215","zigzag_1",5,"cfv5hmqdm2",0.638432761964474,0.347098052114916,0.644700076116706,0.359420004881399,0.0110941869533108,0.999993678907525,6.32109238924371e-06,8.60269932609804e-14,"adults",3
"1216","zigzag_1",6,"cfv5hmqdm2",0.620047758359571,0.278965391696747,0.60979061061084,0.291865970418794,0.0110941869533108,0.999991197296594,8.80270094852734e-06,2.45770756961267e-12,"adults",4
"1217","zigzag_1",7,"cfv5hmqdm2",0.584359221950054,0.3579127601178,0.586707414532618,0.364318606070608,0.0110941869533108,0.999996495865901,3.50315382421154e-06,9.80274491896682e-10,"adults",5
"1218","zigzag_1",8,"cfv5hmqdm2",0.571381572346593,0.42496394973568,0.563624218454396,0.436771241722421,0.0110941869533108,0.999993386215618,6.54486369474208e-06,6.89206873184477e-08,"adults",6
"1219","zigzag_1",9,"cfv5hmqdm2",0.505411853529,0.355749818517223,0.52871475294853,0.369217207259816,0.0110941869533108,0.999941358213148,5.86417868504855e-05,1.46173375584683e-15,"adults",7
"1220","zigzag_1",10,"cfv5hmqdm2",0.494597145526117,0.290861570499919,0.493805287442664,0.301663172797212,0.0110941869533108,0.9999953267132,4.67328604918081e-06,7.50609424593236e-13,"adults",8
"1221","zigzag_1",11,"cfv5hmqdm2",0.466478904718619,0.369808938920972,0.470722091364443,0.374115808449025,0.0110941869533108,0.999996635992357,3.36373985013503e-06,2.67792768611361e-10,"adults",9
"1222","zigzag_1",12,"cfv5hmqdm2",0.4589086091166,0.430371303737122,0.447638895286221,0.446568444100838,0.0110941869533108,0.999984514650871,1.43305476286288e-05,1.15480150011126e-06,"adults",10
"1223","zigzag_1",13,"cfv5hmqdm2",0.405916539902468,0.366564526520107,0.412729429780355,0.379014409638234,0.0110941869533108,0.999993405890129,6.5941097980144e-06,7.25592724319764e-14,"adults",11
"1224","zigzag_1",14,"cfv5hmqdm2",0.37779829909497,0.293024512100496,0.377819964274489,0.31146037517563,0.0110941869533108,0.999988328851309,1.16711486649466e-05,2.60547964593851e-14,"adults",12
"1225","zigzag_2",3,"cfv5hmqdm2",0.723868955187258,0.468222781747214,0.74051270773616,0.443356914921886,0.0110941869533108,0.994141174195152,0.00585882580484786,3.09446643879407e-17,"adults",1
"1226","zigzag_2",4,"cfv5hmqdm2",0.697913655980336,0.510400142958461,0.693337407140516,0.376209201953441,0.0110941869533108,2.64826653512559e-19,0.999992612826462,7.38717353812002e-06,"adults",2
"1227","zigzag_2",5,"cfv5hmqdm2",0.64167717436534,0.278965391696745,0.646162106544871,0.309061488984995,0.0110941869533108,0.993325568006945,0.00667443199305491,3.33910811325843e-17,"adults",3
"1228","zigzag_2",6,"cfv5hmqdm2",0.593010988352362,0.195692140074539,0.598986805949226,0.24191377601655,0.0110941869533108,0.70789665700296,0.29210334299704,3.33409042416725e-20,"adults",4
"1229","zigzag_2",7,"cfv5hmqdm2",0.550833627141115,0.315735398906551,0.584864177723765,0.3227523541534,0.0110941869533108,0.979253532905683,0.020746467027023,6.72938197610108e-11,"adults",5
"1230","zigzag_2",8,"cfv5hmqdm2",0.577870397148324,0.395764238127892,0.570741549498303,0.403590932290249,0.0110941869533108,0.999819831699351,0.000180163023534478,5.2771147443767e-09,"adults",6
"1231","zigzag_2",9,"cfv5hmqdm2",0.54758921474025,0.456326602944042,0.556618921272842,0.4844295104271,0.0110941869533108,0.994577378155539,0.00528151483997543,0.0001411070044852,"adults",7
"1232","zigzag_2",10,"cfv5hmqdm2",0.49351567472583,0.389275413326161,0.509443620677197,0.417281797458654,0.0110941869533108,0.989345324595681,0.0106546754043192,3.05545522104519e-18,"adults",8
"1233","zigzag_2",11,"cfv5hmqdm2",0.456745667516025,0.313572457305973,0.462268320081552,0.350134084490209,0.0110941869533108,0.963039972614774,0.0369600273852264,1.84353813473543e-18,"adults",9
"1234","zigzag_2",12,"cfv5hmqdm2",0.451338313514583,0.236788030485498,0.415093019485908,0.282986371521763,0.0110941869533108,0.105156308085646,0.894843691914352,2.09577136336227e-15,"adults",10
"1235","zigzag_2",13,"cfv5hmqdm2",0.38645006549728,0.354668347716933,0.400970391260446,0.363824949658614,0.0110941869533108,0.999593126014519,0.000406872617219348,1.36826204783352e-09,"adults",11
"1236","zigzag_2",14,"cfv5hmqdm2",0.401590656701317,0.430371303737121,0.386847763034985,0.444663527795463,0.0110941869533108,0.99928063220633,0.000718931637987345,4.36155682924785e-07,"adults",12
"1237","zigzag_3",3,"cfv5hmqdm2",0.615721875158418,0.201099494075982,0.655398780757643,0.211206320645741,0.0110941869533108,0.951811883198949,0.0481881152136238,1.58742742395462e-09,"adults",1
"1238","zigzag_3",4,"cfv5hmqdm2",0.564892747544864,0.182714490471079,0.610543938370044,0.205997757247029,0.0110941869533108,0.469042626257633,0.530957373599182,1.43184468733159e-10,"adults",2
"1239","zigzag_3",5,"cfv5hmqdm2",0.537855977537654,0.181633019670791,0.605335374971331,0.250852599634629,0.0110941869533108,9.28119070699206e-10,0.999970201993011,2.97970788694347e-05,"adults",3
"1240","zigzag_3",6,"cfv5hmqdm2",0.599499813154092,0.309246574104821,0.600126811572619,0.295707442022228,0.0110941869533108,0.999900863065021,9.3281837280567e-05,5.85509769829293e-06,"adults",4
"1241","zigzag_3",7,"cfv5hmqdm2",0.597336871553515,0.348179522915204,0.594918248173907,0.340562284409828,0.0110941869533108,0.999899739150461,5.72825665559267e-05,4.29782829829074e-05,"adults",5
"1242","zigzag_3",8,"cfv5hmqdm2",0.589766575951496,0.382786588524432,0.589709684775195,0.385417126797427,0.0110941869533108,0.99883203247428,4.5397340322832e-05,0.00112257018539702,"adults",6
"1243","zigzag_3",9,"cfv5hmqdm2",0.641677174365339,0.386031000925297,0.544854842387595,0.380208563398715,0.0110941869533108,6.92686233559737e-11,0.593332766779011,0.40666723315172,"adults",7
"1244","zigzag_3",10,"cfv5hmqdm2",0.49351567472583,0.37089040972126,0.499999999999996,0.375000000000003,0.0110941869533108,0.999895370814847,5.61475677855481e-05,4.84816173679092e-05,"adults",8
"1245","zigzag_3",11,"cfv5hmqdm2",0.455664196715735,0.367645997320395,0.455145157612396,0.369791436601291,0.0110941869533108,0.999442938548589,4.50791481687604e-05,0.000511982303241964,"adults",9
"1246","zigzag_3",12,"cfv5hmqdm2",0.416731247905354,0.352505406116357,0.410290315224797,0.364582873202578,0.0110941869533108,0.997401392857395,9.42321100401049e-05,0.00250437503256436,"adults",10
"1247","zigzag_3",13,"cfv5hmqdm2",0.415649777105065,0.290861570499919,0.405081751826085,0.409437715590178,0.0110941869533108,7.45558292613516e-16,0.999885068898249,0.000114931101749895,"adults",11
"1248","zigzag_3",14,"cfv5hmqdm2",0.394020361099297,0.45848954454462,0.399873188427373,0.454292557977777,0.0110941869533108,0.999850396653883,5.45585827305224e-05,9.50447633862477e-05,"adults",12
"1249","zigzag_widening",3,"cfv5hmqdm2",0.548670685540538,0.460652486145196,0.559607939206569,0.476792704362209,0.0110941869533108,0.999994841300942,5.1143752448341e-06,4.43238136521583e-08,"adults",1
"1250","zigzag_widening",4,"cfv5hmqdm2",0.572463043146883,0.419556595734237,0.592249422567498,0.418641020896371,0.0110941869533108,0.99999431966489,5.37811372576764e-06,3.02221383711695e-07,"adults",2
"1251","zigzag_widening",5,"cfv5hmqdm2",0.519470973932751,0.443348953340582,0.53053209747365,0.460471962681744,0.0110941869533108,0.999994081649343,5.91826680716187e-06,8.38500125670586e-11,"adults",3
"1252","zigzag_widening",6,"cfv5hmqdm2",0.550833627141115,0.391438354926739,0.574274617123376,0.390557617421646,0.0110941869533108,0.999989649884812,1.03487075045071e-05,1.40768311061044e-09,"adults",4
"1253","zigzag_widening",7,"cfv5hmqdm2",0.49351567472583,0.434697186938275,0.501456255740731,0.44415122100128,0.0110941869533108,0.999997981571714,2.01842827397825e-06,1.2286754917648e-14,"adults",5
"1254","zigzag_widening",8,"cfv5hmqdm2",0.530285681935635,0.365483055719817,0.556299811679255,0.362474213946922,0.0110941869533108,0.999981736526275,1.82634680139834e-05,5.71078907601091e-12,"adults",6
"1255","zigzag_widening",9,"cfv5hmqdm2",0.462153021517467,0.421719537334814,0.472380414007812,0.427830479320815,0.0110941869533108,0.999998065492377,1.93450762331257e-06,1.07404095485665e-19,"adults",7
"1256","zigzag_widening",10,"cfv5hmqdm2",0.515145090731598,0.335201873311742,0.538325006235133,0.334390810472197,0.0110941869533108,0.999990167962555,9.83203744525955e-06,1.14191533032413e-16,"adults",8
"1257","zigzag_widening",11,"cfv5hmqdm2",0.434034780709968,0.409823358531641,0.443304572274894,0.411509737640351,0.0110941869533108,0.999998439436319,1.56056368130633e-06,5.05269324747631e-25,"adults",9
"1258","zigzag_widening",12,"cfv5hmqdm2",0.507574795129579,0.309246574104821,0.520350200791011,0.306307406997472,0.0110941869533108,0.999997816295862,2.18370413763367e-06,1.88498714474561e-22,"adults",10
"1259","zigzag_widening",13,"cfv5hmqdm2",0.4124053647042,0.386031000925297,0.414228730541975,0.395188995959887,0.0110941869533108,0.999998449343307,1.55065669307372e-06,8.23333145621469e-27,"adults",11
"1260","zigzag_widening",14,"cfv5hmqdm2",0.492434203925541,0.283291274897899,0.50237539534689,0.278224003522748,0.0110941869533108,0.999998197248002,1.8027519980162e-06,1.53006223077624e-27,"adults",12
"1261","3_pts",3,"nwkn1dm9nn",0.66264343865549,0.370647010757936,0.402922597226616,0.375,0.0119947742925988,1.36908994546888e-74,0.975545875391513,0.024454124608487,"adults",1
"1262","3_pts",4,"nwkn1dm9nn",0.59853580114065,0.374208546175427,0.500000000000001,0.375,0.0119947742925988,6.13599363021784e-09,0.999999993864006,6.83764763388605e-42,"adults",2
"1263","3_pts",5,"nwkn1dm9nn",0.59853580114065,0.376582903120421,0.597077402773385,0.375,0.0119947742925988,0.999948501122666,5.14988771988172e-05,1.34793012940453e-13,"adults",3
"1264","3_pts",6,"nwkn1dm9nn",0.516620486538354,0.321972693385557,0.402922597226616,0.375,0.0119947742925988,4.33430035647656e-16,0.999999985794476,1.42055240283697e-08,"adults",4
"1265","3_pts",7,"nwkn1dm9nn",0.486941024725929,0.37302136770293,0.500000000000001,0.375,0.0119947742925988,0.999906993253112,9.300632827771e-05,4.18610503846301e-10,"adults",5
"1266","3_pts",8,"nwkn1dm9nn",0.589038373360673,0.370647010757936,0.597077402773385,0.375,0.0119947742925988,0.999932246689551,6.77532854234414e-05,2.50250172117671e-11,"adults",6
"1267","3_pts",9,"nwkn1dm9nn",0.503561523340888,0.374208546175427,0.402922597226616,0.375,0.0119947742925988,1.90878297627699e-09,0.999999933005148,6.50860691538351e-08,"adults",7
"1268","3_pts",10,"nwkn1dm9nn",0.503561523340888,0.374208546175427,0.500000000000001,0.375,0.0119947742925988,0.999946926570418,5.3073429539481e-05,4.30658877953657e-14,"adults",8
"1269","3_pts",11,"nwkn1dm9nn",0.59853580114065,0.37302136770293,0.597077402773385,0.375,0.0119947742925988,0.999948248656598,5.17513432672021e-05,1.34792958695819e-13,"adults",9
"1270","3_pts",12,"nwkn1dm9nn",0.498812809450899,0.374208546175427,0.402922597226616,0.375,0.0119947742925988,2.59236940223e-08,0.999999969066271,5.01003503414407e-09,"adults",10
"1271","3_pts",13,"nwkn1dm9nn",0.498812809450899,0.374208546175427,0.500000000000001,0.375,0.0119947742925988,0.999948963011189,5.10369882406495e-05,5.70558435494407e-13,"adults",11
"1272","3_pts",14,"nwkn1dm9nn",0.591412730305668,0.371834189230433,0.597077402773385,0.375,0.0119947742925988,0.999941343917165,5.8656076135901e-05,6.6986499679521e-12,"adults",12
"1273","alternating_diff_1",3,"nwkn1dm9nn",0.287495041346427,0.344529084363,0.281837130231287,0.347384446864719,0.0119947742925988,0.999995289205952,4.2794505366159e-06,4.31343511817485e-07,"adults",1
"1274","alternating_diff_1",4,"nwkn1dm9nn",0.22220022535909,0.342154727418006,0.339829791815375,0.347384446864719,0.0119947742925988,6.26489612062407e-13,0.843162465735949,0.156837534263424,"adults",2
"1275","alternating_diff_1",5,"nwkn1dm9nn",0.339730894136296,0.402700829515355,0.339829791815375,0.405377108448808,0.0119947742925988,0.999992895645248,3.8167942063739e-06,3.28756054576781e-06,"adults",3
"1276","alternating_diff_1",6,"nwkn1dm9nn",0.401464174706142,0.397952115625367,0.397822453399464,0.405377108448808,0.0119947742925988,0.999994955924371,4.72005081041286e-06,3.2402481821673e-07,"adults",4
"1277","alternating_diff_1",7,"nwkn1dm9nn",0.395528282343657,0.340967548945509,0.397822453399464,0.347384446864719,0.0119947742925988,0.999995507689334,4.37365850928227e-06,1.18652156318984e-07,"adults",5
"1278","alternating_diff_1",8,"nwkn1dm9nn",0.46201027680349,0.340967548945509,0.455815114983552,0.347384446864719,0.0119947742925988,0.999994964748122,4.90671932101156e-06,1.28532557344761e-07,"adults",6
"1279","alternating_diff_1",9,"nwkn1dm9nn",0.454887205968509,0.401513651042858,0.455815114983552,0.405377108448808,0.0119947742925988,0.999990961502835,3.9324625342676e-06,5.10603463080103e-06,"adults",7
"1280","alternating_diff_1",10,"nwkn1dm9nn",0.522556378900839,0.403888007987852,0.51380777656764,0.405377108448808,0.0119947742925988,0.999995055606391,4.89307975896525e-06,5.13138504805747e-08,"adults",8
"1281","alternating_diff_1",11,"nwkn1dm9nn",0.509497415703372,0.339780370473012,0.51380777656764,0.347384446864719,0.0119947742925988,0.999995069401741,4.85321603661586e-06,7.73822224274093e-08,"adults",9
"1282","alternating_diff_1",12,"nwkn1dm9nn",0.573605053218212,0.340967548945509,0.571800438151729,0.347384446864719,0.0119947742925988,0.999995023885338,4.34330112637015e-06,6.32813535972251e-07,"adults",10
"1283","alternating_diff_1",13,"nwkn1dm9nn",0.571230696273217,0.400326472570361,0.571800438151729,0.405377108448808,0.0119947742925988,0.999987984990992,4.07182218886411e-06,7.9431868192927e-06,"adults",11
"1284","alternating_diff_1",14,"nwkn1dm9nn",0.636525512260554,0.405075186460349,0.629793099735817,0.405377108448808,0.0119947742925988,0.999995535949114,4.35815431279127e-06,1.0589657278838e-07,"adults",12
"1285","alternating_diff_2",3,"nwkn1dm9nn",0.314800146213859,0.378957260065415,0.297025684455691,0.330815114983552,0.0119947742925988,0.355321349912371,0.084451739870758,0.560226910216871,"adults",1
"1286","alternating_diff_2",4,"nwkn1dm9nn",0.321923217048841,0.262613769760705,0.326022015247735,0.38880777656764,0.0119947742925988,4.89681379862648e-16,0.998427601629166,0.00157239837083347,"adults",2
"1287","alternating_diff_2",5,"nwkn1dm9nn",0.365848820531231,0.327908585748042,0.355018346039779,0.38880777656764,0.0119947742925988,0.161156030434571,0.838119589956984,0.000724379608445632,"adults",3
"1288","alternating_diff_2",6,"nwkn1dm9nn",0.389592389981172,0.316036801023072,0.384014676831823,0.38880777656764,0.0119947742925988,0.00365505003139879,0.996304841462919,4.01085056818112e-05,"adults",4
"1289","alternating_diff_2",7,"nwkn1dm9nn",0.422833387211089,0.313662444078078,0.413011007623868,0.330815114983552,0.0119947742925988,0.999862944301934,0.000137055247559084,4.50506687646254e-10,"adults",5
"1290","alternating_diff_2",8,"nwkn1dm9nn",0.453700027496012,0.377770081592918,0.442007338415912,0.38880777656764,0.0119947742925988,0.999907519889258,8.63775553954019e-05,6.10255534706378e-06,"adults",6
"1291","alternating_diff_2",9,"nwkn1dm9nn",0.488128203198425,0.387267509372894,0.471003669207956,0.38880777656764,0.0119947742925988,0.998180652836548,9.78884526902357e-05,0.00172145871076205,"adults",7
"1292","alternating_diff_2",10,"nwkn1dm9nn",0.516620486538354,0.381331617010409,0.5,0.38880777656764,0.0119947742925988,0.997995217358978,0.000111158060454861,0.00189362458056732,"adults",8
"1293","alternating_diff_2",11,"nwkn1dm9nn",0.535615342098306,0.321972693385557,0.528996330792044,0.330815114983552,0.0119947742925988,0.99994624342866,5.37432176700729e-05,1.33536695151518e-08,"adults",9
"1294","alternating_diff_2",12,"nwkn1dm9nn",0.561733268493241,0.3848931524279,0.557992661584088,0.38880777656764,0.0119947742925988,0.999959033715036,3.90000447422526e-05,1.96624022215267e-06,"adults",10
"1295","alternating_diff_2",13,"nwkn1dm9nn",0.608033228920626,0.3848931524279,0.586988992376133,0.38880777656764,0.0119947742925988,0.999005293719149,0.00017332385533529,0.000821382425515503,"adults",11
"1296","alternating_diff_2",14,"nwkn1dm9nn",0.629402441425571,0.383705973955403,0.615985323168177,0.38880777656764,0.0119947742925988,0.996454651005362,7.13402688889567e-05,0.00347400872574936,"adults",12
"1297","f_curly_2",3,"nwkn1dm9nn",0.49406409556091,0.650821130267234,0.579928146924981,0.481519878427231,0.0119947742925988,6.67944556274978e-40,0.999999999999949,5.12020347833693e-14,"adults",1
"1298","f_curly_2",4,"nwkn1dm9nn",0.55817173307575,0.350464976725485,0.656954817311339,0.424047731141991,0.0119947742925988,4.43991675001994e-16,1,1.8367807180815e-18,"adults",2
"1299","f_curly_2",5,"nwkn1dm9nn",0.755243359510258,0.426444398965295,0.698955677568687,0.484980860603813,0.0119947742925988,8.10534900199873e-06,0.999991889780926,4.87007240798926e-09,"adults",3
"1300","f_curly_2",6,"nwkn1dm9nn",0.751681824092767,0.412198257295331,0.617547330147846,0.550010866556685,0.0119947742925988,5.65751437928874e-41,0.999999564126763,4.35873236777279e-07,"adults",4
"1301","f_curly_2",7,"nwkn1dm9nn",0.660269081710495,0.596210920532371,0.493337427043184,0.499219269309694,0.0119947742925988,7.78515597637339e-42,0.936476474542631,0.0635235254573692,"adults",5
"1302","f_curly_2",8,"nwkn1dm9nn",0.472694883055964,0.381331617010408,0.465544156311882,0.371288512496877,0.0119947742925988,0.998500301546973,0.00149969845302691,4.59505906763631e-18,"adults",6
"1303","f_curly_2",9,"nwkn1dm9nn",0.553423019185762,0.30060348088061,0.541357081852728,0.31053195482896,0.0119947742925988,0.998025115313393,0.0019748846866066,4.97772439920575e-16,"adults",7
"1304","f_curly_2",10,"nwkn1dm9nn",0.629402441425573,0.293480410045627,0.586092076154858,0.369277611059628,0.0119947742925988,4.30795227035541e-07,0.999999088012452,4.81192321248202e-07,"adults",8
"1305","f_curly_2",11,"nwkn1dm9nn",0.641274226150543,0.371834189230432,0.50762174079174,0.436212508941329,0.0119947742925988,2.75779824441388e-25,0.570201834904731,0.429798165095269,"adults",9
"1306","f_curly_2",12,"nwkn1dm9nn",0.520182021955845,0.466808467030195,0.382530545447871,0.388809694971706,0.0119947742925988,6.58977830761022e-31,0.00205527618345108,0.997944723816549,"adults",10
"1307","f_curly_2",13,"nwkn1dm9nn",0.363474463586237,0.295854766990622,0.35124348035719,0.261111164527389,0.0119947742925988,0.942927606172572,0.0570723934086205,4.18807433442839e-10,"adults",11
"1308","f_curly_2",14,"nwkn1dm9nn",0.391966746926166,0.23649584336577,0.425734355154999,0.197112275916355,0.0119947742925988,0.0386426852118378,0.114321988644687,0.847035326143475,"adults",12
"1309","hexagon",3,"nwkn1dm9nn",0.591412730305668,0.557034030939971,0.587820118733407,0.559131835483098,0.0119947742925988,0.999998714003171,1.28599682858691e-06,1.97317789340239e-45,"adults",1
"1310","hexagon",4,"nwkn1dm9nn",0.387218033036178,0.562969923302455,0.393691435217454,0.559131835483098,0.0119947742925988,0.999998525265304,1.47473469587076e-06,8.30017950403232e-50,"adults",2
"1311","hexagon",5,"nwkn1dm9nn",0.275623256621457,0.383705973955403,0.296627093459477,0.391011463955053,0.0119947742925988,0.999993119350815,6.88064918498463e-06,2.70566556199338e-54,"adults",3
"1312","hexagon",6,"nwkn1dm9nn",0.389592389981172,0.222249701695807,0.393691435217453,0.222891092427008,0.0119947742925988,0.999998714424081,1.28557591879252e-06,2.37296962696316e-46,"adults",4
"1313","hexagon",7,"nwkn1dm9nn",0.581915302525691,0.223436880168304,0.587820118733407,0.222891092427007,0.0119947742925988,0.99999863153934,1.36846065969115e-06,1.95159385672221e-44,"adults",5
"1314","hexagon",8,"nwkn1dm9nn",0.678076758797951,0.388454687845391,0.684884460491384,0.391011463955052,0.0119947742925988,0.999998544430867,1.45556913296497e-06,1.46504746502975e-44,"adults",6
"1315","hexagon",9,"nwkn1dm9nn",0.584289659470685,0.552285317049982,0.587820118733407,0.559131835483098,0.0119947742925988,0.999998511306808,1.48869319219703e-06,3.42292753092083e-45,"adults",7
"1316","hexagon",10,"nwkn1dm9nn",0.388405211508675,0.557034030939971,0.393691435217454,0.559131835483098,0.0119947742925988,0.999998644908388,1.35509161216476e-06,2.71541110992722e-49,"adults",8
"1317","hexagon",11,"nwkn1dm9nn",0.296992469126403,0.388454687845391,0.296627093459477,0.391011463955053,0.0119947742925988,0.999998760716767,1.23928323258466e-06,7.00561087612936e-48,"adults",9
"1318","hexagon",12,"nwkn1dm9nn",0.393153925398663,0.22106252322331,0.393691435217454,0.222891092427007,0.0119947742925988,0.999998773740639,1.2262593606196e-06,1.43344746669608e-47,"adults",10
"1319","hexagon",13,"nwkn1dm9nn",0.586664016415679,0.219875344750813,0.587820118733407,0.222891092427008,0.0119947742925988,0.999998744400745,1.25559925488989e-06,1.69281257165672e-46,"adults",11
"1320","hexagon",14,"nwkn1dm9nn",0.679263937270448,0.388454687845391,0.684884460491384,0.391011463955053,0.0119947742925988,0.999998617349197,1.38265080299125e-06,8.09198052284996e-45,"adults",12
"1321","hourglass_1",3,"nwkn1dm9nn",0.575979410163207,0.470370002447686,0.572276388096593,0.447276388096593,0.0119947742925988,0.999974662145075,2.5337854925032e-05,8.96736994376949e-27,"adults",1
"1322","hourglass_1",4,"nwkn1dm9nn",0.422833387211089,0.559408387884963,0.434294192639461,0.309294192639461,0.0119947742925988,7.35167815388023e-68,1,4.11116023175449e-38,"adults",2
"1323","hourglass_1",5,"nwkn1dm9nn",0.573605053218212,0.304165016298102,0.572276388096593,0.309294192639461,0.0119947742925988,0.999995894643981,4.1053560191677e-06,4.91185472124868e-26,"adults",3
"1324","hourglass_1",6,"nwkn1dm9nn",0.429956458046071,0.445439254525248,0.434294192639461,0.447276388096593,0.0119947742925988,0.999995977684844,4.02231515585342e-06,1.54397121485027e-47,"adults",4
"1325","hourglass_1",7,"nwkn1dm9nn",0.571230696273218,0.445439254525248,0.572276388096593,0.447276388096593,0.0119947742925988,0.9999962177392,3.78226079976196e-06,2.70135643481009e-25,"adults",5
"1326","hourglass_1",8,"nwkn1dm9nn",0.428769279573574,0.300603480880611,0.434294192639461,0.309294192639461,0.0119947742925988,0.999994615229802,5.38477019762494e-06,4.18495894515287e-51,"adults",6
"1327","hourglass_1",9,"nwkn1dm9nn",0.573605053218212,0.305352194770599,0.572276388096593,0.309294192639461,0.0119947742925988,0.999996045367845,3.95463215456766e-06,4.91185762176761e-26,"adults",7
"1328","hourglass_1",10,"nwkn1dm9nn",0.429956458046071,0.446626432997745,0.434294192639461,0.447276388096593,0.0119947742925988,0.999996018721924,3.98127807553773e-06,6.715604477275e-48,"adults",8
"1329","hourglass_1",11,"nwkn1dm9nn",0.577166588635703,0.443064897580254,0.572276388096593,0.447276388096593,0.0119947742925988,0.999995696320052,4.3036799482814e-06,3.83731720060093e-27,"adults",9
"1330","hourglass_1",12,"nwkn1dm9nn",0.435892350408557,0.304165016298102,0.434294192639461,0.309294192639461,0.0119947742925988,0.999995883379061,4.11662093863732e-06,7.49592010581712e-48,"adults",10
