"","changepoints","func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sampled_sd_x","sampled_sd_y","sd_x","sd_y"
"4438","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.517966926843145,7.42997384538457,18,-0.390907540060305,1.48797345283472,4.08248324578091,2.75530608209066,-24.7977596223964,"hourglass_1",31.1760677445937,69.6125555139438,11,1,1,0.182540989061346,0.0981298866204926,0.179447255214995,0.0870115394971895
"4439","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.552723418125011,0.854535314566698,19,0.151128130199978,1.64985462917571,51.1306983778678,7.3466430358032,-22.6137126821377,"hourglass_1",27.0192513540788,45.895810449418,11,1,1,0.186244393937775,0.0764830638717466,0.160471201424462,0.0830046077014837
"4440","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.553772554093471,1.09158079291389,20,-0.0958302151488895,1.66155787692679,54.1940188283977,5.4810117754283,-20.2519102906325,"hourglass_1",55.3761519078026,67.0393895790635,11,1,1,0.111633089906745,0.0773693058435115,0.112305546426193,0.0739354327816291
"4441","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.27191910079585,3.0318127987479,1,0.983604434675824,1.32782565033498,18.3803712033278,8.04192244705551,-19.7340996893043,"hourglass_1",70.3012808132397,63.5798017743962,12,0,0,0.0264813259086957,0.0604532259401247,0.0276700074154194,0.0553857634506939
"4442","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0721506343990885,3.71980903394968,2,1.07879344586337,0.962893745491031,38.2673794000217,1.4601589073594,-22.4020826252423,"hourglass_1",75.5052181080308,82.928792309294,12,0,0,0.0192916908384058,0.0852938283219008,0.0199314582161439,0.0903948849141674
"4443","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.35850973747306,8.48195828560807,3,1.31455536579943,1.29721328566379,10.2799626708153,9.8475949905781,-27.0152440727707,"hourglass_1",44.8895120051313,114.204820349238,12,0,0,0.0587887455172234,0.0395143878113008,0.0599962845864857,0.0375190827601
"4444","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.318851565771118,3.30372116347319,4,0.823263016654101,1.34191040413747,4.01066252649861,5.91952210458191,-22.0204403026495,"hourglass_1",58.18456485221,92.6532316490798,12,0,0,0.0621710935441888,0.0528859910766413,0.0676391152894715,0.0515797740133132
"4445","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.245305979348058,1.07741500875276,5,0.964080689064714,1.29392386413413,28.8886991727714,7.74592576724235,-21.4439737654493,"hourglass_1",28.6752183318827,27.2734588532371,12,0,0,0.034354547508299,0.0756706752942143,0.0345878620208072,0.0816279905879489
"4446","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.40627678030414,0.982334984735989,6,1.01360648204337,1.49023066713853,14.7499071169895,6.80395922849938,-18.5621852583605,"hourglass_1",69.8455750625094,76.1224990307483,12,0,0,0.0324361440455108,0.067885681985533,0.0309638934374819,0.0635948612435515
"4447","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.223631233959197,2.99644313161947,7,1.00150821606385,1.26994256569741,44.4907339998124,2.44405344676172,-20.904978613707,"hourglass_1",39.274819333445,38.6347131866633,12,0,0,0.0239227117512359,0.125207264695933,0.0236245473267084,0.107633353119244
"4448","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.144823229784738,0.981937763907153,8,0.995040738119189,0.825253254295605,45.8887692389715,0.801260072003323,-21.1457916700846,"hourglass_1",52.8996855469005,68.7590233890521,12,0,0,0.0184545161395784,0.148573801504873,0.0201150819146191,0.134874266562707
"4449","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.302203249144892,1.190602643003,9,0.892406553163206,1.34856355992805,36.2790618171454,4.96363355846751,-19.1891729297782,"hourglass_1",51.4056035127127,45.3114065362551,12,0,0,0.0246385675483451,0.0803328588540854,0.0260303193273058,0.0784263711461461
"4450","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0701207897837449,2.27179800559571,10,1.07704548013867,1.03504966452441,42.0905374326113,2.58644203451006,-24.0403046522697,"hourglass_1",83.2250137632479,18.9287702892943,12,0,0,0.0167660120907487,0.123040313033937,0.0181782784608128,0.13943807342136
"4451","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0436404147936499,1.68194847583509,11,0.953759897867752,1.02523672192562,11.0121462003086,5.47083073222279,-20.7165307977126,"hourglass_1",59.0632851249443,82.9605174478461,12,0,0,0.0417563830254873,0.0451313545832777,0.0391958726516246,0.0467147947089543
"4452","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.40673990272066,1.03341268539308,12,0.910917714656214,2.69574701851471,39.8945339632735,1.50095172603554,-22.801944251701,"hourglass_1",69.6819044154437,49.03073415647,12,0,0,0.0207764539566522,0.255714457276552,0.0207770115944944,0.229699513990412
"4453","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.192478717084965,2.50173952115991,13,0.836158665015149,0.835260838441463,6.00658369155896,3.13017012788854,-23.2638159944657,"hourglass_1",101.350056633304,63.1818993582519,12,0,0,0.0418159944012344,0.0745890785463962,0.0425042521396959,0.0725795366520041
"4454","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0878731077075771,0.403366353981222,14,0.914516651828704,0.937199411374706,39.4285859783471,1.25041242714386,-21.2923545616935,"hourglass_1",29.6014887722931,50.9935335461502,12,0,0,0.0303332674282947,0.140003191831745,0.0315067375621068,0.12423168557111
"4455","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.370895811394008,2.82061864276353,15,1.12448949271745,1.43005507851633,21.4433552625165,10.2131703899003,-20.8318036153352,"hourglass_1",64.7513906510909,84.8571301568658,12,0,0,0.0257299831082564,0.0588710438048893,0.0295129477399364,0.0511739784357297
"4456","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0742845403637509,1.21463883706756,16,1.02966285867065,0.915379014636075,34.4657043385762,4.68580696032301,-21.0023312019514,"hourglass_1",67.3518003525048,79.6949790744172,12,0,0,0.022954791832335,0.0484829854418289,0.0208163416136656,0.0520149550623541
"4457","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.14438919825526,1.60528900496557,17,0.858147606940302,1.10127196698824,25.2137764322013,4.24171658991457,-21.5627624943115,"hourglass_1",101.037230010132,75.8207644930638,12,0,0,0.0232434126803689,0.0620272424147915,0.0228916834172739,0.0562183472826872
"4458","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.672176207682512,3.10076516896794,18,0.872107751397605,1.801245782046,14.0015277157328,6.53384715587632,-21.7454735920574,"hourglass_1",99.5067552145599,43.7077647915731,12,0,0,0.0299664420742396,0.117106804501791,0.0286756609837941,0.115231666410142
"4459","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0762243559499741,1.0711024026319,19,1.01025511009674,0.908562342347705,21.3997755503518,4.15117285223689,-19.749410056389,"hourglass_1",61.2242169584227,57.6576291771375,12,0,0,0.0261741778647471,0.0637659417036617,0.0274252631974603,0.0648431347135224
"4460","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.262393513160108,1.47219258967232,20,0.786026461748443,1.23353296378961,19.5659679171914,9.1541156387035,-21.229769410882,"hourglass_1",72.5276395658093,73.8184251614937,12,0,0,0.033683998494468,0.0437702488783473,0.0335029209853863,0.0442756745006216
"4461","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.200195511366892,1.09680104012044,1,0.0366037101028086,-0.238869101658276,44.5498556044203,4.90415640973617,-21.1426054633633,"hourglass_1",63.0442522610159,24.0288700293954,13,1,0,0.117692786826552,0.119144350048667,0.105265099130065,0.129891065978137
"4462","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.488122373212092,0.708641708401061,2,-0.260347486692302,-0.528577786772621,18.0786252736045,2.37186798978594,-19.9030014954641,"hourglass_1",53.9407025533526,42.102741990125,13,1,0,0.124965018204957,0.129476264861737,0.119770497052916,0.117367115536534
"4463","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.397248731922371,1.05711630891526,3,0.0429640717664312,-0.477593017080168,32.285926339404,11.4159409362441,-19.4629331222991,"hourglass_1",66.2658437377696,63.2403145285859,13,1,0,0.100539431647707,0.0690137384044317,0.103353606035029,0.0635589593745763
"4464","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0882454174890375,0.905290985199352,4,0.0157886824574223,0.105345041130256,26.75240888317,1.8087447652604,-19.4939198602966,"hourglass_1",68.612879949545,58.8817034487964,13,1,0,0.110357787956386,0.134671576295071,0.101971124053304,0.127662111621052
"4465","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.398688862918937,0.870798903015604,5,-0.0970019514212443,-0.471382899465591,10.0076371853107,7.25021334620134,-19.2978577942576,"hourglass_1",87.8768179980429,58.7975908954588,13,1,0,0.100576558421586,0.0757682374489097,0.0944392913098774,0.0720082647046538
"4466","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.215590958795495,3.15977049480248,6,0.0646285063483431,-0.25208866441325,2.84992709605043,6.75737912637154,-22.3821445032442,"hourglass_1",39.1560500758816,71.638580781549,13,1,0,0.160363589380676,0.069542289870978,0.160934963223145,0.0705689793082302
"4467","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0117776721249035,2.91065587523463,7,0.00198867797967727,0.0140771314480268,65.7173857433402,4.34763120161815,-23.0756820366145,"hourglass_1",78.171208666773,71.0747118043085,13,1,0,0.0954940378987663,0.0891531599577275,0.0941311946798274,0.0899342964733243
"4468","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0482860990361686,0.408719196941129,8,-0.0466811160838664,-0.0349025338660189,38.3841182698937,1.13280221187789,-19.857149225049,"hourglass_1",58.4220814191182,45.2683549671559,13,1,0,0.0991724034679004,0.15505583264063,0.109603985177029,0.161232948846689
"4469","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.209335220575329,2.47009393787222,9,-0.18687225884295,-0.170091084221622,21.2737408801808,5.35738702308801,-20.4633259097756,"hourglass_1",45.4007277867305,52.4186728233465,13,1,0,0.133755959500041,0.0950177442345721,0.127750099677975,0.0900245072301079
"4470","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0306038837522792,1.82112262375589,10,-0.035493438275601,0.0102439592123036,19.4385317233979,15.9961167723299,-26.078524594071,"hourglass_1",37.2876208842487,56.4210990457956,13,1,0,0.161252390948246,0.0941817424850218,0.138891461504912,0.0847841711901555
"4471","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0888247714223702,0.203338506736833,11,0.101798060282485,0.0336674073218109,7.55166994784466,4.74373012574698,-25.1612027919369,"hourglass_1",145.270847963942,85.2982320013857,13,1,0,0.0731306233196101,0.0828838241213402,0.0751389263919283,0.0818277395262896
"4472","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.532902995430915,2.95910067567673,12,-0.0412981951597004,-0.641943771911394,62.2023181508067,6.66331464349726,-21.6698427051215,"hourglass_1",76.6555682533882,67.0590668402813,13,1,0,0.085456863761168,0.064033683421669,0.0951826199884882,0.0702081576320051
"4473","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.380860852169126,1.19775393657858,13,0.140523880091105,-0.437736960771757,2.0000869840974,1.32489344579432,-23.0019513941287,"hourglass_1",77.7933974077267,87.9374005727002,13,1,0,0.11819359131652,0.100671210245811,0.123399523851124,0.102204080054428
"4474","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.03184121760194,3.03187887729239,14,0.0623447576010223,-1.24398124078234,57.5754006534972,3.08065907111821,-23.8752831132101,"hourglass_1",79.9815092790478,41.7064098688393,13,1,0,0.090336877738341,0.148744891364563,0.0933921000432468,0.143224422894072
"4475","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.21344626507011,1.61699959727411,15,0.212414408932549,-0.145824879963151,6.41721844096144,5.96370049551439,-22.189981820121,"hourglass_1",39.5801842432661,27.4230892181022,13,1,0,0.135198254065068,0.129733398773062,0.1466803422873,0.122330206091456
"4476","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.299473991016392,3.36012052892454,16,0.193757607758651,-0.30518540618531,29.2344048295871,2.53614114155007,-22.6722383816597,"hourglass_1",98.1789420508438,74.9215629845618,13,1,0,0.0873194199943928,0.0924622738032608,0.0867433287514175,0.0882975577243141
"4477","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.771426735424714,3.02090129989414,17,0.0305671905494941,-0.930692612253912,53.9552342133926,2.94880017066702,-22.3889614365069,"hourglass_1",31.8307181359096,40.6506453938307,13,1,0,0.130711320372722,0.112310767300738,0.146587873340192,0.123765295330427
"4478","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.135771389432487,2.77595220972905,18,0.056495272503865,0.15384538160044,40.4082658100873,10.8160933223297,-26.8027135407102,"hourglass_1",67.8458788315724,75.9968737118141,13,1,0,0.0892133251117196,0.0796266004717936,0.101783090227858,0.0850858548678042
"4479","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.374286987010141,1.05761974331956,19,0.0408364993414023,-0.449955064594075,8.75990455740338,9.76246185359566,-19.8141068402351,"hourglass_1",72.5750462686371,78.2791351232591,13,1,0,0.107172571000631,0.0616068385452541,0.104378617969092,0.0589737191084759
"4480","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.140590586434495,6.29701508569119,20,-0.151570382199956,-0.076335926524127,16.9209485951985,4.11670124859044,-23.0081395378891,"hourglass_1",34.7201984607467,39.5305768664137,13,1,0,0.136961410166617,0.127477920856959,0.145975517863664,0.115177105311879
"4481","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.230904413978443,2.43019570021684,1,0.782527114963269,-0.174338422676284,20.6351007976687,0.693320655909841,-23.9322824773326,"hourglass_1",94.3964424759905,32.9875846803896,14,0,1,0.0268269804949977,0.249865267095294,0.0291245276883401,0.251482066740537
"4482","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.301195718479889,0.772133749965365,2,0.872625887509331,-0.34053326234749,9.47846482583624,5.23006890255022,-18.7585602396776,"hourglass_1",58.6770913170418,72.9760237566157,14,0,1,0.047750316993596,0.112467625227061,0.044209338582022,0.113743911178767
"4483","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.16249884129881,1.07929423223832,3,1.02436878710667,-0.194633859961263,29.3641528449657,3.68165933965254,-19.3727218391824,"hourglass_1",61.7173555108618,88.5556404814483,14,0,1,0.0239341014191624,0.109763606300077,0.0234412420494125,0.10481668961578
"4484","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.374120619630764,1.09957473687668,4,1.07034838409965,-0.446090640374225,10.9313274026582,5.80338215835225,-18.7164388688441,"hourglass_1",61.7038786327571,77.8279208218521,14,0,1,0.0378211183307922,0.112792402255916,0.0388984516894085,0.112359453988451
"4485","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.277112546122735,0.897229963437483,5,0.94623491378359,-0.330155314339418,18.4993354855313,9.96318720778338,-20.4597773408751,"hourglass_1",59.5400002159555,100.732664553109,14,0,1,0.0290193673654391,0.0883112901275694,0.030424767279421,0.0920215387711147
"4486","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.316714458504153,2.89917105266935,6,0.93970219921232,-0.377523128426918,50.326179225135,5.13253168744776,-20.6328981673526,"hourglass_1",40.9280012421983,48.6306242481351,14,0,1,0.0250610250430862,0.144905068134,0.0230960807867366,0.140443988265265
"4487","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.481931102375776,2.94493612838102,7,0.949745423086396,-0.579567582889092,29.1997078030392,7.39533185595295,-20.5891103758182,"hourglass_1",85.117055938065,81.3872182793099,14,0,1,0.0220309035372347,0.116280345618924,0.0204402862808332,0.113001820113471
"4488","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.538127806564183,1.07886933107789,8,1.08026896308813,-0.644599188383499,45.502687224169,9.2794495077799,-20.4494385989435,"hourglass_1",69.6289475078809,73.0583488447,14,0,1,0.0175503731959358,0.115707409464501,0.019332982605495,0.120716661342945
"4489","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.680978205878999,2.67052318341174,9,0.593313265433572,-0.714361215636241,15.7683537181323,6.34577668432973,-23.287922631157,"hourglass_1",75.4514112484962,71.9878956011519,14,0,1,0.0545286942361035,0.12706686951799,0.0481065229282068,0.127907147757079
"4490","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.184814433045094,0.636447490543036,10,0.879412752947215,-0.187691771233205,28.8251280490192,5.61515673569695,-19.7656248111,"hourglass_1",82.8882179133205,65.2981155797082,14,0,1,0.0238003207920508,0.113422781949814,0.0230762293961684,0.115768987131987
"4491","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0939368923691,2.96315078700471,11,0.99344024777634,-0.113201958974481,5.75490721608721,4.97356841728256,-24.4280748251515,"hourglass_1",93.7317550442055,117.774217351579,14,0,1,0.0399151698607994,0.0870212917872657,0.042832157064613,0.0868618393361744
"4492","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.23861537202393,0.994666304145406,12,0.997586834258123,-0.288024124674198,15.3323655136406,1.76599234709847,-20.4221667342952,"hourglass_1",33.0794687900326,92.0300421165121,14,0,1,0.0434559188479198,0.12037124175986,0.0437484141977876,0.118641766786203
"4493","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.105344567806902,1.09863681515351,13,1.01962355814793,-0.125638872824288,49.9173300277774,4.49940527321893,-23.2369252573087,"hourglass_1",129.64029893003,47.2477183713061,14,0,1,0.0122580816134922,0.142545199619355,0.012464694847808,0.13804105206035
"4494","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.560304881331112,1.28536189124135,14,1.29311896720782,-0.609530677733817,8.20246616998184,4.82429493848106,-19.6643069135752,"hourglass_1",46.2986939028761,56.3087522376194,14,0,1,0.0598345798691138,0.136534076506264,0.0618401474789444,0.14156791768043
"4495","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0536596528594799,3.50227667715741,15,0.954035119881167,0.0456372913923114,18.9987432976262,3.16601480593929,-20.6305390927137,"hourglass_1",53.7717963536223,43.6075725273306,14,0,1,0.0332511256368086,0.158950372757165,0.0314238990933016,0.149992900426822
"4496","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.472747137450913,1.02773606557519,16,1.02485432247946,-0.570114766789558,32.3456478655201,8.2439669995126,-19.7647001427734,"hourglass_1",35.5034231596929,36.0156247186384,14,0,1,0.0283926454967984,0.173495928735897,0.0293010211808069,0.166864824857633
"4497","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.63546663820075,3.01571808424191,17,1.01893711468573,-0.766842298494395,17.0591888291312,5.15743325132107,-19.467901918463,"hourglass_1",48.8384491413674,66.7858592858123,14,0,1,0.0362438162219631,0.1302752333237,0.0343675313169616,0.137616988979148
"4498","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.125964949949534,3.98088439587702,18,1.15198460456702,-0.00456497129277308,37.8593736519918,5.5753044566036,-23.3159050186375,"hourglass_1",55.4271687252015,80.1064671450581,14,0,1,0.0241473793066259,0.0975998384665861,0.0273686593853017,0.103311339124936
"4499","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.077162066586003,1.02576224857563,19,1.0037682060618,-0.093066598960042,21.3077299184567,7.0224258133354,-20.8956951821534,"hourglass_1",70.8044142152913,28.5328103621826,14,0,1,0.0249602778142754,0.161836722109201,0.0255682450941333,0.168111082192536
"4500","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0455219580314696,3.19022934399892,20,1.01617639562483,-0.0525148722151985,25.2461740851784,2.8209328970784,-21.4454685369609,"hourglass_1",27.8663819436229,70.9059300339504,14,0,1,0.0403941845518705,0.136479021968004,0.0371268690370091,0.120418303881115
"4501","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.470941335453099,1.10535495522609,1,-0.0936490056975116,1.56070970345819,26.2408040776132,3.9389453545663,-18.4196558153834,"hourglass_1",57.5480955395856,69.8236611519022,15,1,1,0.126654743944612,0.0745542460294775,0.111693945510092,0.077735826721683
"4502","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.11285920792433,1.32299320363469,2,0.0661913761786986,0.880927906720447,10.3022027846418,2.28644056802847,-20.788298960415,"hourglass_1",85.0973307123835,70.3410902342811,15,1,1,0.0960549513730794,0.116347051586138,0.0955690426245867,0.110554707406244
"4503","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.703081604182198,6.9220375286812,3,0.103674230436401,1.84233848939501,38.7715189922689,5.13086822281454,-22.9413831138589,"hourglass_1",61.7731576281807,72.6155472076696,15,1,1,0.0994205311802185,0.0734650849946611,0.107057322563129,0.0779150572991294
"4504","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.374427213817361,0.846145660542614,4,0.108170011796472,1.43883870582775,15.9927473302607,8.36148161140084,-18.9849817522181,"hourglass_1",80.1286713466115,58.4267888649708,15,1,1,0.0931801774144212,0.0788502337428251,0.0965867865962231,0.0703052154588255
"4505","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.153338857867194,1.32951849533518,5,-0.0915859716613856,1.16084986132676,11.3651221883418,2.07495804000401,-19.1535039191271,"hourglass_1",62.6217839805783,54.9786244143602,15,1,1,0.100581091404846,0.114001269061451,0.11072726420224,0.114387280831376
"4506","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.238105887581813,2.96557713868352,6,0.0155335608334361,1.28699916924468,7.34387974349748,20.3245472709948,-24.3941022073253,"hourglass_1",57.359160948218,48.4729375862348,15,1,1,0.118526901830765,0.0794239680161155,0.118726156047899,0.0713575241043332
"4507","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.189543641478235,0.658138185780992,7,0.117043828368028,1.19659581512996,12.0888982159371,9.70725110815617,-21.0270381485291,"hourglass_1",83.389539325197,36.5743772489763,15,1,1,0.0891399236527101,0.0930389198854655,0.0960419413363407,0.0948115327383522
"4508","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.325341788638051,0.751755610345116,8,0.149287166334513,1.36324114662513,14.0188062948602,4.87072081903402,-18.850736771124,"hourglass_1",52.1954908447807,36.7796644757243,15,1,1,0.117744768979853,0.109170514354069,0.120539585092938,0.101565362834504
"4509","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.472703041073651,10.9527718784734,9,0.0422918032789921,1.5690336017313,14.0019339441131,5.2478669319308,-25.8622493808011,"hourglass_1",88.7409643275575,23.2369431195446,15,1,1,0.0858488571396962,0.147363898138716,0.0919618499031094,0.122784523425179
"4510","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0768363420184604,3.4398929001271,10,-0.0591088408583082,1.07147479362175,30.9049860691801,2.54531061750948,-20.2818422127402,"hourglass_1",58.3800529787299,50.5209605929975,15,1,1,0.103693246697762,0.0968393320532508,0.110194865447817,0.115766560668753
"4511","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.23485007297495,0.95684171003232,11,0.0192038269264117,1.28283792483244,38.2270756420369,3.20590188542105,-19.6570856148005,"hourglass_1",50.3280038528729,92.3118489062397,15,1,1,0.123729189341598,0.083524660862554,0.117835847747487,0.0743530257021781
"4512","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.451734386323398,4.9213899371667,12,0.0671618507057432,1.54113977822993,24.319650709018,2.71024561572205,-21.0747933851545,"hourglass_1",32.600875744908,47.965981075668,15,1,1,0.147284061601241,0.107671544357235,0.147447240175257,0.105180215329154
"4513","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.520601946615439,1.30817497031854,13,-0.292464119619166,1.5562185944851,6.06893693507496,4.24414084665753,-21.5794884593258,"hourglass_1",60.3899428136309,108.507740883431,15,1,1,0.117191005416592,0.0581807950032882,0.121735293102741,0.0611407487028695
"4514","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.137719415677614,0.709010990165627,14,0.0733682238176549,1.14917613678207,18.0123311260469,2.71228089577879,-20.3443065142163,"hourglass_1",30.9403316445363,32.1634266629703,15,1,1,0.145764924500611,0.158564032989392,0.152775974541578,0.137251657691222
"4515","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.038679431759408,0.916358464449131,15,0.00611670429428223,1.04628780738614,12.6827399356047,2.37986088084776,-23.9293159355185,"hourglass_1",110.511464059119,124.849387319386,15,1,1,0.0865541548336034,0.074279180220903,0.0828357188896667,0.0763200838001236
"4516","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.389577228724542,0.887386136799109,16,0.0827529875227515,1.46292293857107,11.3602459578138,5.94085314078765,-18.8272788756421,"hourglass_1",82.9816142718701,63.3376618598297,15,1,1,0.0956495979909098,0.0785616731515133,0.0963122448291602,0.0727853740734584
"4517","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.337003316217302,0.942277413571304,17,0.0368341197562039,1.40512796064224,16.6704514473378,2.66607867077131,-18.3001357623927,"hourglass_1",42.4150648041833,54.0374092664781,15,1,1,0.114950475829331,0.0944317235887211,0.131190027232315,0.100223107767636
"4518","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.566676190509383,0.987695307210527,18,0.0132203899930713,1.68391090537549,22.777187665051,6.81388832344569,-18.423003160688,"hourglass_1",69.2048344042315,57.8584102142934,15,1,1,0.0974597665898481,0.0721626864696176,0.101993291780197,0.0761762192835266
"4519","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.344961567841097,1.08206112897704,19,-0.0535266947707336,1.41295083229833,45.0144377098209,16.1199869491386,-22.3487057274982,"hourglass_1",40.6965487766689,79.7976179693217,15,1,1,0.121020770344765,0.0552931586658567,0.130534016648737,0.0543657305422149
"4520","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.215996722631454,0.61647098513407,20,0.147745766580298,1.21482993145902,28.1886990560604,8.29288592928213,-22.314496280374,"hourglass_1",91.3705608546755,100.187967876483,15,1,1,0.0783349716083819,0.0619953159588187,0.0893084569633523,0.0586415815373549
"4521","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.116935802755279,0.760808230064983,1,1.05179559164351,1.13130753418906,31.2376260871464,4.83087015632807,-19.1367221561944,"hourglass_1",68.5688542370948,67.7108763545275,16,0,0,0.0213732089259594,0.0624283581844403,0.0220595470108534,0.0564346068931506
"4522","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.528195542260837,1.0818680208165,2,0.918233217422984,1.63232364156031,28.5887640652518,4.41569676958832,-19.1557102868593,"hourglass_1",56.2966854319777,32.6929929942228,16,0,0,0.0233488200781068,0.131629921532836,0.0262786378866795,0.121924614036418
