fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Periodic(0.6148574137593255, 0.7430330041942503, 1, 1)","Times(Periodic(0.9692290244640123, 0.09101191184535701, 3, 1), Constant(0.5239167751517495, 1), 3)",0.0017239823967303,2.4890182499506985e-10,17,21.47024208250436,2.9532851776430693,1.0,-1.0,9.14007598739066,8.334464649355468,4.176714036661071,line,2,23.4,2.0,0.4554298611113505,0.1932957356680511,-3.396750105942193
"SquaredExponential(0.4833213977633793, 2, 1)","SquaredExponential(0.7183111190491102, 1, 1)",5.0448438713234975e-09,0.0650088133809928,18,24.66464721086798,1.5970775026368242,1.0,-1.0,6.89078787217709,0.9337906340419287,3.420862018625842,line,2,23.4,2.0,0.0057169594533555,0.1296653401714889,-164.9995975955203
"SquaredExponential(0.9976066250789635, 3, 1)","Linear(0.8711563202333156, 1, 1)",0.1040387220682172,0.0004299887022567,19,23.520671987565045,1.5790160530336284,1.0,-1.0,-3.9697724314702394,5.533940934297754,0.27058454245352664,line,2,23.4,2.0,0.2007867840108593,0.0008112575580585,-2.9355496847909937
"Plus(Plus(Linear(0.0983301107002949, 2, 1), SquaredExponential(0.7769286444769592, 2, 1), 3), Constant(0.7003358597284061, 1), 5)","SquaredExponential(0.3453429355740397, 1, 1)",0.0077187785016144,0.0023045879340689,20,24.42098227822821,1.0597898845940346,1.0,-1.0,-11.727703862751175,1.7676075035404724,1.0653843910977887,line,2,23.4,2.0,0.0204850844076944,0.012576663720718,-2.8378796785603857
"SquaredExponential(0.8812189470445231, 1, 1)","SquaredExponential(0.18883354723611534, 1, 1)",0.0145673940160464,0.0006855422764037,1,23.73973678935465,2.9848791299424895,0.894736842105263,-0.8947368421052632,-0.6200171650196975,2.070745873144919,0.6144538525673223,line,3,22.1,3.0,0.0281138092487778,0.0041834186917986,-4.471918789713064
"Periodic(0.7204360706088508, 0.8178499140713473, 2, 1)","Linear(0.5158294220556264, 1, 1)",2.9881184186537696e-05,2.374162368064935e-06,2,19.62033377226548,2.950820516062448,0.894736842105263,-0.8947368421052632,11.708353407221855,6.410959380410437,0.02028093471304495,line,3,22.1,3.0,0.2694710628089138,4.557521471854065e-06,-1.1725667052312412
"Times(Linear(0.4994206030321344, 2, 1), Constant(0.9487008864724849, 1), 3)","Linear(0.7095628467535494, 1, 1)",5.214073124643587e-07,0.0020907387651529,3,22.102384225514054,2.552488526181386,0.894736842105263,-0.8947368421052632,8.424386555020867,0.017675209275320413,0.5121937673330704,line,3,22.1,3.0,2.0483077770583336e-06,0.0029068416099151,-11.504637889952951
"Plus(Linear(0.7102565208926537, 3, 1), Linear(0.4122669560972168, 3, 1), 3)","SquaredExponential(0.42858974266525474, 3, 1)",0.0003865037319021,4.217632182317009e-12,4,22.329341133136285,3.0477725715476365,0.894736842105263,-0.8947368421052632,16.308574030843985,0.4169861349281447,0.08945971735238566,line,3,22.1,3.0,0.0011400117144835,8.86763548894054e-05,-3.458067038431336
"Periodic(0.9199503874193651, 0.9051043277035329, 1, 1)","Times(SquaredExponential(0.370181415501004, 3, 1), Linear(0.006967154104299265, 2, 1), 3)",0.0782922036503723,0.0387377548008009,5,20.48051417704825,2.517925173650811,0.894736842105263,-0.8947368421052632,-12.903760429395042,7.366191364376734,2.4586684131487546,line,3,22.1,3.0,0.3557558735046853,0.0669811674882594,-3.0735452148817712
"Linear(0.5007270746263677, 2, 1)","Plus(Periodic(0.7873674076001027, 0.0258278030666661, 2, 1), Constant(0.6784083789020657, 1), 3)",1.3561923882788106e-07,0.0066511576476724,6,22.09693143449903,3.264476135898117,0.894736842105263,-0.8947368421052632,7.148650992492113,0.015268475400568714,2.768314148213002,line,3,22.1,3.0,1.5284718061781e-06,0.0849148279578535,-4.480629440389528
