degree,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,terms,tpt,true_x,true_y,weight,weights_x,weights_y
1,15,4.050523015322117,-0.7325036543734897,-0.9669875568304565,0.545544725589981,-28.531295252908592,2.137596301920122,2.5447822984593182,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-1651.2412050407504,"[-0.2958075233346714, -0.0050395240087307835, 0.4157345587988788, 0.24654974602567536]","[0.022628592861629424, -0.524591190545368, 0.6616317818609049, -0.582018876787231]"
1,16,4.029796085351486,-0.5652194369858763,-0.9669875568304565,0.545544725589981,-29.41826147846297,2.0427802567725357,3.6140431179969807,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-136.88380622270586,"[-0.5188620434207555, 0.0035029494017570417, 0.22368986117862893, 0.21853353450521357]","[-0.6505670543132529, -0.04853194109492146, -0.5371830896034356, -0.05307383299580185]"
1,17,3.079522964929425,-0.4834479128779696,-0.9669875568304565,0.545544725589981,-29.05586856122931,5.2256494531226005,2.0116064863198773,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-3800.624697605563,"[-0.5791011361723479, -0.06051227876714489, 1.0975948614880433, -0.5327931107320759]","[-0.49324438807486615, -0.4542701860746184, -0.6678783990639493, -0.08297733291842688]"
1,18,4.777748164959494,-0.7780375861459523,-0.9669875568304565,0.545544725589981,-27.688642176474158,1.5689459880366599,1.7307219590748522,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-3286.530703148245,"[-0.03018697172728673, 0.011760531764267102, 0.31441618646254577, 0.4905013954969706]","[-0.8690009610930592, 0.0047407286354260725, -0.7699779523670242, 0.21378404896785766]"
1,19,4.002347485288341,-1.094153939871351,-0.9669875568304565,0.545544725589981,-30.10699293243528,2.52221953113479,2.9875233727037656,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-2105.698564797454,"[-0.33367381932027185, -0.08607747200767889, 1.9406546531222608, -1.232006250024872]","[-1.0072538271820914, 0.09057943384672126, -0.37263274651937994, 0.10544272658237677]"
1,20,3.368313655584434,-0.589735935996377,-0.9669875568304565,0.545544725589981,-29.96352336609682,9.87004065555664,2.294420291892171,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",5,5.0,0.0,-751.6462014732581,"[-0.8172750523900499, -0.09762268922086088, -0.14519166601203923, 0.32328055934435174]","[0.5848717510264988, -0.48057958430873154, 0.5773768342556453, -0.10074693761588745]"
1,1,3.1106004186078566,-0.18747277452487698,-0.8058229640253802,0.545544725589981,-32.40433072415522,5.505780269483226,1.6499407713773495,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-3437.782354519543,"[-0.997749474942836, -0.005028999138574313, 0.906183746132589, -0.6998936498324073]","[0.23720007553920253, -0.36200369946997346, -0.2968096256066233, -0.05852943794256749]"
1,2,6.0064770906527984,-0.023580449444729812,-0.8058229640253802,0.545544725589981,-38.54237358817448,1.260638727118256,1.2737286272299055,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-1221.583324305101,"[-0.008552191712470472, 0.026241431631728415, 0.819467888952045, -0.012373422451069288]","[-0.4211068813579394, 0.31207981102110016, -0.8437655587641055, -0.10092184009359828]"
1,3,5.768380861696652,-0.40923493214996065,-0.8058229640253802,0.545544725589981,-31.796265304972607,1.0558376804954719,2.917537169410998,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-702.4138884063849,"[-0.022670540922688043, 0.020194685423428733, 1.3254143277864379, -0.4486836680783416]","[-1.4256769573649828, 1.3736633262589646, -0.4449188736329316, -0.44501489249569204]"
1,4,4.879750566371843,-0.5473548870476854,-0.8058229640253802,0.545544725589981,-29.29334022755006,1.2238891737728181,2.003886812184924,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-122.52117139605863,"[-0.22699402423672793, -0.060060727984643125, 0.26553152899396615, 0.39651352421066877]","[-0.006301310019906955, -0.5761624710285996, -0.12225552139148957, -0.15859374029820383]"
1,5,5.522188343342186,-0.3440654219749746,-0.8058229640253802,0.545544725589981,-27.784540802847705,3.30942613120203,2.660799802503464,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-1315.8176872883023,"[-0.1130623067580635, -0.0527637046202403, 1.1107907940734478, -0.3556875386246128]","[-0.20881647500246472, 0.12787880354543632, -0.322260648340804, -0.034675000574341495]"
1,6,5.247477492415226,-0.3111883469730772,-0.8058229640253802,0.545544725589981,-27.81531862773754,1.3478926061935939,1.909893136694036,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-1114.0964025922408,"[-0.06483160469404267, -0.02614208750626329, 0.7068187301140245, 0.13230326261501335]","[0.07525169789774487, 0.5338826293818478, 0.4178151830304299, -0.17961333558457188]"
1,7,5.862852308245701,-0.6597698687557958,-0.8058229640253802,0.545544725589981,-29.11654972271773,1.5895047612228081,1.8323633689427092,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-259.8782628767736,"[0.17326809728267925, 0.014237785688453533, -0.4602335151897867, 1.3748383037019352]","[-0.24863513392194117, -0.19886900267172986, 0.9532285112550455, -1.0321959029079333]"
1,8,5.344292285454948,-0.047578439939997885,-0.8058229640253802,0.545544725589981,-34.028249463435216,2.404407904176808,1.2322758892485937,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-633.6784820539473,"[-0.10227145693286926, -0.006371670536682912, -0.3050053865247941, 1.004470679731792]","[0.5327601508475304, 0.10286583225812648, 0.638274302925012, -0.46986950679373174]"
1,9,5.2916080351342085,-0.2833618628587906,-0.8058229640253802,0.545544725589981,-27.89503566112037,1.585598739249958,2.680270603567808,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-31008.61255496897,"[-0.13728360332098108, -0.013792131888132744, 0.3539702876952075, 0.37091483312148216]","[-0.7028331659214117, 0.1750363745092257, -0.3140268473285654, -0.6489197492267041]"
1,10,5.780506137797783,-0.8489169430759247,-0.8058229640253802,0.545544725589981,-30.37155134712684,1.199194801560056,2.7024046430481663,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-954.9079030860448,"[0.11721690248323206, 0.03717346742331125, 0.19610848305134887, 0.7440174512411071]","[-0.8370192972611455, -0.22912687136432733, -1.0987466553071785, 0.39529192877597186]"
1,11,6.3695330609629055,-2.0476074724094766,-0.8058229640253802,0.545544725589981,-31.093189440319414,1.887429170898606,3.9686809036604287,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-176939.13083509498,"[0.28645489795717466, 0.014427461924978773, 0.35635241428161146, 0.6681723556517137]","[-1.7699406509400801, -0.7342414809684298, -0.35118228329187406, -0.09840548141127778]"
1,12,5.995042875707668,-0.6247745786799275,-0.8058229640253802,0.545544725589981,-26.36706540462929,1.3539054398342358,1.474607191564648,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-414.1268871177679,"[0.25492672010475687, 0.011161107856761839, -0.09432080395807854, 1.1083855223361079]","[-0.12901283459684418, -0.3612186214402462, 0.32772552765967966, -0.47375399149818287]"
1,13,5.864026571901899,-0.2775725499452246,-0.8058229640253802,0.545544725589981,-28.12815014275047,1.42918933993766,2.1837543039116207,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-592.7403051510665,"[0.013573294004936252, 0.03485276937414228, 1.4192916352820089, -0.5015068166941213]","[0.12891273883714152, -0.13885810349317868, -0.06064959414187147, -0.14159793196462298]"
1,14,5.930661842402037,-0.763416554764411,-0.8058229640253802,0.545544725589981,-29.62544890643113,0.945021435208878,1.4232146941319774,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-187.2147564343604,"[0.14560107000419809, -0.018949905308965648, 1.1072077743215114, -0.1140755574701723]","[-0.50434385879752, -0.5044978108429211, -0.17804980665876516, -0.34638168079331466]"
1,15,6.33480100013205,-0.7854212442025972,-0.8058229640253802,0.545544725589981,-31.175588019215372,1.187525249154332,1.7620625854863377,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-1652.3263363627525,"[0.3592434897941282, -0.03430330500320651, 0.981332690911778, 0.15844828051819138]","[-0.8808988784911956, -0.17025474654354816, 1.2033244677353205, -1.792835249619368]"
1,16,5.628228650938975,-0.3567989430492198,-0.8058229640253802,0.545544725589981,-30.984556183937222,10.936060313249257,1.8788206546542832,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-138.26794487863748,"[0.0323302214464095, -0.0586679697589573, 0.14297424741147507, 0.6652566989263665]","[0.29596770732900934, -0.19984837262773192, 0.19737565711373486, -0.12284284025371255]"
1,17,6.014101038644073,-0.4979268567816062,-0.8058229640253802,0.545544725589981,-27.136586264744228,1.647356100207028,2.1882653567967534,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-3801.979451188149,"[0.14956153767042554, 0.012664579714408333, 0.6264551296814024, 0.33172691894203643]","[-0.3307605824014695, -0.3732056423209129, 0.9679479031920238, -1.4546996793900062]"
1,18,4.333375198829668,-0.8559739590887643,-0.8058229640253802,0.545544725589981,-33.152380366387135,5.955197280650751,1.6682170061777781,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-3286.3133741050947,"[-0.47809758280016196, -0.11714639337717844, -0.17637507302294506, 0.579170956980214]","[-0.8412594444866613, -0.6209625038833197, -0.4552983070703307, -0.4264818918706107]"
1,19,4.017719627316224,-1.3599731114167701,-0.8058229640253802,0.545544725589981,-33.67274869434049,2.711112993903182,2.7953022335279374,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-2107.03200400338,"[-0.4770655997304062, -0.08505369000708543, -1.1254083924824352, 1.5202363696740016]","[-0.026006355997536968, -1.1894996263409179, -1.4700487035868044, 1.7172366571528253]"
1,20,5.284391628084184,0.003381450381420237,-0.8058229640253802,0.545544725589981,-31.14617523564916,1.4270583812585418,1.8497550786548236,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",6,6.0,0.0,-753.2305756855778,"[-0.10166102608649417, -0.0026270126320291354, -0.029956321355848775, 0.7683104401406156]","[0.00478181687494027, 0.0750851635866632, -0.35653960608415153, -0.24409459118231083]"
1,1,6.621550747631257,0.5602143333834371,-0.6446583712203042,0.545544725589981,-39.30893162867352,2.076899646763066,1.2537610620353838,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-3439.602473726925,"[0.11994074319135434, -0.008726300572105737, -0.4937130532816816, 1.3484390085227511]","[2.7219331090282397, -0.5825496851222323, 0.04828151767357367, 1.6348369536919225]"
1,2,8.176552115836657,0.30372103536210426,-0.6446583712203042,0.545544725589981,-29.65069745180098,2.9226553951298624,3.4403129896511144,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-1220.2069257596418,"[0.6101121508369078, 0.010260180596117833, 0.666564824595837, 0.6616812891000777]","[0.7689483009091495, 0.19631025796584844, 0.845645568954233, -0.7757549704134088]"
1,3,7.275755931937064,0.5642465243881496,-0.6446583712203042,0.545544725589981,-29.52349711120968,1.0745056502119819,2.1914341385088347,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-701.9895976162734,"[0.3320693431779281, 0.021380784900682438, -0.21988382253548716, 1.2747977212368593]","[1.968817601125077, 0.017686755211566263, 0.49805535315366856, 0.6417464676676108]"
1,4,6.189898883479654,-0.3117242451634261,-0.6446583712203042,0.545544725589981,-31.931166496296427,2.026554804948128,1.3946209631258892,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-126.11539728793711,"[-0.07850246850069932, 0.007104208177182832, 0.8484803772689503, -0.010415009209736932]","[0.36562485573651476, 0.24825623793724858, 1.1960747030583345, -0.6320930302107518]"
1,5,6.608550355090835,-0.1679609331907559,-0.6446583712203042,0.545544725589981,-32.74755023231093,2.201019188536038,1.509591727459153,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-1316.294265876924,"[-0.052069125447396856, 0.03337996964466964, 1.469646666045215, -0.5993834921772606]","[0.6789139094162324, 0.15199990033868063, 0.0619864594302373, 0.5084591595179203]"
1,6,6.78235737831847,0.7532572239353259,-0.6446583712203042,0.545544725589981,-33.14858016522924,1.35501940892791,7.542025450479323,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-1114.8798672822136,"[0.08527446048154308, -0.023783101045755928, 0.8684407895762616, 0.042774977381775436]","[1.8673210414696944, -0.18114010112137818, -0.1342777777732259, 0.615733563977033]"
1,7,7.138511496007201,-1.0814872090563785,-0.6446583712203042,0.545544725589981,-32.05761399801582,1.403605121348722,2.0070695772015186,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-259.4752867026042,"[0.32961544314664565, -0.020635960535080378, -0.14114832857630796, 1.2003197334968485]","[-0.4164024749425697, -0.7493946839695873, 0.23615345230009843, -0.39161423331270917]"
1,8,7.490238022612679,-0.7749103833338615,-0.6446583712203042,0.545544725589981,-28.030568199267496,2.087096230191278,1.9432982173054636,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-633.3039027922161,"[0.381501722817489, -0.03332166391061273, 0.9482871263723869, 0.21577223202744716]","[-0.6019177042095728, -0.14399393830772103, -0.3185388704957855, -0.18324598682948873]"
1,9,7.066153159361202,-0.3045973901583139,-0.6446583712203042,0.545544725589981,-29.182470662739505,1.0812675924414341,1.0633130055030338,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-31009.27465550696,"[0.1935211201485915, 0.021374470486065757, 0.9482362465519751, 0.09200483364096594]","[0.5707687796967893, -0.25188958984712184, 0.0278712836951171, 0.30169255472498846]"
1,10,7.24574977609839,-0.06956035672436123,-0.6446583712203042,0.545544725589981,-34.32812271782573,0.818435117772886,1.5158394409336895,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-954.6657624983532,"[0.2887976990724395, 0.00042355400290946914, 1.0587606328485242, 0.0694631171524596]","[0.63258015316125, -0.5065836734849288, -0.13140709951206203, -0.03436726307353721]"
1,11,7.344050067345073,-0.784463236973526,-0.6446583712203042,0.545544725589981,-32.39566117081309,1.40209672013726,1.9473526564807984,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-176940.19137490197,"[0.1983120658180771, 0.04273384868247611, 1.1530350910452232, -0.12912036921763578]","[-0.23107132489925064, -0.5030912490169692, -0.08888215415556124, -0.1310746439919152]"
1,12,6.6465992904575035,-0.7392798350994814,-0.6446583712203042,0.545544725589981,-30.76845712766583,4.072358980392227,1.9380243100199308,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-413.4385589110162,"[0.15117684285458027, 0.012163102718922531, 0.20237009526957866, 0.7829156149175924]","[0.03871813270049918, -0.6231174405395586, -0.8413264209848315, 0.748102760178276]"
1,13,6.567358539645973,-0.5030750850588479,-0.6446583712203042,0.545544725589981,-27.12260348613999,1.33573251644825,1.7315894588296676,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-592.1168879871148,"[0.10604991786750743, -0.013333781519183727, 0.06233673146795541, 0.8435959791407687]","[-0.941803277322347, -0.03646298641909305, -0.5289915831034442, -0.8133526599261802]"
1,14,7.382348219620089,-0.4910964545977792,-0.6446583712203042,0.545544725589981,-34.18252941455674,1.266093859748056,1.1637446347547842,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-186.44337688823825,"[0.32582483374887855, 0.07132844631437793, -0.08152483403325003, 1.1570864388825355]","[-0.17897136668948443, -0.3275718258166331, 0.053455466753639394, -0.517152492682868]"
1,15,7.770892743505355,0.20403029091780134,-0.6446583712203042,0.545544725589981,-33.14847938435582,1.448861123741674,1.9499952536130296,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-1652.1481472931362,"[0.44590409607502934, 0.012217405435793739, 0.6728111854895501, 0.5213290627310059]","[1.0099325771253085, 0.2999657180696843, 0.6585045040349227, -0.04167435518208167]"
1,16,7.445998424966818,-0.2778406661451718,-0.6446583712203042,0.545544725589981,-30.04073161803412,0.6913326235389881,2.309069806313088,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-139.54032436279738,"[0.3612928721638466, 0.011131164746718613, 0.41910545808895144, 0.7015604956784828]","[0.3120408356819511, 0.06665124292932208, 0.22793195320475523, -0.035539135889391296]"
1,17,6.727762747575304,-0.9152160828192633,-0.6446583712203042,0.545544725589981,-26.70419928218465,1.965216451943316,1.7383917360953083,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-3801.54702304486,"[0.04269743029962576, 0.011023986813928986, 0.45961612517878014, 0.3857821580556017]","[-0.9300322444731598, -0.11334004192773761, -0.1678138016901905, -0.5249494862538612]"
1,18,6.830571567606034,-0.6270659298964507,-0.6446583712203042,0.545544725589981,-26.202116034538275,0.870327313017118,1.9592384207967992,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-3287.856365658068,"[0.08616153553163691, 1.6231465576846404e-5, 1.385470565622253, -0.40839569287373456]","[-0.33357559318865104, -0.09254816560822415, 0.20398713515352968, -0.472556545182373]"
1,19,7.3963401108600415,-0.9585114124763199,-0.6446583712203042,0.545544725589981,-30.80670634072222,0.791041986437232,1.3871993004198857,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-2110.604826563171,"[0.3830141897258379, -0.008879057104974357, 0.4026505125495473, 0.7421205859333341]","[-0.601271890787775, -0.5442563964225822, -0.07958131915915366, -0.40582015988259046]"
1,20,7.255669543180988,-0.6363283206048869,-0.6446583712203042,0.545544725589981,-28.633236559408747,1.157190046708448,1.7310966022482703,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",7,7.000000000000001,-2.0,-753.6565315614849,"[0.17715968630697976, 0.02360569727106377, 1.0622959583905809, -0.07237794857691984]","[-0.18976350478114268, -0.4620852083238828, -0.4858357605044212, 0.07557130750216039]"
1,1,9.291690471247696,-0.2959312614789644,-0.4834937784152281,-1.7457431218879391,-34.102282102585015,2.1023689791292117,1.29208319865887,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-3449.8269046454507,"[0.16664009135923957, -0.13129539523512357, 0.3557819185135898, 0.5991819407392384]","[-0.5903251957573916, -0.2575066024546317, -0.7552945521601627, 0.0317023322296468]"
1,2,7.880953216673326,0.6538490289870547,-0.4834937784152281,-1.7457431218879391,-31.72338762747847,1.722629128395888,1.1897487950741337,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-1222.682876925462,"[0.0600885358179142, -0.039845816642122056, -0.020580826743417702, 0.8529259284169649]","[0.10283510474245096, -0.651097727758305, 0.182865814144275, -0.2544920762828156]"
1,3,7.342298779519783,0.26780512296442227,-0.4834937784152281,-1.7457431218879391,-29.036814872955368,1.98456160959203,1.4810104420110204,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-704.9312656918138,"[0.2566738752192862, 0.0744265643044254, 0.34831875478735386, 0.6854777465525816]","[0.1659291640429032, -0.44070004437904486, -0.2584752530635017, 0.368559107334347]"
1,4,8.898432264139936,-0.09444667999162548,-0.4834937784152281,-1.7457431218879391,-31.186151214219745,1.524869738519524,1.7080331332251364,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-129.98029216515522,"[0.41794204470650737, -0.0012446156994377622, 0.602424614924719, 0.5431536631277638]","[-0.14565385773846554, -0.4557280665866821, 0.2843747403411767, 0.13312814543166304]"
1,5,7.982447304247543,-1.200362290130593,-0.4834937784152281,-1.7457431218879391,-28.244539881709223,1.2019180654528099,2.262788423170712,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-1319.674496193634,"[0.2738325966953312, 0.028852086056249025, 0.5272866908827852, 0.5206434082426599]","[0.5007229711879291, 0.5425760460481861, 0.7087803103056887, 0.07175758836914226]"
1,6,9.269475963902824,1.9092600488933469,-0.4834937784152281,-1.7457431218879391,-38.71483505173069,2.968384008436014,2.0255405897956433,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-1115.8370121918058,"[0.1415263226406225, -0.07805040644091778, 2.673643926762549, -1.590518287661578]","[0.31442656068290464, -1.2887998128535807, -1.0469734317712047, 0.5986217560402978]"
1,7,7.269573576703415,-0.36041739031997855,-0.4834937784152281,-1.7457431218879391,-28.28056797035475,1.452797411734932,1.948986452214088,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-259.26035466459484,"[-0.022231865115578286, -0.005414387170138486, 0.3869489003253124, 0.42579529888133455]","[-0.5928629683760638, -0.25242531300956267, -0.8062852635167138, 0.18615567379432538]"
1,8,7.593779306352319,-0.6222091700321195,-0.4834937784152281,-1.7457431218879391,-31.894290463739114,2.011474100212506,1.9123153476692496,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-634.1829199197718,"[0.009406938210926655, -0.010694969578302294, 0.22337431890368598, 0.5458042033314696]","[-0.17469887330701298, -0.03383781603712209, -0.0996122996303834, 0.17696304139233818]"
1,9,8.199475387971695,0.25739701437608353,-0.4834937784152281,-1.7457431218879391,-30.113577482602956,2.839056952284442,2.3877927454719017,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-31014.25610746188,"[-0.04535678618466602, -0.08690528328493777, 1.077050621810117, -0.2201989233895017]","[0.1386756842510138, -0.5104246342340611, 0.36141868171859665, 0.02583382675738378]"
1,10,7.667167968959541,-0.046664305918072024,-0.4834937784152281,-1.7457431218879391,-32.96475384309542,1.387655730658596,4.192867287925856,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-957.7560469194242,"[0.021296918624997357, -0.0482576390878742, -0.6556218488768031, 1.415591628645959]","[0.3548980752975392, -0.2121861800636047, -0.04282689829485466, 0.4501930552545263]"
1,11,8.730222237404293,-0.8309043408934256,-0.4834937784152281,-1.7457431218879391,-32.888960632458904,1.5664700181435378,1.677158086264809,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-176940.6803708468,"[0.38926174349900966, -0.014145448209743443, 0.12935370526284595, 0.9857847045701575]","[-0.7570808492967077, -0.09659608148317188, -1.0107933420938422, 0.5436131493109979]"
1,12,7.27520647529192,-0.2379318631781786,-0.4834937784152281,-1.7457431218879391,-29.455763823151184,0.90347971874758,2.1491189867614384,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-414.803400900276,"[0.21805835503048854, 0.06650950605956843, 0.4871011288595364, 0.5417349353283964]","[-0.24879170970856238, -0.25900089251423475, -0.6577261683153098, 0.4403737475420839]"
1,13,7.950984930571287,-0.7330747109623259,-0.4834937784152281,-1.7457431218879391,-29.43944447002081,1.2658283295640118,1.4219150821972566,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-593.6111237804604,"[0.09003442298934211, -0.009234697773386188, 1.4462761286704873, -0.46603819837897276]","[-1.094123324448488, -0.10386385373147904, 0.6344820370540266, -1.6403354303655726]"
1,14,8.35436161368864,-0.11456352079325516,-0.4834937784152281,-1.7457431218879391,-30.54464520318375,1.406667460176076,1.83805269903708,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-189.8667408863267,"[0.154667613446427, -0.03736235252730605, 0.6977839908141529, 0.26190989510436846]","[0.2527094672793663, -0.3141651792160478, -0.4032232695041518, 1.0314590744287429]"
1,15,8.25053266391246,-0.544969588817841,-0.4834937784152281,-1.7457431218879391,-31.66816764878945,0.9328331097815861,1.9828986415176544,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-1656.1598728046813,"[0.2891317721076752, -0.008380293940393689, -0.4471427586637766, 1.4216248146959114]","[-0.30358354874620186, -0.18242837643577048, -1.2843663760718236, 1.2669728269945701]"
1,16,7.893263444427792,-0.11268213987433229,-0.4834937784152281,-1.7457431218879391,-30.45590844033089,0.843971959156984,2.6474771166917623,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-141.77922770843736,"[0.24308237725715806, 0.006743074337899827, -0.10556564292136861, 1.1024796123564509]","[0.8607568669194356, 0.1088338535962415, 0.35674115558521763, 0.14506495359249766]"
1,17,8.547879485773752,-0.23544856920237156,-0.4834937784152281,-1.7457431218879391,-28.984769535923014,0.982407950354684,2.621111506412109,alternating_diff_2,"[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",8,8.0,0.0,-3802.046435383636,"[0.33658991870762484, -0.017326282132079054, 0.10990253943089778, 0.9710221694420246]","[-0.5689419225875706, -0.3554536231005395, -0.8285428234477342, 0.3126875971554733]"
