"func.type","tpt","emd","model","population"
"stairs_2",9,1.49779250152459,"ridge","child"
"plus",9,1.92994286984521,"ridge","child"
"sine",9,1.61702596464057,"ridge","child"
"hexagon",9,0.497659084945388,"ridge","child"
"spiral_outward",9,1.51681126682565,"ridge","child"
"square_spiral",9,0.766440516195409,"ridge","child"
"alternating_diff_2",9,1.70945295868812,"ridge","child"
"line",9,1.4001000602113,"ridge","child"
"hourglass_1",10,0.872257911784762,"ridge","child"
"triangle_1",10,0.367948772817102,"ridge","child"
"alternating_diff_1",10,1.77362367170177,"ridge","child"
"zigzag_3",10,1.2052789626062,"ridge","child"
"3_pts",10,0.629494250367913,"ridge","child"
"zigzag_widening",10,2.62230898426272,"ridge","child"
"zigzag_1",10,1.05985497930114,"ridge","child"
"zigzag_2",10,0.910777309537301,"ridge","child"
"stairs",10,1.85737046822398,"ridge","child"
"increasing_lines",10,2.75183877784598,"ridge","child"
"square_2",10,0.901372620066738,"ridge","child"
"f_curly_2",10,0.981733449995717,"ridge","child"
"radial_1",10,0.793704344957441,"ridge","child"
"stairs_2",10,1.37788266803814,"ridge","child"
"plus",10,0.966877309944884,"ridge","child"
"sine",10,1.28968396903586,"ridge","child"
"hexagon",10,0.443504934606987,"ridge","child"
"spiral_outward",10,1.29647128559503,"ridge","child"
"square_spiral",10,0.549310872170533,"ridge","child"
"alternating_diff_2",10,1.10195566620669,"ridge","child"
"line",10,1.02328388938913,"ridge","child"
"hourglass_1",11,0.77234754906204,"ridge","child"
"triangle_1",11,0.274084342566883,"ridge","child"
"alternating_diff_1",11,0.513401242149505,"ridge","child"
"zigzag_3",11,1.05221196227779,"ridge","child"
"3_pts",11,0.832761072822376,"ridge","child"
"zigzag_widening",11,4.43521198219113,"ridge","child"
"zigzag_1",11,1.05579173547911,"ridge","child"
"zigzag_2",11,0.670042541528792,"ridge","child"
"stairs",11,1.15916406656946,"ridge","child"
"increasing_lines",11,2.83952704359537,"ridge","child"
"square_2",11,0.350045239504774,"ridge","child"
"f_curly_2",11,1.1885487925703,"ridge","child"
"radial_1",11,0.828024273255107,"ridge","child"
"stairs_2",11,1.04487252329894,"ridge","child"
"plus",11,1.49741153100316,"ridge","child"
"sine",11,3.32502820333899,"ridge","child"
"hexagon",11,0.390898374439686,"ridge","child"
"spiral_outward",11,1.83216580511819,"ridge","child"
"square_spiral",11,0.772585812827896,"ridge","child"
"alternating_diff_2",11,1.38938967651393,"ridge","child"
"line",11,0.671079454611196,"ridge","child"
"hourglass_1",12,0.778630086483299,"ridge","child"
"triangle_1",12,0.353329644843993,"ridge","child"
"alternating_diff_1",12,0.621005780116781,"ridge","child"
"zigzag_3",12,1.12331714364291,"ridge","child"
"3_pts",12,0.604424061280552,"ridge","child"
"zigzag_widening",12,5.48687914519163,"ridge","child"
"zigzag_1",12,0.980298863919469,"ridge","child"
"zigzag_2",12,1.13332800517121,"ridge","child"
"stairs",12,1.37550978746153,"ridge","child"
"increasing_lines",12,1.44727051655058,"ridge","child"
"square_2",12,0.72717623256141,"ridge","child"
"f_curly_2",12,1.88177079952044,"ridge","child"
"radial_1",12,0.73255501179516,"ridge","child"
"stairs_2",12,1.24127840212414,"ridge","child"
"plus",12,0.838945600762937,"ridge","child"
"sine",12,2.19836055867619,"ridge","child"
"hexagon",12,0.285389729175833,"ridge","child"
"spiral_outward",12,1.8528920907339,"ridge","child"
"square_spiral",12,0.648635285329366,"ridge","child"
"alternating_diff_2",12,0.985618501031919,"ridge","child"
"line",12,1.41013002600099,"ridge","child"
"hourglass_1",13,0.890661012976257,"ridge","child"
"triangle_1",13,0.368090090446369,"ridge","child"
"alternating_diff_1",13,0.596037692829172,"ridge","child"
"zigzag_3",13,1.26954905585272,"ridge","child"
"3_pts",13,0.487160680741603,"ridge","child"
"zigzag_widening",13,3.52807610190002,"ridge","child"
"zigzag_1",13,0.694047201500409,"ridge","child"
"zigzag_2",13,0.846932598207807,"ridge","child"
"stairs",13,1.52285818727974,"ridge","child"
"increasing_lines",13,1.75036654767457,"ridge","child"
"square_2",13,1.35556924838493,"ridge","child"
"f_curly_2",13,1.22286806528877,"ridge","child"
"radial_1",13,0.923605212458122,"ridge","child"
"stairs_2",13,1.68721372579565,"ridge","child"
"plus",13,1.37973635872028,"ridge","child"
"sine",13,1.64793881970023,"ridge","child"
"hexagon",13,0.24887133763086,"ridge","child"
"spiral_outward",13,1.62565764818803,"ridge","child"
"square_spiral",13,0.486181114732823,"ridge","child"
"alternating_diff_2",13,1.42267608411249,"ridge","child"
"line",13,1.04401864775211,"ridge","child"
"hourglass_1",14,0.792845170211179,"ridge","child"
"triangle_1",14,0.243416357715289,"ridge","child"
"alternating_diff_1",14,0.591907771051386,"ridge","child"
"zigzag_3",14,0.76787009827693,"ridge","child"
"3_pts",14,1.17079143486586,"ridge","child"
"zigzag_widening",14,2.2095839835981,"ridge","child"
"zigzag_1",14,0.800704603118938,"ridge","child"
"zigzag_2",14,1.21794918010373,"ridge","child"
"stairs",14,0.866249168646529,"ridge","child"
"increasing_lines",14,2.25091614982469,"ridge","child"
"square_2",14,0.696768472394342,"ridge","child"
"f_curly_2",14,0.844151920447038,"ridge","child"
"radial_1",14,0.778020738149772,"ridge","child"
"stairs_2",14,1.06712845711716,"ridge","child"
"plus",14,2.22193250448085,"ridge","child"
"sine",14,2.35617054946447,"ridge","child"
"hexagon",14,0.288966057695964,"ridge","child"
"spiral_outward",14,2.00984956490424,"ridge","child"
"square_spiral",14,0.745175734833924,"ridge","child"
"alternating_diff_2",14,1.2997550810186,"ridge","child"
"line",14,0.726001789231121,"ridge","child"
"line",3,2.54857816924809,"ridge","monkey"
"increasing_lines",3,1.58471344066313,"ridge","monkey"
"3_pts",3,1.09895372629687,"ridge","monkey"
"radial_1",3,0.968488614428574,"ridge","monkey"
"zigzag_widening",3,5.13011331793786,"ridge","monkey"
"f_curly_2",3,0.592248134237495,"ridge","monkey"
"square_spiral",3,0.862235275782956,"ridge","monkey"
"spiral_outward",3,1.00692998917366,"ridge","monkey"
"hourglass_1",3,1.43814630108211,"ridge","monkey"
"alternating_diff_1",3,1.29833869813479,"ridge","monkey"
"zigzag_3",3,1.10233029590705,"ridge","monkey"
"square_2",3,1.19384917724818,"ridge","monkey"
"sine",3,2.16561911237635,"ridge","monkey"
"zigzag_1",3,0.942480492866332,"ridge","monkey"
"alternating_diff_2",3,2.70600369933611,"ridge","monkey"
"stairs_2",3,1.59960139294512,"ridge","monkey"
"hexagon",3,0.698419458966266,"ridge","monkey"
"stairs",3,2.57403227208634,"ridge","monkey"
"zigzag_2",3,0.7564719000726,"ridge","monkey"
"triangle_1",3,0.986033935553738,"ridge","monkey"
"plus",3,1.11453259691925,"ridge","monkey"
"line",4,0.890074632860613,"ridge","monkey"
"increasing_lines",4,2.74556851476817,"ridge","monkey"
"3_pts",4,1.83977056749169,"ridge","monkey"
"radial_1",4,0.838284783423089,"ridge","monkey"
"zigzag_widening",4,7.47514832544473,"ridge","monkey"
"f_curly_2",4,1.27728105202661,"ridge","monkey"
"square_spiral",4,1.56342976276058,"ridge","monkey"
"spiral_outward",4,1.28170979054854,"ridge","monkey"
"hourglass_1",4,2.03794388008722,"ridge","monkey"
"alternating_diff_1",4,1.71348179045419,"ridge","monkey"
"zigzag_3",4,1.03383193112985,"ridge","monkey"
"square_2",4,1.4312483635239,"ridge","monkey"
"sine",4,2.69687443120964,"ridge","monkey"
"zigzag_1",4,1.00732955835186,"ridge","monkey"
"alternating_diff_2",4,9.55475517721433,"ridge","monkey"
"stairs_2",4,1.37385204302821,"ridge","monkey"
"hexagon",4,1.06724840213027,"ridge","monkey"
"stairs",4,2.14992603923464,"ridge","monkey"
"zigzag_2",4,0.925226508554302,"ridge","monkey"
"triangle_1",4,1.13848927165357,"ridge","monkey"
"plus",4,1.38007703250905,"ridge","monkey"
"line",5,1.15691333710849,"ridge","monkey"
"increasing_lines",5,1.71143520338316,"ridge","monkey"
"3_pts",5,0.810969484109897,"ridge","monkey"
"radial_1",5,0.982640933545968,"ridge","monkey"
"zigzag_widening",5,8.69009911393602,"ridge","monkey"
"f_curly_2",5,1.42451604102973,"ridge","monkey"
"square_spiral",5,1.0978807738104,"ridge","monkey"
"spiral_outward",5,1.36284015029397,"ridge","monkey"
"hourglass_1",5,1.25439537372313,"ridge","monkey"
"alternating_diff_1",5,1.64474111797875,"ridge","monkey"
"zigzag_3",5,0.873553385312614,"ridge","monkey"
"square_2",5,0.998396198301155,"ridge","monkey"
"sine",5,4.1176772423135,"ridge","monkey"
"zigzag_1",5,1.73748472122485,"ridge","monkey"
"alternating_diff_2",5,2.36430071158288,"ridge","monkey"
"stairs_2",5,1.53485422906063,"ridge","monkey"
"hexagon",5,1.35251104029964,"ridge","monkey"
"stairs",5,3.12399275273649,"ridge","monkey"
"zigzag_2",5,0.659911919017641,"ridge","monkey"
"triangle_1",5,1.53811129977308,"ridge","monkey"
"plus",5,1.1986730388082,"ridge","monkey"
"line",6,1.04784063758472,"ridge","monkey"
"increasing_lines",6,2.34753573200999,"ridge","monkey"
"3_pts",6,1.56047166898117,"ridge","monkey"
"radial_1",6,0.656944672969537,"ridge","monkey"
"zigzag_widening",6,8.07170175878947,"ridge","monkey"
"f_curly_2",6,1.73092856444067,"ridge","monkey"
"square_spiral",6,1.09620575902338,"ridge","monkey"
"spiral_outward",6,1.49373067738313,"ridge","monkey"
"hourglass_1",6,1.64898388054721,"ridge","monkey"
"alternating_diff_1",6,1.23050789033211,"ridge","monkey"
"zigzag_3",6,1.13569570456813,"ridge","monkey"
"square_2",6,1.32740783338347,"ridge","monkey"
"sine",6,2.34571386720646,"ridge","monkey"
"zigzag_1",6,0.754860377828155,"ridge","monkey"
"alternating_diff_2",6,1.97916850482963,"ridge","monkey"
"stairs_2",6,1.49250478064715,"ridge","monkey"
"hexagon",6,1.31023655883577,"ridge","monkey"
"stairs",6,2.29917497617107,"ridge","monkey"
"zigzag_2",6,0.802151605416603,"ridge","monkey"
"triangle_1",6,1.182686989058,"ridge","monkey"
"plus",6,1.45587865431873,"ridge","monkey"
"line",7,2.55841063710593,"ridge","monkey"
"increasing_lines",7,2.91584573651441,"ridge","monkey"
"3_pts",7,1.59784798641622,"ridge","monkey"
"radial_1",7,1.58669022361222,"ridge","monkey"
"zigzag_widening",7,9.06914062673172,"ridge","monkey"
"f_curly_2",7,1.76317643087554,"ridge","monkey"
"square_spiral",7,1.1094651229936,"ridge","monkey"
"spiral_outward",7,1.09329988383791,"ridge","monkey"
"hourglass_1",7,1.61065575796231,"ridge","monkey"
"alternating_diff_1",7,1.26569506683085,"ridge","monkey"
"zigzag_3",7,0.731157682386951,"ridge","monkey"
"square_2",7,2.99514907475058,"ridge","monkey"
"sine",7,2.06944899555378,"ridge","monkey"
"zigzag_1",7,1.58152599007905,"ridge","monkey"
"alternating_diff_2",7,1.74783578326996,"ridge","monkey"
"stairs_2",7,1.26990092330456,"ridge","monkey"
"hexagon",7,1.2845644968694,"ridge","monkey"
"stairs",7,2.81299058298093,"ridge","monkey"
"zigzag_2",7,0.937737264611459,"ridge","monkey"
"triangle_1",7,1.23163001907654,"ridge","monkey"
"plus",7,1.32573067283438,"ridge","monkey"
"line",8,1.64087498128013,"ridge","monkey"
"increasing_lines",8,1.31747055707016,"ridge","monkey"
"3_pts",8,1.05925984916507,"ridge","monkey"
"radial_1",8,0.941139388791188,"ridge","monkey"
"zigzag_widening",8,8.24982780517827,"ridge","monkey"
"f_curly_2",8,1.50718405637185,"ridge","monkey"
"square_spiral",8,1.44911556445961,"ridge","monkey"
"spiral_outward",8,1.37961598757061,"ridge","monkey"
"hourglass_1",8,1.72954412416168,"ridge","monkey"
"alternating_diff_1",8,1.55978352130174,"ridge","monkey"
"zigzag_3",8,0.888676886778079,"ridge","monkey"
"square_2",8,1.39127739516959,"ridge","monkey"
"sine",8,1.79508999500226,"ridge","monkey"
"zigzag_1",8,0.795922317414032,"ridge","monkey"
"alternating_diff_2",8,3.2562068160683,"ridge","monkey"
"stairs_2",8,1.49511541709682,"ridge","monkey"
"hexagon",8,1.45975908494182,"ridge","monkey"
"stairs",8,2.08974222558811,"ridge","monkey"
"zigzag_2",8,0.789834505046078,"ridge","monkey"
"triangle_1",8,1.52805908205826,"ridge","monkey"
"plus",8,1.45391055188873,"ridge","monkey"
"line",9,1.45383480839513,"ridge","monkey"
"increasing_lines",9,2.19383660405908,"ridge","monkey"
"3_pts",9,1.55311470384874,"ridge","monkey"
"radial_1",9,1.92000737681996,"ridge","monkey"
"zigzag_widening",9,10.0993248428455,"ridge","monkey"
"f_curly_2",9,1.62244929181304,"ridge","monkey"
"square_spiral",9,1.46395608790331,"ridge","monkey"
"spiral_outward",9,1.63243593405891,"ridge","monkey"
"hourglass_1",9,1.54104743269967,"ridge","monkey"
"alternating_diff_1",9,1.22330514021126,"ridge","monkey"
"zigzag_3",9,0.841281940977851,"ridge","monkey"
"square_2",9,1.67308049341155,"ridge","monkey"
"sine",9,2.30930797583165,"ridge","monkey"
"zigzag_1",9,1.24187271891046,"ridge","monkey"
"alternating_diff_2",9,2.31021516837185,"ridge","monkey"
"stairs_2",9,2.18862540708394,"ridge","monkey"
"hexagon",9,1.70863156672364,"ridge","monkey"
"stairs",9,3.04987746177181,"ridge","monkey"
"zigzag_2",9,0.932389089509388,"ridge","monkey"
"triangle_1",9,1.27465219879912,"ridge","monkey"
"plus",9,1.15919491904567,"ridge","monkey"
"line",10,2.18416716129488,"ridge","monkey"
"increasing_lines",10,2.27343820772732,"ridge","monkey"
"3_pts",10,1.36443040667886,"ridge","monkey"
"radial_1",10,1.0541102166431,"ridge","monkey"
"zigzag_widening",10,10.1044537308058,"ridge","monkey"
"f_curly_2",10,1.62313224345876,"ridge","monkey"
"square_spiral",10,1.28331365106716,"ridge","monkey"
"spiral_outward",10,1.74614492252237,"ridge","monkey"
"hourglass_1",10,1.81671970516106,"ridge","monkey"
"alternating_diff_1",10,1.39573316385163,"ridge","monkey"
"zigzag_3",10,1.38659494868932,"ridge","monkey"
"square_2",10,2.1121880839072,"ridge","monkey"
"sine",10,2.23957695400476,"ridge","monkey"
"zigzag_1",10,1.11075909579175,"ridge","monkey"
"alternating_diff_2",10,1.75421146521664,"ridge","monkey"
"stairs_2",10,1.45299526336126,"ridge","monkey"
"hexagon",10,1.95164386157512,"ridge","monkey"
"stairs",10,2.71493311291282,"ridge","monkey"
"zigzag_2",10,0.959526919087816,"ridge","monkey"
"triangle_1",10,1.2601481384806,"ridge","monkey"
"plus",10,1.59578212436489,"ridge","monkey"
"line",11,1.48553222126447,"ridge","monkey"
"increasing_lines",11,3.34736306495272,"ridge","monkey"
"3_pts",11,1.02812415865307,"ridge","monkey"
"radial_1",11,1.75983654139019,"ridge","monkey"
"zigzag_widening",11,11.0432838153643,"ridge","monkey"
"f_curly_2",11,1.95651026978408,"ridge","monkey"
"square_spiral",11,1.70899625771778,"ridge","monkey"
"spiral_outward",11,1.90812055197418,"ridge","monkey"
"hourglass_1",11,1.68437497579208,"ridge","monkey"
"alternating_diff_1",11,1.06325885268584,"ridge","monkey"
"zigzag_3",11,1.49399083441926,"ridge","monkey"
"square_2",11,1.00780311129962,"ridge","monkey"
"sine",11,2.48599544750539,"ridge","monkey"
"zigzag_1",11,1.23433185085551,"ridge","monkey"
"alternating_diff_2",11,1.43140845480105,"ridge","monkey"
"stairs_2",11,1.43883188670412,"ridge","monkey"
"hexagon",11,1.88209594872794,"ridge","monkey"
"stairs",11,2.37818086920907,"ridge","monkey"
"zigzag_2",11,0.478027615596551,"ridge","monkey"
"triangle_1",11,1.39144011490884,"ridge","monkey"
"plus",11,1.34269932320949,"ridge","monkey"
"line",12,1.42479339274493,"ridge","monkey"
"increasing_lines",12,1.30913738765878,"ridge","monkey"
"3_pts",12,1.58176937419314,"ridge","monkey"
"radial_1",12,1.14816628977255,"ridge","monkey"
"zigzag_widening",12,10.7845736990829,"ridge","monkey"
"f_curly_2",12,2.02307963337406,"ridge","monkey"
"square_spiral",12,1.97420666644951,"ridge","monkey"
"spiral_outward",12,1.95733632269289,"ridge","monkey"
"hourglass_1",12,1.89938177740582,"ridge","monkey"
"alternating_diff_1",12,1.27138660892494,"ridge","monkey"
"zigzag_3",12,1.89573800800055,"ridge","monkey"
"square_2",12,1.41998658227661,"ridge","monkey"
"sine",12,2.48610075569457,"ridge","monkey"
"zigzag_1",12,0.766367447185374,"ridge","monkey"
"alternating_diff_2",12,2.45313622493397,"ridge","monkey"
"stairs_2",12,2.28553503333693,"ridge","monkey"
"hexagon",12,1.49805535288808,"ridge","monkey"
"stairs",12,2.2813805703325,"ridge","monkey"
"zigzag_2",12,1.06561333394995,"ridge","monkey"
"triangle_1",12,1.2850396386855,"ridge","monkey"
"plus",12,1.56610940827239,"ridge","monkey"
"line",13,1.86748000328321,"ridge","monkey"
"increasing_lines",13,1.56945226900401,"ridge","monkey"
"3_pts",13,1.30324558904618,"ridge","monkey"
"radial_1",13,1.67490636972653,"ridge","monkey"
"zigzag_widening",13,13.1244144982319,"ridge","monkey"
"f_curly_2",13,1.67891092559133,"ridge","monkey"
"square_spiral",13,1.20049966674607,"ridge","monkey"
"spiral_outward",13,2.56937129433643,"ridge","monkey"
"hourglass_1",13,1.48899576731364,"ridge","monkey"
"alternating_diff_1",13,1.14458488289634,"ridge","monkey"
"zigzag_3",13,1.70660559559408,"ridge","monkey"
"square_2",13,2.11816036251561,"ridge","monkey"
"sine",13,1.79381499996096,"ridge","monkey"
"zigzag_1",13,1.26821964770534,"ridge","monkey"
"alternating_diff_2",13,1.87039746574324,"ridge","monkey"
"stairs_2",13,1.4853893692434,"ridge","monkey"
"hexagon",13,1.03853201190502,"ridge","monkey"
"stairs",13,3.19456534056953,"ridge","monkey"
"zigzag_2",13,0.868821771552489,"ridge","monkey"
"triangle_1",13,1.20126595076603,"ridge","monkey"
"plus",13,1.80629428680088,"ridge","monkey"
"line",14,1.96180949298384,"ridge","monkey"
"increasing_lines",14,2.51204541346242,"ridge","monkey"
"3_pts",14,1.06027272313558,"ridge","monkey"
"radial_1",14,1.38788095659616,"ridge","monkey"
"zigzag_widening",14,11.4408299304135,"ridge","monkey"
"f_curly_2",14,1.38346618691198,"ridge","monkey"
"square_spiral",14,1.52398057253585,"ridge","monkey"
"spiral_outward",14,2.88655787074433,"ridge","monkey"
"hourglass_1",14,1.57876612160786,"ridge","monkey"
"alternating_diff_1",14,1.03876154946287,"ridge","monkey"
"zigzag_3",14,1.07800401444808,"ridge","monkey"
"square_2",14,1.82443442959033,"ridge","monkey"
"sine",14,2.31990710319697,"ridge","monkey"
"zigzag_1",14,0.939778431072433,"ridge","monkey"
"alternating_diff_2",14,1.92961597568053,"ridge","monkey"
"stairs_2",14,1.92039840857429,"ridge","monkey"
"hexagon",14,1.48303698429605,"ridge","monkey"
"stairs",14,2.13302370608775,"ridge","monkey"
"zigzag_2",14,0.806239445282161,"ridge","monkey"
"triangle_1",14,1.58177209190508,"ridge","monkey"
"plus",14,1.93311600277874,"ridge","monkey"
"hexagon",3,0.233633120376327,"lot","adult"
"3_pts",3,0.839908975103299,"lot","adult"
"stairs_2",3,0.70581444855572,"lot","adult"
"alternating_diff_2",3,0.7568291189597,"lot","adult"
"hourglass_1",3,0.327462823919109,"lot","adult"
"square_spiral",3,0.336174030222375,"lot","adult"
"alternating_diff_1",3,1.10942583065,"lot","adult"
"triangle_1",3,0.57858970016025,"lot","adult"
"plus",3,1.38399847250408,"lot","adult"
"zigzag_1",3,0.826482838807522,"lot","adult"
"f_curly_2",3,0.954684655985213,"lot","adult"
"zigzag_widening",3,4.09049244764403,"lot","adult"
"square_2",3,0.590680267413723,"lot","adult"
"radial_1",3,0.482033393333395,"lot","adult"
"zigzag_2",3,0.708701555999017,"lot","adult"
"line",3,0.799511134502642,"lot","adult"
"stairs",3,3.57479803547319,"lot","adult"
"increasing_lines",3,0.472218005925632,"lot","adult"
"sine",3,1.77449035552582,"lot","adult"
"spiral_outward",3,0.705854687776851,"lot","adult"
"zigzag_3",3,0.686698154384628,"lot","adult"
"hexagon",4,0.124348392206341,"lot","adult"
"3_pts",4,1.69962008045313,"lot","adult"
"stairs_2",4,1.47115052836778,"lot","adult"
"alternating_diff_2",4,2.32139148830314,"lot","adult"
"hourglass_1",4,0.562162824859088,"lot","adult"
"square_spiral",4,0.37029444641913,"lot","adult"
"alternating_diff_1",4,1.28794536494804,"lot","adult"
"triangle_1",4,0.234669321313315,"lot","adult"
"plus",4,0.501497318440483,"lot","adult"
"zigzag_1",4,0.267070774057704,"lot","adult"
"f_curly_2",4,1.16162306552281,"lot","adult"
"zigzag_widening",4,1.16426024395949,"lot","adult"
"square_2",4,0.849217999993243,"lot","adult"
"radial_1",4,0.41287971784005,"lot","adult"
"zigzag_2",4,0.427325601510766,"lot","adult"
"line",4,0.840564353328423,"lot","adult"
"stairs",4,1.28808640706482,"lot","adult"
"increasing_lines",4,0.93947793740437,"lot","adult"
"sine",4,4.99725177877033,"lot","adult"
"spiral_outward",4,0.316992905627249,"lot","adult"
"zigzag_3",4,0.523465462248845,"lot","adult"
"hexagon",5,0.140176943134758,"lot","adult"
"3_pts",5,2.81408040495878,"lot","adult"
"stairs_2",5,0.815356866061038,"lot","adult"
"alternating_diff_2",5,1.5970571042311,"lot","adult"
"hourglass_1",5,0.325056204528599,"lot","adult"
"square_spiral",5,1.12833817416197,"lot","adult"
"alternating_diff_1",5,1.6727521964787,"lot","adult"
"triangle_1",5,0.0928494760722891,"lot","adult"
"plus",5,0.678475198034637,"lot","adult"
"zigzag_1",5,0.554651949218825,"lot","adult"
"f_curly_2",5,0.747246054032591,"lot","adult"
"zigzag_widening",5,1.02805397718013,"lot","adult"
"square_2",5,0.414013880733121,"lot","adult"
"radial_1",5,0.451213324468573,"lot","adult"
"zigzag_2",5,0.770252373927615,"lot","adult"
"line",5,0.879054452681498,"lot","adult"
"stairs",5,0.918879893733441,"lot","adult"
"increasing_lines",5,0.64459625356685,"lot","adult"
"sine",5,2.04413626711363,"lot","adult"
"spiral_outward",5,0.338051249381789,"lot","adult"
"zigzag_3",5,0.472769974278331,"lot","adult"
"hexagon",6,0.0862096687385994,"lot","adult"
"3_pts",6,0.484918237630396,"lot","adult"
"stairs_2",6,1.78396061760624,"lot","adult"
"alternating_diff_2",6,1.43347758378063,"lot","adult"
"hourglass_1",6,0.095034542440875,"lot","adult"
"square_spiral",6,1.1958236644823,"lot","adult"
"alternating_diff_1",6,0.824680036378417,"lot","adult"
"triangle_1",6,0.0577745809133599,"lot","adult"
"plus",6,1.41641717122328,"lot","adult"
"zigzag_1",6,0.342152522414947,"lot","adult"
"f_curly_2",6,1.86712903554031,"lot","adult"
"zigzag_widening",6,1.05223668526749,"lot","adult"
"square_2",6,0.602015190425223,"lot","adult"
"radial_1",6,0.0292698019484582,"lot","adult"
"zigzag_2",6,0.362578446474595,"lot","adult"
"line",6,0.577754295065321,"lot","adult"
"stairs",6,0.987580793963903,"lot","adult"
"increasing_lines",6,2.01815352485065,"lot","adult"
"sine",6,2.21830876554943,"lot","adult"
"spiral_outward",6,0.279261819613339,"lot","adult"
"zigzag_3",6,0.407582670512986,"lot","adult"
"hexagon",7,0.11860207220366,"lot","adult"
"3_pts",7,0.130175034329134,"lot","adult"
"stairs_2",7,0.706991186428491,"lot","adult"
"alternating_diff_2",7,3.83410970170022,"lot","adult"
"hourglass_1",7,0.0672010432055873,"lot","adult"
"square_spiral",7,0.089299028467285,"lot","adult"
"alternating_diff_1",7,0.219209946337864,"lot","adult"
"triangle_1",7,0.0651010335971121,"lot","adult"
"plus",7,1.13982020846104,"lot","adult"
"zigzag_1",7,0.189086863155862,"lot","adult"
"f_curly_2",7,2.10180942143985,"lot","adult"
"zigzag_widening",7,0.461372171554408,"lot","adult"
"square_2",7,0.263447779000234,"lot","adult"
"radial_1",7,0.245243777571321,"lot","adult"
"zigzag_2",7,1.49874451222102,"lot","adult"
"line",7,0.703813270978728,"lot","adult"
"stairs",7,0.808247485325617,"lot","adult"
"increasing_lines",7,0.683999876318719,"lot","adult"
"sine",7,1.17632886811844,"lot","adult"
"spiral_outward",7,0.463145999468322,"lot","adult"
"zigzag_3",7,0.398982908825744,"lot","adult"
"hexagon",8,0.0430018765976944,"lot","adult"
"3_pts",8,0.0359863908494714,"lot","adult"
"stairs_2",8,0.487844798018706,"lot","adult"
"alternating_diff_2",8,0.750243271642916,"lot","adult"
"hourglass_1",8,0.0777529827523376,"lot","adult"
"square_spiral",8,0.117007505748658,"lot","adult"
"alternating_diff_1",8,0.166733046621172,"lot","adult"
"triangle_1",8,0.0291088708997504,"lot","adult"
"plus",8,0.30022179356041,"lot","adult"
"zigzag_1",8,0.135407930502213,"lot","adult"
"f_curly_2",8,0.73201261460528,"lot","adult"
"zigzag_widening",8,0.675697263782438,"lot","adult"
"square_2",8,0.113751134808586,"lot","adult"
"radial_1",8,0.0299341670785252,"lot","adult"
"zigzag_2",8,0.180225383925113,"lot","adult"
"line",8,0.624217165508217,"lot","adult"
"stairs",8,1.00532301286665,"lot","adult"
"increasing_lines",8,0.354680631769468,"lot","adult"
"sine",8,1.11245011709499,"lot","adult"
"spiral_outward",8,0.516860668600177,"lot","adult"
"zigzag_3",8,0.372536130113525,"lot","adult"
"hexagon",9,0.0319495446347653,"lot","adult"
"3_pts",9,0.0960011729904585,"lot","adult"
"stairs_2",9,0.619311678931621,"lot","adult"
"alternating_diff_2",9,0.517961639201821,"lot","adult"
"hourglass_1",9,0.0336418720177517,"lot","adult"
"square_spiral",9,0.264860063147893,"lot","adult"
"alternating_diff_1",9,0.110400009449045,"lot","adult"
"triangle_1",9,0.0221918147176396,"lot","adult"
"plus",9,0.955973829208332,"lot","adult"
"zigzag_1",9,0.313318023280727,"lot","adult"
"f_curly_2",9,0.586091081678222,"lot","adult"
"zigzag_widening",9,0.429651183892179,"lot","adult"
"square_2",9,0.106979196853413,"lot","adult"
"radial_1",9,0.100009297354163,"lot","adult"
"zigzag_2",9,0.28509857471596,"lot","adult"
"line",9,0.662113089545532,"lot","adult"
"stairs",9,0.608536095252717,"lot","adult"
"increasing_lines",9,1.99481476991847,"lot","adult"
"sine",9,1.50049302250562,"lot","adult"
"spiral_outward",9,0.677122241677113,"lot","adult"
"zigzag_3",9,1.48599373927506,"lot","adult"
"hexagon",10,0.029432300757316,"lot","adult"
"3_pts",10,0.0393292615304304,"lot","adult"
"stairs_2",10,0.640790183502743,"lot","adult"
"alternating_diff_2",10,0.656486799732496,"lot","adult"
"hourglass_1",10,0.0892421054460458,"lot","adult"
"square_spiral",10,0.501107335080429,"lot","adult"
"alternating_diff_1",10,0.140823869007578,"lot","adult"
"triangle_1",10,0.0385169918005449,"lot","adult"
"plus",10,0.754204578153836,"lot","adult"
"zigzag_1",10,0.161986681301476,"lot","adult"
"f_curly_2",10,0.550915945230286,"lot","adult"
"zigzag_widening",10,0.842756388378436,"lot","adult"
"square_2",10,1.12759817405671,"lot","adult"
"radial_1",10,0.0207767613572886,"lot","adult"
"zigzag_2",10,0.418727180130625,"lot","adult"
"line",10,0.527398630069234,"lot","adult"
"stairs",10,0.906817456696802,"lot","adult"
"increasing_lines",10,1.50629242691271,"lot","adult"
"sine",10,0.802673990520215,"lot","adult"
"spiral_outward",10,0.739078419847403,"lot","adult"
"zigzag_3",10,0.499313223988542,"lot","adult"
"hexagon",11,0.0262583436668654,"lot","adult"
"3_pts",11,0.0498944444877881,"lot","adult"
"stairs_2",11,0.417192650075285,"lot","adult"
"alternating_diff_2",11,0.668523865173673,"lot","adult"
"hourglass_1",11,0.0359270208748517,"lot","adult"
"square_spiral",11,0.851530803654907,"lot","adult"
"alternating_diff_1",11,0.124068845693594,"lot","adult"
