"func.type","tpt","emd","js_div","hellinger","model","population"
"square_2",7,2.99514907475058,0.908537650339229,0.936776982932273,"ridge","monkey"
"sine",7,2.06944899555378,0.738472126393937,0.813330301584437,"ridge","monkey"
"zigzag_1",7,1.58152599007905,NA,NA,"ridge","monkey"
"alternating_diff_2",7,1.74783578326996,0.701089329311227,0.777133492067219,"ridge","monkey"
"stairs_2",7,1.26990092330456,0.502417587907235,0.662710888796444,"ridge","monkey"
"hexagon",7,1.2845644968694,0.61148577443841,0.731175979816267,"ridge","monkey"
"stairs",7,2.81299058298093,0.763026358034264,0.836736362842958,"ridge","monkey"
"zigzag_2",7,0.937737264611459,0.392408722976678,0.569004055179343,"ridge","monkey"
"triangle_1",7,1.23163001907654,0.533470881725201,0.68260807892067,"ridge","monkey"
"plus",7,1.32573067283438,0.420364425861591,0.601514591446627,"ridge","monkey"
"line",8,1.64087498128013,0.336449450246297,0.539113383658688,"ridge","monkey"
"increasing_lines",8,1.31747055707016,0.45479637905922,0.62185755292367,"ridge","monkey"
"3_pts",8,1.05925984916507,0.374884819155092,0.555914899095917,"ridge","monkey"
"radial_1",8,0.941139388791188,0.370514009784589,0.55456382859412,"ridge","monkey"
"zigzag_widening",8,8.24982780517827,0.991824094431612,0.99261316688119,"ridge","monkey"
"f_curly_2",8,1.50718405637185,0.712541629832255,0.797017784987415,"ridge","monkey"
"square_spiral",8,1.44911556445961,0.640417809712189,0.744270665269186,"ridge","monkey"
"spiral_outward",8,1.37961598757061,0.53999074987167,0.679467522491654,"ridge","monkey"
"hourglass_1",8,1.72954412416168,0.510039024724811,0.669934511660089,"ridge","monkey"
"alternating_diff_1",8,1.55978352130174,0.721342279440021,0.799180034598282,"ridge","monkey"
"zigzag_3",8,0.888676886778079,0.359395331450812,0.539804114329526,"ridge","monkey"
"square_2",8,1.39127739516959,0.459283358586938,0.636632033556335,"ridge","monkey"
"sine",8,1.79508999500226,0.587161479663148,0.723146996783293,"ridge","monkey"
"zigzag_1",8,0.795922317414032,NA,NA,"ridge","monkey"
"alternating_diff_2",8,3.2562068160683,0.921162249581445,0.938280357685781,"ridge","monkey"
"stairs_2",8,1.49511541709682,0.428849336085167,0.612215610796861,"ridge","monkey"
"hexagon",8,1.45975908494182,0.723435890855494,0.800195241197094,"ridge","monkey"
"stairs",8,2.08974222558811,0.583280768911341,0.716544505967347,"ridge","monkey"
"zigzag_2",8,0.789834505046078,0.310382841799003,0.502203735631062,"ridge","monkey"
"triangle_1",8,1.52805908205826,0.693187216654671,0.780466654689458,"ridge","monkey"
"plus",8,1.45391055188873,0.473980918915024,0.63695628035304,"ridge","monkey"
"line",9,1.45383480839513,0.578093139592502,0.715289149857288,"ridge","monkey"
"increasing_lines",9,2.19383660405908,0.73091882835004,0.810907235822524,"ridge","monkey"
"3_pts",9,1.55311470384874,0.615618170692811,0.732461815370113,"ridge","monkey"
"radial_1",9,1.92000737681996,0.905813871755567,0.923232287021191,"ridge","monkey"
"zigzag_widening",9,10.0993248428455,1,1,"ridge","monkey"
"f_curly_2",9,1.62244929181304,0.744809412890072,0.814287596390691,"ridge","monkey"
"square_spiral",9,1.46395608790331,0.373758024881312,0.569286268251011,"ridge","monkey"
"spiral_outward",9,1.63243593405891,0.804384443954623,0.855944227448538,"ridge","monkey"
"hourglass_1",9,1.54104743269967,0.613529774205592,0.7362185835135,"ridge","monkey"
"alternating_diff_1",9,1.22330514021126,0.612582910357505,0.725787371269168,"ridge","monkey"
"zigzag_3",9,0.841281940977851,0.368020072711015,0.550385285805361,"ridge","monkey"
"square_2",9,1.67308049341155,0.308418273519445,0.528494918751949,"ridge","monkey"
"sine",9,2.30930797583165,0.729338742447091,0.800535361306558,"ridge","monkey"
"zigzag_1",9,1.24187271891046,NA,NA,"ridge","monkey"
"alternating_diff_2",9,2.31021516837185,0.858617673881023,0.89581421299105,"ridge","monkey"
"stairs_2",9,2.18862540708394,0.751935061109388,0.81623287021088,"ridge","monkey"
"hexagon",9,1.70863156672364,0.776108556514221,0.835002973993308,"ridge","monkey"
"stairs",9,3.04987746177181,0.947117761921674,0.955687636171429,"ridge","monkey"
"zigzag_2",9,0.932389089509388,0.309782275414225,0.50051788031866,"ridge","monkey"
"triangle_1",9,1.27465219879912,0.343395589868426,0.556849798752252,"ridge","monkey"
"plus",9,1.15919491904567,0.411720122788074,0.58256564935294,"ridge","monkey"
"line",10,2.18416716129488,0.606840720642073,0.730420818736825,"ridge","monkey"
"increasing_lines",10,2.27343820772732,0.950596339120327,0.957521613659265,"ridge","monkey"
"3_pts",10,1.36443040667886,0.479850266353699,0.629764837735382,"ridge","monkey"
"radial_1",10,1.0541102166431,0.480819639445156,0.636961083085651,"ridge","monkey"
"zigzag_widening",10,10.1044537308058,0.97877899958702,0.97974287127565,"ridge","monkey"
"f_curly_2",10,1.62313224345876,0.740009085717217,0.811464186155231,"ridge","monkey"
"square_spiral",10,1.28331365106716,0.616786027212773,0.724165032493696,"ridge","monkey"
"spiral_outward",10,1.74614492252237,0.614202773861838,0.735025414556675,"ridge","monkey"
"hourglass_1",10,1.81671970516106,0.565200794333445,0.708884912661496,"ridge","monkey"
"alternating_diff_1",10,1.39573316385163,0.638178906627219,0.73763209710897,"ridge","monkey"
"zigzag_3",10,1.38659494868932,0.615764786145359,0.733322544277128,"ridge","monkey"
"square_2",10,2.1121880839072,0.485914047062901,0.654477099595852,"ridge","monkey"
"sine",10,2.23957695400476,0.630919986954197,0.744106798730872,"ridge","monkey"
"zigzag_1",10,1.11075909579175,NA,NA,"ridge","monkey"
"alternating_diff_2",10,1.75421146521664,0.658482830423657,0.762719306909678,"ridge","monkey"
"stairs_2",10,1.45299526336126,0.500201819182479,0.656186399363488,"ridge","monkey"
"hexagon",10,1.95164386157512,0.825909962313706,0.872115906575408,"ridge","monkey"
"stairs",10,2.71493311291282,0.862593345549928,0.895870296100328,"ridge","monkey"
"zigzag_2",10,0.959526919087816,0.435907574414912,0.592558033532363,"ridge","monkey"
"triangle_1",10,1.2601481384806,0.57458308043736,0.705022632305984,"ridge","monkey"
"plus",10,1.59578212436489,0.394821564188494,0.585205574632466,"ridge","monkey"
"line",11,1.48553222126447,0.416537748051197,0.615535997761248,"ridge","monkey"
"increasing_lines",11,3.34736306495272,0.933342925216167,0.949546536060328,"ridge","monkey"
"3_pts",11,1.02812415865307,0.317887476521486,0.509373066445721,"ridge","monkey"
"radial_1",11,1.75983654139019,0.91413109833713,0.931997671261504,"ridge","monkey"
"zigzag_widening",11,11.0432838153643,0.999855766412522,0.999879674253848,"ridge","monkey"
"f_curly_2",11,1.95651026978408,0.891604508038672,0.915445185833508,"ridge","monkey"
"square_spiral",11,1.70899625771778,0.653068798891774,0.752508395444028,"ridge","monkey"
"spiral_outward",11,1.90812055197418,0.84805386822933,0.885962640661415,"ridge","monkey"
"hourglass_1",11,1.68437497579208,0.565621758469192,0.703814090962045,"ridge","monkey"
"alternating_diff_1",11,1.06325885268584,0.514461467756378,0.661377750440701,"ridge","monkey"
"zigzag_3",11,1.49399083441926,0.532817188899734,0.686929658379936,"ridge","monkey"
"square_2",11,1.00780311129962,0.240754532525686,0.460289349944946,"ridge","monkey"
"sine",11,2.48599544750539,0.755326798104768,0.829770415999978,"ridge","monkey"
"zigzag_1",11,1.23433185085551,NA,NA,"ridge","monkey"
"alternating_diff_2",11,1.43140845480105,0.59501512919196,0.722267019629818,"ridge","monkey"
"stairs_2",11,1.43883188670412,0.590181031208758,0.70971503087698,"ridge","monkey"
"hexagon",11,1.88209594872794,0.615908209498305,0.736174157424363,"ridge","monkey"
"stairs",11,2.37818086920907,0.777146959329839,0.840137906352442,"ridge","monkey"
"zigzag_2",11,0.478027615596551,0.15508645745293,0.348071947733685,"ridge","monkey"
"triangle_1",11,1.39144011490884,0.69242527178451,0.776959592282906,"ridge","monkey"
"plus",11,1.34269932320949,0.357693623046385,0.543649073195279,"ridge","monkey"
"line",12,1.42479339274493,0.479630837763637,0.642940241948981,"ridge","monkey"
"increasing_lines",12,1.30913738765878,0.34877018165498,0.535174443062654,"ridge","monkey"
"3_pts",12,1.58176937419314,0.670152997818423,0.769694110230138,"ridge","monkey"
"radial_1",12,1.14816628977255,0.430461724267138,0.603090462649254,"ridge","monkey"
"zigzag_widening",12,10.7845736990829,0.996204639445786,0.995861633875874,"ridge","monkey"
"f_curly_2",12,2.02307963337406,0.676264566027254,0.771278657828805,"ridge","monkey"
"square_spiral",12,1.97420666644951,0.718535969209756,0.813536161205187,"ridge","monkey"
"spiral_outward",12,1.95733632269289,0.893716198138725,0.920606856923809,"ridge","monkey"
"hourglass_1",12,1.89938177740582,0.599710768379655,0.729729378089176,"ridge","monkey"
"alternating_diff_1",12,1.27138660892494,0.523205320925038,0.669118277601483,"ridge","monkey"
"zigzag_3",12,1.89573800800055,0.738584356139595,0.807844839444368,"ridge","monkey"
"square_2",12,1.41998658227661,0.428834379446959,0.606843108218869,"ridge","monkey"
"sine",12,2.48610075569457,0.80754294987963,0.857216825908498,"ridge","monkey"
"zigzag_1",12,0.766367447185374,NA,NA,"ridge","monkey"
"alternating_diff_2",12,2.45313622493397,0.803759861655351,0.861237331939745,"ridge","monkey"
"stairs_2",12,2.28553503333693,0.759157543386385,0.827431777816022,"ridge","monkey"
"hexagon",12,1.49805535288808,0.56666829568049,0.702994258809934,"ridge","monkey"
"stairs",12,2.2813805703325,0.679287395316365,0.777508785956469,"ridge","monkey"
"zigzag_2",12,1.06561333394995,0.515668582561008,0.657079137732849,"ridge","monkey"
"triangle_1",12,1.2850396386855,0.315737157389514,0.540019416286475,"ridge","monkey"
"plus",12,1.56610940827239,0.432971213560377,0.607941343605815,"ridge","monkey"
"line",13,1.86748000328321,0.576239709778587,0.71784960794427,"ridge","monkey"
"increasing_lines",13,1.56945226900401,0.601282723177758,0.71970733794412,"ridge","monkey"
"3_pts",13,1.30324558904618,0.446745598038126,0.62184977253009,"ridge","monkey"
"radial_1",13,1.67490636972653,0.751230374973489,0.816572456940954,"ridge","monkey"
"zigzag_widening",13,13.1244144982319,0.999617107848933,0.999676065443582,"ridge","monkey"
"f_curly_2",13,1.67891092559133,0.744205523986452,0.818259312178437,"ridge","monkey"
"square_spiral",13,1.20049966674607,0.287280644755158,0.505164414360284,"ridge","monkey"
"spiral_outward",13,2.56937129433643,0.942570288228047,0.952842433059105,"ridge","monkey"
"hourglass_1",13,1.48899576731364,0.604666291259845,0.725500554485571,"ridge","monkey"
"alternating_diff_1",13,1.14458488289634,0.577541650276316,0.706874756285216,"ridge","monkey"
"zigzag_3",13,1.70660559559408,0.576871604018493,0.711023117078092,"ridge","monkey"
"square_2",13,2.11816036251561,0.849013593300877,0.888784494483872,"ridge","monkey"
"sine",13,1.79381499996096,0.691127488936165,0.78173946615739,"ridge","monkey"
"zigzag_1",13,1.26821964770534,NA,NA,"ridge","monkey"
"alternating_diff_2",13,1.87039746574324,0.703518772888166,0.791087426831306,"ridge","monkey"
"stairs_2",13,1.4853893692434,0.597931963493062,0.720871268557738,"ridge","monkey"
"hexagon",13,1.03853201190502,0.399679022427112,0.589942518744538,"ridge","monkey"
"stairs",13,3.19456534056953,0.941095840332526,0.950378245759247,"ridge","monkey"
"zigzag_2",13,0.868821771552489,0.380096476625098,0.554404511080509,"ridge","monkey"
"triangle_1",13,1.20126595076603,0.510622170097362,0.664252377905522,"ridge","monkey"
"plus",13,1.80629428680088,0.673315346939772,0.780163398274157,"ridge","monkey"
"line",14,1.96180949298384,0.517314598813,0.672463573508504,"ridge","monkey"
"increasing_lines",14,2.51204541346242,0.920717656430102,0.938273897286724,"ridge","monkey"
"3_pts",14,1.06027272313558,0.384022826905352,0.556163995800787,"ridge","monkey"
"radial_1",14,1.38788095659616,0.644046453423511,0.754957258623396,"ridge","monkey"
"zigzag_widening",14,11.4408299304135,0.950801772096333,0.956383365914867,"ridge","monkey"
"f_curly_2",14,1.38346618691198,0.557932383317893,0.696743693275935,"ridge","monkey"
"square_spiral",14,1.52398057253585,0.491591071484635,0.652047399568494,"ridge","monkey"
"spiral_outward",14,2.88655787074433,0.995483588293521,0.995642526653793,"ridge","monkey"
"hourglass_1",14,1.57876612160786,0.51127136230167,0.670879973839885,"ridge","monkey"
"alternating_diff_1",14,1.03876154946287,0.566458282996752,0.69144907640965,"ridge","monkey"
"zigzag_3",14,1.07800401444808,0.39422451939857,0.580341138943023,"ridge","monkey"
"square_2",14,1.82443442959033,0.740688964300647,0.817649811721328,"ridge","monkey"
"sine",14,2.31990710319697,0.724541152016406,0.810848939769617,"ridge","monkey"
"zigzag_1",14,0.939778431072433,NA,NA,"ridge","monkey"
"alternating_diff_2",14,1.92961597568053,0.705254758632663,0.796985875271687,"ridge","monkey"
"stairs_2",14,1.92039840857429,0.588416562997072,0.716803052168029,"ridge","monkey"
"hexagon",14,1.48303698429605,0.631683322916677,0.745810969573559,"ridge","monkey"
"stairs",14,2.13302370608775,0.723605007366272,0.803813996563818,"ridge","monkey"
"zigzag_2",14,0.806239445282161,0.374381729639725,0.545649149112446,"ridge","monkey"
"triangle_1",14,1.58177209190508,0.758616590796941,0.819200218639279,"ridge","monkey"
"plus",14,1.93311600277874,0.687055127256475,0.776791090909143,"ridge","monkey"
"hexagon",3,0.233633120376327,0.0269006856633668,0.140979536462355,"lot","adult"
"3_pts",3,0.839908975103299,0.301549866221747,0.511883324736908,"lot","adult"
"stairs_2",3,0.70581444855572,0.192272307592537,0.416727258306288,"lot","adult"
"alternating_diff_2",3,0.7568291189597,0.223478647327734,0.436374864465855,"lot","adult"
"hourglass_1",3,0.327462823919109,0.0922722293698843,0.282030860165659,"lot","adult"
"square_spiral",3,0.336174030222375,0.0919277723093617,0.289629674439971,"lot","adult"
"alternating_diff_1",3,1.10942583065,0.379491832324993,0.566036739267618,"lot","adult"
"triangle_1",3,0.57858970016025,0.198744602173246,0.412518327357781,"lot","adult"
"plus",3,1.38399847250408,0.530411927516366,0.688733747879031,"lot","adult"
"zigzag_1",3,0.826482838807522,0.234522594640261,0.466164244393998,"lot","adult"
"f_curly_2",3,0.954684655985213,0.265140717105552,0.493928711099753,"lot","adult"
"zigzag_widening",3,4.09049244764403,0.855263941102151,0.882736193425228,"lot","adult"
"square_2",3,0.590680267413723,0.192646602481582,0.402170251273497,"lot","adult"
"radial_1",3,0.482033393333395,0.114348636854636,0.319009513845803,"lot","adult"
"zigzag_2",3,0.708701555999017,0.208673664710842,0.418774335081553,"lot","adult"
"line",3,0.799511134502642,0.333723006295896,0.52585290202292,"lot","adult"
"stairs",3,3.57479803547319,0.964924642718889,0.97504686864547,"lot","adult"
"increasing_lines",3,0.472218005925632,0.0847529484101954,0.26563123784241,"lot","adult"
"sine",3,1.77449035552582,0.610856569765653,0.72855380060907,"lot","adult"
"spiral_outward",3,0.705854687776851,0.309862652323583,0.505047800836486,"lot","adult"
"zigzag_3",3,0.686698154384628,0.254644211843432,0.456226254827542,"lot","adult"
"hexagon",4,0.124348392206341,0.00753805149247052,0.0754934641504389,"lot","adult"
"3_pts",4,1.69962008045313,0.444667987775154,0.653549732380545,"lot","adult"
"stairs_2",4,1.47115052836778,0.323222839025028,0.51125546128341,"lot","adult"
"alternating_diff_2",4,2.32139148830314,0.363526006126355,0.555833641573229,"lot","adult"
"hourglass_1",4,0.562162824859088,0.153235081568845,0.367680062058722,"lot","adult"
"square_spiral",4,0.37029444641913,0.113802964871646,0.322859543131541,"lot","adult"
"alternating_diff_1",4,1.28794536494804,0.34522246645126,0.564534635571319,"lot","adult"
"triangle_1",4,0.234669321313315,0.062688375375736,0.22261158109006,"lot","adult"
"plus",4,0.501497318440483,0.103456792343948,0.297401475059502,"lot","adult"
"zigzag_1",4,0.267070774057704,0.0450660323686555,0.190941619090239,"lot","adult"
"f_curly_2",4,1.16162306552281,0.444338002244995,0.620050715758904,"lot","adult"
"zigzag_widening",4,1.16426024395949,0.423762558259066,0.597664809166792,"lot","adult"
"square_2",4,0.849217999993243,0.409250467244519,0.588931823417965,"lot","adult"
"radial_1",4,0.41287971784005,0.138970311286089,0.320822562932636,"lot","adult"
"zigzag_2",4,0.427325601510766,0.102869156396407,0.292280165729633,"lot","adult"
"line",4,0.840564353328423,0.423371015972076,0.591202967152961,"lot","adult"
"stairs",4,1.28808640706482,0.42952304312905,0.606973589715407,"lot","adult"
"increasing_lines",4,0.93947793740437,0.391741174805589,0.583659018594609,"lot","adult"
"sine",4,4.99725177877033,0.967248337568161,0.972779081943689,"lot","adult"
"spiral_outward",4,0.316992905627249,0.0821215718350724,0.242824930894377,"lot","adult"
"zigzag_3",4,0.523465462248845,0.22741536218493,0.414915976647218,"lot","adult"
"hexagon",5,0.140176943134758,0.0101353639301104,0.0847472723284112,"lot","adult"
"3_pts",5,2.81408040495878,0.841941949863304,0.875309320562473,"lot","adult"
"stairs_2",5,0.815356866061038,0.243999454283578,0.461440406119884,"lot","adult"
"alternating_diff_2",5,1.5970571042311,0.32937981783779,0.51870154734261,"lot","adult"
"hourglass_1",5,0.325056204528599,0.100717488401499,0.29978753372062,"lot","adult"
"square_spiral",5,1.12833817416197,0.578046300379724,0.708885736738636,"lot","adult"
"alternating_diff_1",5,1.6727521964787,0.626497643683154,0.702818907440172,"lot","adult"
"triangle_1",5,0.0928494760722891,0.0185215919329967,0.123227189633913,"lot","adult"
"plus",5,0.678475198034637,0.22821378954625,0.454536614427457,"lot","adult"
"zigzag_1",5,0.554651949218825,0.293538829419564,0.480346858441004,"lot","adult"
"f_curly_2",5,0.747246054032591,0.434521874407767,0.591769932903477,"lot","adult"
"zigzag_widening",5,1.02805397718013,0.532545653228191,0.675896271022285,"lot","adult"
"square_2",5,0.414013880733121,0.105500806854703,0.275694095292198,"lot","adult"
"radial_1",5,0.451213324468573,0.149634308022401,0.333426309974549,"lot","adult"
"zigzag_2",5,0.770252373927615,0.156147746848923,0.345229618597026,"lot","adult"
"line",5,0.879054452681498,0.39062639140979,0.571482693972353,"lot","adult"
"stairs",5,0.918879893733441,0.408096213665485,0.583485007554399,"lot","adult"
"increasing_lines",5,0.64459625356685,0.174135982002986,0.390074438918586,"lot","adult"
"sine",5,2.04413626711363,0.880799770103165,0.905101924454807,"lot","adult"
"spiral_outward",5,0.338051249381789,0.0872745516378841,0.251340184134105,"lot","adult"
"zigzag_3",5,0.472769974278331,0.175579974124823,0.364036283001394,"lot","adult"
"hexagon",6,0.0862096687385994,0.0192984946543801,0.127965495690455,"lot","adult"
"3_pts",6,0.484918237630396,0.170226729830993,0.385041383415129,"lot","adult"
"stairs_2",6,1.78396061760624,0.393866772201516,0.593288373329454,"lot","adult"
"alternating_diff_2",6,1.43347758378063,0.385404329854678,0.575603909646495,"lot","adult"
"hourglass_1",6,0.095034542440875,0.0193346337876293,0.129631831319484,"lot","adult"
"square_spiral",6,1.1958236644823,0.631249931008911,0.723493467979681,"lot","adult"
"alternating_diff_1",6,0.824680036378417,0.334922507879195,0.549656106212612,"lot","adult"
"triangle_1",6,0.0577745809133599,0.00224176432424813,0.0395159920076647,"lot","adult"
"plus",6,1.41641717122328,0.35751061072253,0.577728055718317,"lot","adult"
"zigzag_1",6,0.342152522414947,0.0991019476692537,0.279415423414597,"lot","adult"
"f_curly_2",6,1.86712903554031,0.87887379280622,0.90267919349679,"lot","adult"
"zigzag_widening",6,1.05223668526749,0.529593576550339,0.669257566038705,"lot","adult"
"square_2",6,0.602015190425223,0.205072138803194,0.417885688396173,"lot","adult"
"radial_1",6,0.0292698019484582,0.000383666669739842,0.0163344888285676,"lot","adult"
"zigzag_2",6,0.362578446474595,0.077299896474894,0.24680489618492,"lot","adult"
"line",6,0.577754295065321,0.228367817148349,0.420580082661176,"lot","adult"
"stairs",6,0.987580793963903,0.464288993753765,0.626467940205518,"lot","adult"
"increasing_lines",6,2.01815352485065,0.942450584644776,0.944414573186127,"lot","adult"
"sine",6,2.21830876554943,0.728510912017292,0.807561866387029,"lot","adult"
"spiral_outward",6,0.279261819613339,0.0256201692966887,0.13587191779711,"lot","adult"
"zigzag_3",6,0.407582670512986,0.0953321132895326,0.279178853499427,"lot","adult"
"hexagon",7,0.11860207220366,0.0218064269618603,0.131417711266575,"lot","adult"
"3_pts",7,0.130175034329134,0.0206318194105954,0.120103489941609,"lot","adult"
"stairs_2",7,0.706991186428491,0.201510161796741,0.418357012358279,"lot","adult"
"alternating_diff_2",7,3.83410970170022,0.879132135584345,0.903002670463407,"lot","adult"
"hourglass_1",7,0.0672010432055873,0.00657562074309842,0.0676254745028513,"lot","adult"
"square_spiral",7,0.089299028467285,0.00792563118373253,0.075776081444639,"lot","adult"
"alternating_diff_1",7,0.219209946337864,0.0363674799126234,0.179821913211472,"lot","adult"
"triangle_1",7,0.0651010335971121,0.00297253981859089,0.0454306062161445,"lot","adult"
"plus",7,1.13982020846104,0.366533408931436,0.573674231253479,"lot","adult"
"zigzag_1",7,0.189086863155862,0.0291214915023638,0.148136163834513,"lot","adult"
"f_curly_2",7,2.10180942143985,0.811132590129246,0.852781355532263,"lot","adult"
"zigzag_widening",7,0.461372171554408,0.135579457809975,0.322489069681854,"lot","adult"
"square_2",7,0.263447779000234,0.0654286502123596,0.238609614004989,"lot","adult"
"radial_1",7,0.245243777571321,0.0584457646598522,0.203757283473024,"lot","adult"
"zigzag_2",7,1.49874451222102,0.664218049754068,0.755340050139266,"lot","adult"
"line",7,0.703813270978728,0.261569277456364,0.460024093801846,"lot","adult"
"stairs",7,0.808247485325617,0.415666522305078,0.581272879969385,"lot","adult"
"increasing_lines",7,0.683999876318719,0.269721490918635,0.476320947933021,"lot","adult"
"sine",7,1.17632886811844,0.497753635046595,0.64962866128193,"lot","adult"
"spiral_outward",7,0.463145999468322,0.164815764563857,0.347189730723053,"lot","adult"
"zigzag_3",7,0.398982908825744,0.0952880081171241,0.274384879020476,"lot","adult"
"hexagon",8,0.0430018765976944,0.00110159169132782,0.0277047481911962,"lot","adult"
"3_pts",8,0.0359863908494714,0.000745535503466101,0.0227441675054135,"lot","adult"
"stairs_2",8,0.487844798018706,0.153601980837784,0.353700820473237,"lot","adult"
"alternating_diff_2",8,0.750243271642916,0.12373374558456,0.327444996980003,"lot","adult"
"hourglass_1",8,0.0777529827523376,0.00386725182157772,0.0518366977681859,"lot","adult"
"square_spiral",8,0.117007505748658,0.0401286782073094,0.189120603561985,"lot","adult"
"alternating_diff_1",8,0.166733046621172,0.011567420513234,0.0898864487301394,"lot","adult"
"triangle_1",8,0.0291088708997504,7.73627916225871e-06,0.00231568361316405,"lot","adult"
"plus",8,0.30022179356041,0.0693007375522839,0.246276134002692,"lot","adult"
"zigzag_1",8,0.135407930502213,0.0187147423896495,0.115459585108225,"lot","adult"
"f_curly_2",8,0.73201261460528,0.330225673243251,0.52102723149868,"lot","adult"
"zigzag_widening",8,0.675697263782438,0.303924216457332,0.491616999889982,"lot","adult"
"square_2",8,0.113751134808586,0.00646105998048849,0.0672686595884154,"lot","adult"
"radial_1",8,0.0299341670785252,5.31139821101886e-05,0.00606764620310092,"lot","adult"
"zigzag_2",8,0.180225383925113,0.0131710991391,0.0960996033393108,"lot","adult"
"line",8,0.624217165508217,0.278724386738968,0.469239508652717,"lot","adult"
"stairs",8,1.00532301286665,0.511829599716247,0.657721703736778,"lot","adult"
"increasing_lines",8,0.354680631769468,0.0599388383067486,0.214895336626324,"lot","adult"
"sine",8,1.11245011709499,0.416979541462416,0.592783740977088,"lot","adult"
"spiral_outward",8,0.516860668600177,0.259446865277278,0.447044902854587,"lot","adult"
"zigzag_3",8,0.372536130113525,0.0681891650330342,0.241562778978818,"lot","adult"
"hexagon",9,0.0319495446347653,0.000637518913382746,0.0210669782356724,"lot","adult"
"3_pts",9,0.0960011729904585,0.0185753034735487,0.128217695972935,"lot","adult"
"stairs_2",9,0.619311678931621,0.146177118243743,0.349499479856838,"lot","adult"
"alternating_diff_2",9,0.517961639201821,0.160238664122139,0.358451138742409,"lot","adult"
"hourglass_1",9,0.0336418720177517,0.000171859142691298,0.010926658313378,"lot","adult"
"square_spiral",9,0.264860063147893,0.080649194079493,0.260194716822306,"lot","adult"
"alternating_diff_1",9,0.110400009449045,0.00196473867899781,0.0369234537939589,"lot","adult"
"triangle_1",9,0.0221918147176396,1.05458302094368e-05,0.00270367065695986,"lot","adult"
"plus",9,0.955973829208332,0.251867382788814,0.487790511187443,"lot","adult"
"zigzag_1",9,0.313318023280727,0.0991788080790676,0.268601069723409,"lot","adult"
"f_curly_2",9,0.586091081678222,0.148553496851952,0.355101007033697,"lot","adult"
"zigzag_widening",9,0.429651183892179,0.122595052849395,0.306964086827525,"lot","adult"
"square_2",9,0.106979196853413,0.00463214304319991,0.0571476802854251,"lot","adult"
"radial_1",9,0.100009297354163,0.00153712831135502,0.0326502974150275,"lot","adult"
"zigzag_2",9,0.28509857471596,0.0677494212661535,0.221134621302416,"lot","adult"
"line",9,0.662113089545532,0.284086638615014,0.482251022879713,"lot","adult"
"stairs",9,0.608536095252717,0.225039890106378,0.418031661396159,"lot","adult"
"increasing_lines",9,1.99481476991847,0.46107197359055,0.649562714328901,"lot","adult"
"sine",9,1.50049302250562,0.676895192486908,0.774432094141744,"lot","adult"
"spiral_outward",9,0.677122241677113,0.34781124175436,0.524010841412627,"lot","adult"
"zigzag_3",9,1.48599373927506,0.522890230485325,0.684434683483366,"lot","adult"
"hexagon",10,0.029432300757316,2.13273182536329e-05,0.00384487482871341,"lot","adult"
"3_pts",10,0.0393292615304304,4.09265708711148e-07,0.000532617501700906,"lot","adult"
"stairs_2",10,0.640790183502743,0.196770709792976,0.404051335745855,"lot","adult"
"alternating_diff_2",10,0.656486799732496,0.167359861078773,0.373052060687765,"lot","adult"
"hourglass_1",10,0.0892421054460458,0.00921478034171729,0.0842301788682804,"lot","adult"
"square_spiral",10,0.501107335080429,0.124198885767242,0.313816707185255,"lot","adult"
"alternating_diff_1",10,0.140823869007578,0.00262324364095566,0.0428698776830597,"lot","adult"
"triangle_1",10,0.0385169918005449,8.01530219483073e-05,0.00745380368135964,"lot","adult"
"plus",10,0.754204578153836,0.215655135568067,0.438377281144546,"lot","adult"
"zigzag_1",10,0.161986681301476,0.0158353743446788,0.105154657199164,"lot","adult"
"f_curly_2",10,0.550915945230286,0.146375450481728,0.357895861516425,"lot","adult"
"zigzag_widening",10,0.842756388378436,0.432884372318936,0.596291294721531,"lot","adult"
"square_2",10,1.12759817405671,0.619265351096236,0.733103501576833,"lot","adult"
"radial_1",10,0.0207767613572886,3.82047151349067e-05,0.0051467986652303,"lot","adult"
"zigzag_2",10,0.418727180130625,0.186090959789627,0.370111628355357,"lot","adult"
"line",10,0.527398630069234,0.198916331878789,0.386125962801891,"lot","adult"
"stairs",10,0.906817456696802,0.430480500283991,0.600806508336484,"lot","adult"
"increasing_lines",10,1.50629242691271,0.426443777979147,0.622840218232054,"lot","adult"
"sine",10,0.802673990520215,0.3843474255704,0.556536949895783,"lot","adult"
"spiral_outward",10,0.739078419847403,0.37135496868497,0.547210226078465,"lot","adult"
"zigzag_3",10,0.499313223988542,0.181627233331157,0.379969593155368,"lot","adult"
"hexagon",11,0.0262583436668654,0.00060825351284294,0.020561038218888,"lot","adult"
"3_pts",11,0.0498944444877881,0.000759167931838624,0.0229424255544372,"lot","adult"
"stairs_2",11,0.417192650075285,0.0912499720095434,0.268998543764594,"lot","adult"
"alternating_diff_2",11,0.668523865173673,0.139386315941335,0.349443367358748,"lot","adult"
"hourglass_1",11,0.0359270208748517,0.000192705244406737,0.0115577307025166,"lot","adult"
"square_spiral",11,0.851530803654907,0.366309584667358,0.565099160444854,"lot","adult"
"alternating_diff_1",11,0.124068845693594,0.00247239661151877,0.0414105360664646,"lot","adult"
"triangle_1",11,0.0654155996381069,0.00538048858495506,0.0629480594902651,"lot","adult"
