"r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:15:46 2024",1536,864,5,20.8,4,19.5,5,21.2478452030703,5.85181903022051,0,0.832164287567139,1,3,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:15:47 2024",1536,864,6,19.5,5,18.2,6,18.4823912232173,5.43942677006699,1,0.085179328918457,2,4,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:15:50 2024",1536,864,7,18.2,6,16.9,7,15.4500951926768,6.65234518228322,1,0.993171215057373,3,5,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:15:52 2024",1536,864,8,16.9,7,15.6,8,15.2317698784779,6.62808681403889,1,1.23902082443237,4,6,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:13 2024",1536,864,9,15.6,8,14.3,9,14.5040188311481,6.79789539174917,0,19.0005667209625,4,7,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:15 2024",1536,864,10,14.3,9,13,10,14.5767939358811,10.0485167364886,1,0.70765209197998,5,8,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:18 2024",1536,864,11,13,10,11.7,11,15.3530617196995,10.0485167364886,0,0.540030956268311,5,9,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:21 2024",1536,864,12,11.7,11,10.4,12,12.10244037496,11.6738274088584,0,0.414205551147461,5,10,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:22 2024",1536,864,13,10.4,12,9.1,13,9.19143618564105,12.0619613007676,1,0.0423524379730224,6,11,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
16680772,"Monkey 2","line",44,0.6,2000,1.60105230412542,"Thu Feb 15 12:16:27 2024",1536,864,14,9.1,13,7.8,14,10.3558378613686,13.3476548177168,0,2.73183679580688,6,12,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:42 2024",1536,864,1,26,0,24.7,1,NA,NA,NA,NA,NA,NA,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:44 2024",1536,864,2,24.7,1,23.4,2,NA,NA,NA,NA,NA,NA,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:45 2024",1536,864,3,23.4,2,22.1,3,21.1022949936044,4.0566997801405,1,0.0436038970947265,1,1,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:48 2024",1536,864,4,22.1,3,20.8,4,21.6602374632238,4.71167572273726,1,1.53692889213562,2,2,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:51 2024",1536,864,5,20.8,4,19.5,5,18.9433002198595,4.22650835785077,1,1.49141502380371,3,3,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:54 2024",1536,864,6,19.5,5,18.2,6,18.458132854973,4.56612551327131,1,1.65624332427979,4,4,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:57 2024",1536,864,7,18.2,6,16.9,7,18.4823912232173,7.35583786136863,0,1.20216059684753,4,5,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:12:59 2024",1536,864,8,16.9,7,15.6,8,15.0862196690119,8.03507217220971,1,0.166125297546387,5,6,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:03 2024",1536,864,9,15.6,8,14.3,9,13,7.93803869923242,0,2.28075861930847,5,7,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:05 2024",1536,864,10,14.3,9,13,10,11.3504309593859,9.66038284457946,0,0.16937255859375,5,8,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:07 2024",1536,864,11,13,10,11.7,11,11.5687562735849,10.2668420506876,1,0.251552104949951,6,9,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:10 2024",1536,864,12,11.7,11,10.4,12,8.46368513831132,10.8490428885514,0,1.03868746757507,6,10,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:11 2024",1536,864,13,10.4,12,9.1,13,8.63349371602159,13.735788709626,1,0.25009274482727,7,11,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
17949912,"Monkey 1","line",37,0.6,2000,1.60105230412542,"Tue Apr 16 10:13:14 2024",1536,864,14,9.1,13,7.8,14,9.31272802686268,14.3665062839784,1,1.1208975315094,8,12,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:46 2024",1536,864,1,26,0,24.7,1,NA,NA,NA,NA,NA,NA,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:48 2024",1536,864,2,24.7,1,23.4,2,NA,NA,NA,NA,NA,NA,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:50 2024",1536,864,3,23.4,2,22.1,3,23.0429644531503,3.28043199632211,1,0.66576099395752,1,1,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:52 2024",1536,864,4,22.1,3,20.8,4,20.7869362064282,4.49335040853834,1,0.750955104827881,2,2,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:54 2024",1536,864,5,20.8,4,19.5,5,20.9810031523828,6.28846965861835,0,0.125446557998657,2,3,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:56 2024",1536,864,6,19.5,5,18.2,6,18.4823912232173,6.50679497281727,1,0.708559274673462,3,4,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
24452831,"Monkey 2","line",37,0.6,2000,1.60105230412542,"Mon Apr 15 12:46:58 2024",1536,864,7,18.2,6,16.9,7,17.9244487535979,8.22913911816431,0,0.210199594497681,3,5,"line","test",-5.63042681164121,-0.479615081548184,31.6304268116412,20.4796150815482
