"fn_x","fn_y","particle","pred_x","pred_y","score","sd_x","sd_y","seq_id","tpt","true_x","true_y"
"Linear(0.4996379729516733, 2, 1)","Periodic(0.39448405781593193, 0.7582863917352785, 1, 1)",1,6.00290138301166,-1.26818442288838,67.566996608155,0.00982429701159865,2.29505601322704,"sine",6,6,-0.838246494596778
"Linear(0.4998518340218085, 1, 1)","Periodic(0.8285599851889737, 0.8956419842737088, 2, 1)",2,6.00119216012056,-1.9057506915859,50.0280720282617,0.0115059436991369,1.00935103447015,"sine",6,6,-0.838246494596778
"Linear(0.499548401768494, 1, 1)","Periodic(0.9518345811958033, 0.017939632661234536, 2, 1)",3,6.00361912895903,-1.71550675342887,45.607776147236,0.0102097200324506,1.04122863538356,"sine",6,6,-0.838246494596778
"Linear(0.4991141027894863, 1, 1)","Periodic(0.7685777545010462, 0.9119144230336756, 1, 1)",4,6.00710195065702,-1.9192638784404,27.3506150900575,0.0103824057552281,1.21657833568194,"sine",6,6,-0.838246494596778
"Linear(0.5000666693548638, 2, 1)","Periodic(0.7398340456840269, 0.535619905061877, 2, 1)",5,5.99947288951246,2.17811516291191,34.4480048903142,0.00982868472724995,0.140472434113923,"sine",6,6,-0.838246494596778
"Linear(0.5008376324635142, 1, 1)","Periodic(0.8657801759955598, 0.9096397985648668, 1, 1)",6,5.99332606197846,-1.92510706008603,34.8034098521154,0.0098343415857749,0.952475316727462,"sine",6,6,-0.838246494596778
"Linear(0.4979994468474757, 2, 1)","Periodic(0.7269315495950521, 0.058286698603161026, 1, 1)",7,6.01607618349217,1.8602937163549,22.9192130818622,0.0105271601312362,0.61833303631967,"sine",6,6,-0.838246494596778
"Linear(0.49991657306173454, 1, 1)","Periodic(0.7849622730873207, 0.9260342283465421, 1, 1)",8,6.00067242128298,-1.92960165880926,60.4083167651954,0.00982461330514965,1.00177995972126,"sine",6,6,-0.838246494596778
"Linear(0.498848782109457, 2, 1)","Periodic(0.7096729500393049, 0.5959225046368382, 1, 1)",9,6.00923271534022,0.38139883436479,43.2238732402083,0.0098233996537995,0.96195056189546,"sine",6,6,-0.838246494596778
"Linear(0.5013927123990751, 2, 1)","Periodic(0.6185770768558451, 0.7786651712506153, 1, 1)",10,5.98891548458934,-1.56468378429106,47.395113243742,0.00985755610820205,1.54574001000636,"sine",6,6,-0.838246494596778
"Linear(0.49833219472811596, 1, 1)","Periodic(0.52469506385446, 0.5644625613179611, 2, 1)",11,6.01339101239271,1.23569176342707,56.5631798589991,0.00982281092047115,0.794622397351322,"sine",6,6,-0.838246494596778
"Linear(0.4984349823266848, 1, 1)","Periodic(0.6398035253445195, 0.6363624877762539, 2, 1)",12,6.01256274965768,-0.387054398149729,32.2772247557639,0.00983447901755245,1.39650917307616,"sine",6,6,-0.838246494596778
"Linear(0.4995536249174297, 1, 1)","Periodic(0.3864214355472344, 0.5682746322345857, 2, 1)",13,6.00357684519145,1.14616021174396,36.2086255433092,0.00982420674881165,1.17896586209967,"sine",6,6,-0.838246494596778
"Linear(0.49977845104319973, 1, 1)","Periodic(0.6021268300566736, 0.8688823610271293, 1, 1)",14,6.0017770794208,-1.80423930228458,39.9304441354189,0.00982517033080395,1.39059622002094,"sine",6,6,-0.838246494596778
"Linear(0.500533385411677, 1, 1)","Periodic(0.6074144454700267, 0.4355515778766819, 3, 1)",15,5.99574889017762,1.40590052399805,49.2916128786604,0.0098253146568892,1.45921991784941,"sine",6,6,-0.838246494596778
"Linear(0.500633188287608, 2, 1)","Periodic(0.6935074822218217, 0.5976348367568743, 1, 1)",16,5.9949537045589,0.343352787692972,38.1346904878647,0.0098254310521584,1.00859928777599,"sine",6,6,-0.838246494596778
"Linear(0.4992001915490144, 1, 1)","Periodic(0.7392031041518264, 0.6538710317569784, 1, 1)",17,6.00641068205928,-0.655999052452169,59.063576094518,0.0101212124963835,1.29275743549084,"sine",6,6,-0.838246494596778
"Linear(0.49979885395471163, 2, 1)","Periodic(0.9760774793355138, 0.4371711489997229, 3, 1)",18,6.00161385311118,1.35328738918001,39.0115548324745,0.00982449293921865,1.04926151874036,"sine",6,6,-0.838246494596778
"Linear(0.4987472086668847, 2, 1)","Periodic(0.9196606646072466, 0.9577219133893057, 2, 1)",19,6.0100494632976,-1.95645308501617,49.211387132848,0.0098237153550255,0.806810867004552,"sine",6,6,-0.838246494596778
"Linear(0.5011461738884886, 2, 1)","Periodic(0.896757530319762, 0.796547425033485, 2, 1)",20,5.99087286972057,-1.71066670960227,45.8195437515516,0.00982611600103645,1.10071172335395,"sine",6,6,-0.838246494596778
"Linear(0.5016682391723338, 2, 1)","Periodic(0.941339431061875, 0.09548406831597697, 1, 1)",1,6.98334043839688,1.31811939981154,65.5515228944734,0.0096867452158528,0.669032193273411,"sine",7,7,1.97095979615637
"Linear(0.5006460651715489, 1, 1)","Periodic(0.4534583393640087, 0.7393715120109814, 1, 1)",2,6.99353290414494,1.03533589579088,38.9192246555874,0.00968801685760075,1.41899599585003,"sine",7,7,1.97095979615637
"Linear(0.5006292466802328, 1, 1)","Periodic(0.6471903290242282, 0.7655740539579462, 2, 1)",3,6.99370119497419,0.978560715116481,71.9423486340286,0.0098281428772671,1.10442504082279,"sine",7,7,1.97095979615637
"Linear(0.5021668998482169, 1, 1)","Periodic(0.38049952872227855, 0.9376212053879964, 2, 1)",4,6.97838929533022,0.536491876912216,31.0762837743238,0.0106950339731874,1.72076647855402,"sine",7,7,1.97095979615637
"Linear(0.5004633947731261, 2, 1)","SquaredExponential(0.008343279728807884, 2, 1)",5,6.99536030223144,1.72750031215168,42.3980220073655,0.00969948507664855,0.639753825006118,"sine",7,7,1.97095979615637
"Linear(0.5003743172574368, 1, 1)","Periodic(0.5673082937047518, 0.8010421876693128, 2, 1)",6,6.99625205294733,0.826700194807624,59.3255549078876,0.00968626296519155,1.35619222945422,"sine",7,7,1.97095979615637
"Linear(0.5008584343715108, 2, 1)","Periodic(0.6129664959834896, 0.6115723960057792, 1, 1)",7,6.99141072494479,2.3023209494863,28.1105155545597,0.00974618518033265,1.72179252044564,"sine",7,7,1.97095979615637
"Linear(0.49898012126728397, 1, 1)","Periodic(0.6937045698729887, 0.7635135508452363, 2, 1)",8,7.01026546309561,1.00168363464741,56.5179509787143,0.00968446136789775,1.01848263551183,"sine",7,7,1.97095979615637
"Linear(0.5005681614891168, 2, 1)","Periodic(0.9569782523752777, 0.8669288243661318, 2, 1)",9,6.99431209483537,0.862945420416562,35.1621416967846,0.0097854782629726,0.923549187354304,"sine",7,7,1.97095979615637
"Linear(0.500529933616254, 2, 1)","Periodic(0.7223565871240286, 0.8578516686790213, 2, 1)",10,6.99469446863775,0.874207714597324,42.5419050091566,0.00971438253065965,1.09784786365284,"sine",7,7,1.97095979615637
"Linear(0.4984488608991495, 1, 1)","Periodic(0.37952315079569243, 0.98035368805432, 1, 1)",11,7.01563314027801,0.243022216120933,38.5757058837211,0.00968336756804885,2.04331847694681,"sine",7,7,1.97095979615637
"Linear(0.49992804068477437, 1, 1)","Periodic(0.8262009204068169, 0.9160271789169367, 2, 1)",12,7.0007262158341,0.990746570096178,45.2949843938499,0.0096849767994199,0.923427327194616,"sine",7,7,1.97095979615637
"Linear(0.501113251014812, 1, 1)","Periodic(0.630527386223885, 0.8982584988225628, 1, 1)",13,6.98886746778526,0.74314989571746,37.4214257403096,0.0096880439322654,1.3118749698484,"sine",7,7,1.97095979615637
"Linear(0.4998321813581818, 1, 1)","Periodic(0.654476399383326, 0.1241399598125429, 1, 1)",14,7.00168866400402,1.53307849859863,41.2138100241621,0.0096852032962634,0.634012144806243,"sine",7,7,1.97095979615637
"Linear(0.5008219884801901, 1, 1)","Periodic(0.9841758390228661, 0.8593165198800192, 1, 1)",15,6.99177474582106,0.972984904845548,53.5749260505895,0.0097292388121258,0.791966050644787,"sine",7,7,1.97095979615637
"Linear(0.4992745448153511, 2, 1)","Periodic(0.9923149488740858, 0.68285535366814, 2, 1)",16,7.00729754068699,1.66070869544816,59.0146996852115,0.00991827577870625,0.316530133325491,"sine",7,7,1.97095979615637
"Linear(0.5002835473869249, 1, 1)","Periodic(0.9029131567969527, 0.8716101316073777, 1, 1)",17,6.99716119694625,0.960924237850095,46.1217160857395,0.0096853576245272,0.869000945084201,"sine",7,7,1.97095979615637
"Linear(0.49957931366905417, 2, 1)","Periodic(0.8231536756743094, 0.09335100651567935, 2, 1)",18,7.00422989995753,0.91430782281188,55.2889739992866,0.0096845559984817,0.953982679679462,"sine",7,7,1.97095979615637
"Linear(0.49877904163424325, 2, 1)","Periodic(0.34169002113884733, 0.9685769587948423, 1, 1)",19,7.01229556763638,0.490916546228819,37.6394667621433,0.0100094529507686,1.76574788071556,"sine",7,7,1.97095979615637
"Linear(0.49947158172046996, 2, 1)","Periodic(0.5542251108857672, 0.5977889679876217, 1, 1)",20,7.00531362492652,2.93071886916659,54.459206292717,0.00968444079301435,1.06219087432307,"sine",7,7,1.97095979615637
"Linear(0.4994044387904307, 2, 1)","Periodic(0.8421381766879767, 0.8480683961443761, 2, 1)",1,8.00735496783633,2.48625719658766,58.9085913820333,0.0095907270120259,0.413876474458925,"sine",8,8,2.96807473987014
"Linear(0.4992349769746063, 1, 1)","Periodic(0.8959031459961039, 0.6887037710362688, 1, 1)",2,8.00945146891205,2.80482334612378,45.4936007150241,0.00959162672302065,0.233411146292633,"sine",8,8,2.96807473987014
"Linear(0.5000957796324862, 1, 1)","Periodic(0.6477601316605517, 0.7075872774442102, 1, 1)",3,7.99882268613619,2.71228042435982,43.3842980786939,0.0095922987817059,0.487106647232993,"sine",8,8,2.96807473987014
"Linear(0.5001603224469198, 1, 1)","SquaredExponential(0.008879660712036549, 2, 1)",4,7.99802786370298,3.17302917279523,52.2845338209867,0.00968248039134175,0.534572451845165,"sine",8,8,2.96807473987014
"Linear(0.500894724434602, 2, 1)","Periodic(0.8576004487277084, 0.6670802126209081, 1, 1)",5,7.98900389265545,2.92268995303764,70.4013176874337,0.0101726797696826,0.0892205758859909,"sine",8,8,2.96807473987014
"Linear(0.5000910329818437, 1, 1)","Periodic(0.9186595431196505, 0.6307535063262408, 1, 1)",6,7.99888115429076,2.48098343308061,41.4857169205573,0.00959152794627665,1.27584933376033,"sine",8,8,2.96807473987014
"Linear(0.4991423001791233, 2, 1)","SquaredExponential(0.01072101793081184, 2, 1)",7,8.01059886731281,3.39768078303537,46.0812582220097,0.0095918181277733,0.723385570971462,"sine",8,8,2.96807473987014
"Linear(0.4992918240032976, 1, 1)","Periodic(0.5811746263546442, 0.8003193903169394, 1, 1)",8,8.00874804215289,2.43799334036157,40.6856765158629,0.00972848276553655,0.466001449258967,"sine",8,8,2.96807473987014
"Linear(0.5005226962527483, 2, 1)","Periodic(0.9866855634530663, 0.740822051894445, 2, 1)",9,7.9935703518992,2.5467475835099,43.9054216892131,0.009597527034352,0.196339991319825,"sine",8,8,2.96807473987014
"Linear(0.5004307697659863, 2, 1)","SquaredExponential(0.010662025409435743, 2, 1)",10,7.99470068806655,3.23300136771207,52.4385325247706,0.0103120791267595,0.374594363447721,"sine",8,8,2.96807473987014
"Linear(0.49939482363088117, 1, 1)","Periodic(0.7773787886533965, 0.6489796176967509, 1, 1)",11,8.00747386854587,3.02090985081885,53.8093197500338,0.00959071922568245,0.123052281368659,"sine",8,8,2.96807473987014
"Linear(0.5011229201402803, 1, 1)","Periodic(0.38170573020018445, 0.09541459185506368, 2, 1)",12,7.98620705418957,2.32069345652222,69.9944115773508,0.00959226560233745,1.77887946783181,"sine",8,8,2.96807473987014
"Linear(0.5000157994093796, 1, 1)","Periodic(0.8996595770945854, 0.12489183983780426, 1, 1)",13,7.99980807921848,2.90177824031687,65.0017152042061,0.0095912822149798,0.0848523348173676,"sine",8,8,2.96807473987014
"Linear(0.4993060868885989, 1, 1)","SquaredExponential(0.012856560173506167, 2, 1)",14,8.00857148763799,3.33255569510448,52.0098109725339,0.00959131534848795,0.299208859900418,"sine",8,8,2.96807473987014
"Linear(0.4988105703584589, 1, 1)","Periodic(0.45297989649843323, 0.6686124157278269, 2, 1)",15,8.01471082075633,2.91161159280139,49.2046988374718,0.00962444543639095,0.267709688414362,"sine",8,8,2.96807473987014
"Linear(0.49907289056358317, 2, 1)","Periodic(0.36176026834948566, 0.694628603125014, 2, 1)",16,8.01145859393181,2.73005326133803,56.8092516135192,0.00959042995256535,0.388268582822065,"sine",8,8,2.96807473987014
"Linear(0.5006982846403344, 1, 1)","Periodic(0.9548351764027339, 0.7650623110166979, 2, 1)",17,7.99141383807657,2.57455294696996,38.0562856565991,0.00975947592980645,0.551467828848793,"sine",8,8,2.96807473987014
"Linear(0.5009487536629011, 2, 1)","Periodic(0.9459633347115833, 0.6821369560501451, 2, 1)",18,7.98834348125378,2.81792339427361,38.5704286394597,0.0130563991980951,0.117624350154106,"sine",8,8,2.96807473987014
"Linear(0.49985460854749586, 2, 1)","Periodic(0.5711875771533861, 0.034166842109150976, 1, 1)",19,8.00179537082726,3.20341099645059,67.7360737327523,0.00959113019567675,0.589599089599002,"sine",8,8,2.96807473987014
"Linear(0.4996445319842342, 2, 1)","Periodic(0.3198242686481814, 0.11255458662464703, 2, 1)",20,8.0043880667984,3.23983779884867,54.778488182778,0.00959107905815145,0.627581785456637,"sine",8,8,2.96807473987014
"Linear(0.4998731939811639, 2, 1)","Periodic(0.9271692672223731, 0.9586597344354497, 1, 1)",1,9.00188607583448,2.2877917455139,77.894247464958,0.0098266667441574,0.235378242552893,"sine",9,9,1.23635545572527
"Linear(0.5008784717815435, 1, 1)","Periodic(0.6168410404799466, 0.6501855841871055, 2, 1)",2,8.98698524642782,0.890693249178783,55.6989997136707,0.00953293558814535,0.193721352345018,"sine",9,9,1.23635545572527
"Linear(0.49980079058086085, 1, 1)","Periodic(0.9390278252187283, 0.6600987584387048, 1, 1)",3,9.00296270367573,1.20349097810826,54.9354647716702,0.0101038749569252,0.059208862819331,"sine",9,9,1.23635545572527
"Linear(0.5000329112807691, 1, 1)","Periodic(0.9111228561140049, 0.0941360737193636, 2, 1)",4,8.99951280529941,2.43620456573203,83.5454435468277,0.0095323523539737,0.098129853920184,"sine",9,9,1.23635545572527
"Linear(0.5004606253937238, 2, 1)","Periodic(0.9237215557308657, 0.6612941974671946, 1, 1)",5,8.993168419196,1.23022986479662,49.2168317023248,0.009822078856155,0.212586278813176,"sine",9,9,1.23635545572527
"Linear(0.49957173787933495, 1, 1)","Periodic(0.5275232970824836, 0.6630202036526438, 1, 1)",6,9.00637112178232,1.27612263507148,52.7276745102816,0.00953401071687,0.242456183673515,"sine",9,9,1.23635545572527
"Linear(0.5002146826752418, 2, 1)","Periodic(0.8164095709789021, 0.6588621891222916, 1, 1)",7,8.99681459699806,1.17029197579448,60.3020542023588,0.0095327641793423,0.0799643678888548,"sine",9,9,1.23635545572527
"Linear(0.4997533245861112, 1, 1)","SquaredExponential(0.006201406684518442, 1, 1)",8,9.00366849153228,2.02963779726471,79.5030035660851,0.0095321737071995,0.949419893776779,"sine",9,9,1.23635545572527
"Linear(0.4998420555979215, 2, 1)","Periodic(0.386031403524593, 0.6744735009563861, 2, 1)",9,9.00234889828317,1.52638485215132,75.119518693848,0.00953223038101985,0.307809440219527,"sine",9,9,1.23635545572527
"Linear(0.5006036071002046, 2, 1)","Periodic(0.9856005204115237, 0.6645085454005881, 2, 1)",10,8.9910508786619,1.32323407077192,61.5105518876778,0.0095327290893766,0.0958628706782587,"sine",9,9,1.23635545572527
"Linear(0.4994891685254645, 1, 1)","Periodic(0.7973863892309954, 0.6722785952799789, 2, 1)",11,9.00760096932984,1.48413103091479,72.6592734492458,0.0095320051385668,0.084941810408653,"sine",9,9,1.23635545572527
"Linear(0.49995738395019684, 1, 1)","Periodic(0.7511537484152797, 0.9879252186145475, 1, 1)",12,9.00063477201473,2.25459169517737,76.3574698052387,0.0095664233853766,0.399469351339393,"sine",9,9,1.23635545572527
"Linear(0.49993833160039525, 1, 1)","Periodic(0.9587408659027895, 0.6718469670752042, 1, 1)",13,9.0009178598232,1.4810666904441,58.8211578230664,0.0095346530163046,0.0667657428160704,"sine",9,9,1.23635545572527
"Linear(0.4998948586757632, 1, 1)","Periodic(0.9723842038008441, 0.6501502814463849, 2, 1)",14,9.00156393914792,0.916952378921583,66.4761159423507,0.00953226411318665,0.32491752292802,"sine",9,9,1.23635545572527
"Linear(0.5002761183134895, 1, 1)","Periodic(0.26034368559220256, 0.882891733756965, 2, 1)",15,8.99590328610031,2.46406704793613,53.4215824632274,0.00953311293468495,0.605460081506784,"sine",9,9,1.23635545572527
"Linear(0.4998720100311793, 2, 1)","Periodic(0.9020222874093334, 0.6654027513188403, 1, 1)",16,9.00190357317126,1.33714220391169,59.2727576957436,0.0095330733755193,0.079072172151376,"sine",9,9,1.23635545572527
"Linear(0.49997999094545104, 1, 1)","Periodic(0.8389217304678123, 0.6468011505194455, 2, 1)",17,9.00029914046837,0.805592201969892,49.9998092945649,0.0102522275957632,0.0598323972472015,"sine",9,9,1.23635545572527
"Linear(0.5001101524462429, 2, 1)","Periodic(0.9196020710851646, 0.8605681093659242, 2, 1)",18,8.9983659615149,2.58357494298975,46.6179700669841,0.0097223923840895,0.266011320271467,"sine",9,9,1.23635545572527
"Linear(0.5002727063444371, 2, 1)","Periodic(0.6518416041367577, 0.9916183042345377, 1, 1)",19,8.9959538984366,2.27050697666318,52.0308203360473,0.0095592767844932,0.512286800364333,"sine",9,9,1.23635545572527
"Linear(0.4998727424757425, 2, 1)","Periodic(0.6059355611660406, 0.05058659475049291, 2, 1)",20,9.00189268498194,1.98623955237826,58.3574898036334,0.0095328634105283,0.54183090393257,"sine",9,9,1.23635545572527
"Linear(0.500092872935857, 2, 1)","Periodic(0.9361875545788633, 0.6610349181783306, 1, 1)",1,9.99836784358034,-1.65420811232761,78.7369564858596,0.0095039583458803,0.0426426635981421,"sine",10,10,-1.63206333266811
"Linear(0.5002174184186924, 1, 1)","Periodic(0.7191755869022344, 0.09068700607527998, 2, 1)",2,9.99617984645282,-1.8975326414379,56.2997536818888,0.0105965461179373,0.129514573594748,"sine",10,10,-1.63206333266811
"Linear(0.49978110016950256, 1, 1)","Periodic(0.8358657569123761, 0.6607656095863872, 1, 1)",3,10.0038522453643,-1.67053001697098,82.3324525040762,0.00950358770114115,0.053657075188618,"sine",10,10,-1.63206333266811
"Linear(0.5004510290199978, 1, 1)","Periodic(0.840258817220077, 0.12530199939399853, 2, 1)",4,9.99207967701756,-1.8274502252703,76.599617688692,0.00966636615498475,0.0505889591990941,"sine",10,10,-1.63206333266811
"Linear(0.499651655347573, 2, 1)","Periodic(0.8500705113092305, 0.6649702891622431, 1, 1)",5,10.0061322086188,-1.50984379781819,66.4850821987498,0.00950350506952555,0.173126404722181,"sine",10,10,-1.63206333266811
"Linear(0.4999432231891975, 1, 1)","Periodic(0.8471921659756679, 0.6635029841897805, 1, 1)",6,10.0009991061036,-1.50273160665501,87.5876145803174,0.00950415871578105,0.0543497321881696,"sine",10,10,-1.63206333266811
"Linear(0.4995032572020574, 2, 1)","Periodic(0.9817804184660475, 0.6625996854546001, 1, 1)",7,10.0087481356447,-1.55667522820247,78.8463156535769,0.0098308094662866,0.0395735730371401,"sine",10,10,-1.63206333266811
"Linear(0.5001596356251594, 1, 1)","Periodic(0.9548998395238701, 0.658612247118274, 1, 1)",8,9.99719473075686,-1.78546561812266,63.5909467723995,0.00976999076054815,0.0549262876950109,"sine",10,10,-1.63206333266811
"Linear(0.5006648898759751, 2, 1)","Periodic(0.9308551562848938, 0.6580680796607906, 2, 1)",9,9.98833119741506,-1.83830758310061,89.4883062466446,0.0106180788346716,0.0408831105268126,"sine",10,10,-1.63206333266811
"Linear(0.5001237398678249, 2, 1)","Periodic(0.9141872714497131, 0.6571080673996492, 2, 1)",10,9.9978253984295,-1.89732950347954,84.6733473573309,0.0095036111742551,0.0415604970484652,"sine",10,10,-1.63206333266811
"Linear(0.4999403079450769, 1, 1)","Periodic(0.9268680819368335, 0.6583066439469817, 2, 1)",11,10.001050388275,-1.82342068441485,83.7493979496521,0.0095169950933164,0.0414430100229955,"sine",10,10,-1.63206333266811
"Linear(0.4998126722486334, 1, 1)","Periodic(0.8521663635530582, 0.6584201669033709, 1, 1)",12,10.003296412704,-1.81462280173998,73.1415567874079,0.00951222290298175,0.0493704453561983,"sine",10,10,-1.63206333266811
"Linear(0.49944120404877285, 1, 1)","SquaredExponential(0.008974364358438446, 1, 1)",13,10.0098426042872,-1.4304171347451,67.5098478905242,0.0095035047509915,0.494441649506841,"sine",10,10,-1.63206333266811
"Linear(0.5003838211392923, 1, 1)","Periodic(0.762823130640405, 0.6649763541242975, 2, 1)",14,9.99325864560667,-1.41804793757392,71.3018640978107,0.0095037061418905,0.0713507776086994,"sine",10,10,-1.63206333266811
"Linear(0.5007769470151165, 1, 1)","Periodic(0.9477715945917303, 0.6624925815559217, 2, 1)",15,9.98636874135578,-1.56371932805157,70.8058441688462,0.00950648351635605,0.0427068248238271,"sine",10,10,-1.63206333266811
"Linear(0.4992877375162138, 2, 1)","Periodic(0.9157344380511409, 0.6608199509300581, 1, 1)",16,10.012551160509,-1.6674891861847,117.811107745504,0.0095033963304669,0.0444704933299317,"sine",10,10,-1.63206333266811
"Linear(0.5004818153571936, 1, 1)","Periodic(0.8082455513150584, 0.6643449398676328, 2, 1)",17,9.99153974412975,-1.45236143424819,76.6312211012072,0.00950379186605155,0.0605847591226644,"sine",10,10,-1.63206333266811
"Linear(0.499372557868775, 2, 1)","Periodic(0.8543702659481822, 0.6601185146017452, 2, 1)",18,10.011053861805,-1.70275853766902,63.5939849366919,0.0095565423215324,0.0673622200547752,"sine",10,10,-1.63206333266811
"Linear(0.4991422433209244, 2, 1)","SquaredExponential(0.014099488313151623, 1, 1)",19,10.0151212258594,-1.71744640129207,65.5888607708541,0.00950353119815075,0.232133017813544,"sine",10,10,-1.63206333266811
"Linear(0.499706457789632, 2, 1)","Periodic(0.9434193356741369, 0.09079816606551078, 2, 1)",20,10.0051667785658,-1.67210461598405,89.4908858617707,0.0098061219560126,0.0417768327278997,"sine",10,10,-1.63206333266811
"Linear(0.5001141370530265, 2, 1)","Periodic(0.9252435383970296, 0.6595166045603951, 1, 1)",1,10.9976685409371,-3.07293816180105,72.9241640042428,0.00954580952930865,0.0565757031724269,"sine",11,11,-2.99997061965211
"Linear(0.5001916045784289, 1, 1)","SquaredExponential(0.01038679936349093, 2, 1)",2,10.996087334117,-3.3013761332894,68.2622704276376,0.0096147297688473,0.397315586239196,"sine",11,11,-2.99997061965211
"Linear(0.5002085616198491, 1, 1)","Periodic(0.9302172522421291, 0.6619564320218955, 1, 1)",3,10.9957413250986,-2.96650461646609,79.2552559269277,0.00950958566472335,0.04355415043069,"sine",11,11,-2.99997061965211
"Linear(0.5001310167780769, 1, 1)","Periodic(0.9848713111760083, 0.01538786715150595, 2, 1)",4,10.9973235702705,-3.04682761688937,92.6314142804748,0.0124277396601296,0.0370152507649659,"sine",11,11,-2.99997061965211
"Linear(0.5004345351311447, 2, 1)","Periodic(0.9113058330255085, 0.6623914152792437, 1, 1)",5,10.9911332941573,-2.93900267471607,87.6573382674975,0.00950407454640995,0.0448899006519409,"sine",11,11,-2.99997061965211
"Linear(0.5002435721543727, 1, 1)","Periodic(0.9598865092606134, 0.6610951313599438, 1, 1)",6,10.9950270135046,-3.01741225229285,89.0432629855398,0.0095035003733117,0.0400895564422147,"sine",11,11,-2.99997061965211
"Linear(0.49990970346072205, 2, 1)","Periodic(0.6977040629122893, 0.6599951619199451, 1, 1)",7,11.0018445491519,-3.07948451580255,94.4206918722763,0.00950359715097735,0.0753422629316208,"sine",11,11,-2.99997061965211
"Linear(0.499816703953693, 1, 1)","Periodic(0.9452787690736741, 0.661753892076873, 1, 1)",8,11.0037458452576,-2.97781229666772,95.0278535351325,0.00950362531023135,0.0411383150368145,"sine",11,11,-2.99997061965211
"Linear(0.5008492216516057, 2, 1)","Periodic(0.9729071072597747, 0.6618549526461357, 2, 1)",9,10.9826909089595,-2.97862176477858,64.1546766557452,0.0174776280584518,0.047709575363738,"sine",11,11,-2.99997061965211
"Linear(0.49954541357652515, 2, 1)","Periodic(0.9960975594708388, 0.6632278643480625, 2, 1)",10,11.0092977846563,-2.91908007835541,72.3019917888252,0.0095477214992621,0.0482825152274614,"sine",11,11,-2.99997061965211
"Linear(0.5004292021597769, 1, 1)","Periodic(0.9720287822448506, 0.661417974754001, 2, 1)",11,10.9912419767384,-2.99832272935347,87.3346941888463,0.0095034474733863,0.0397335179534039,"sine",11,11,-2.99997061965211
"Linear(0.4997886937556476, 1, 1)","Periodic(0.9234739358833758, 0.662335847872241, 1, 1)",12,11.0043186834599,-2.94231451790926,95.3361310881361,0.0095036327146995,0.0436182089167164,"sine",11,11,-2.99997061965211
"Linear(0.5009336238342837, 1, 1)","Periodic(0.80457751801375, 0.09084435128526441, 1, 1)",13,10.9809764905099,-2.90302472334798,68.5818822825019,0.0095601458806749,0.0635999044688708,"sine",11,11,-2.99997061965211
"Linear(0.5000123923679602, 1, 1)","Periodic(0.9979757503136933, 0.6614547154108782, 2, 1)",14,10.9997463048934,-2.99600292327005,89.4091289437376,0.0095293316305187,0.036535363569994,"sine",11,11,-2.99997061965211
"Linear(0.49976063377336777, 1, 1)","Periodic(0.9919788884814947, 0.6610439230036251, 2, 1)",15,11.0048926291377,-3.01977377916778,79.9272579656829,0.0095077944922346,0.0382664718116954,"sine",11,11,-2.99997061965211
"Linear(0.5001531880179354, 2, 1)","Periodic(0.756522313132166, 0.6604365612750525, 1, 1)",16,10.9968713808882,-3.05564852943664,84.4750322373976,0.0095515089090736,0.0641659757106885,"sine",11,11,-2.99997061965211
"Linear(0.5000435325085376, 1, 1)","Periodic(0.8262788235681456, 0.6606153389910326, 2, 1)",17,10.9991101894893,-3.04605082403866,83.0615424706613,0.0100975976266046,0.0535146184948708,"sine",11,11,-2.99997061965211
"Linear(0.5005185936985387, 2, 1)","Periodic(0.8606544883821458, 0.6596362973672196, 2, 1)",18,10.9894206622785,-3.10422976810482,95.0185438375376,0.00950371958113675,0.0482039709020739,"sine",11,11,-2.99997061965211
"Linear(0.499588446135786, 2, 1)","SquaredExponential(0.012182319314108256, 1, 1)",19,11.008416434584,-3.39367150063882,61.5248756657102,0.0105983930506495,0.442630946376395,"sine",11,11,-2.99997061965211
"Linear(0.5000308403480431, 2, 1)","Periodic(0.9948630587721294, 0.004415294554875705, 2, 1)",20,10.9993694319722,-3.06807978618059,92.0976186021782,0.0099817919803348,0.0360108558120266,"sine",11,11,-2.99997061965211
"Linear(0.5002807208159266, 2, 1)","Periodic(0.9634638832165867, 0.6614273640646486, 1, 1)",1,11.9934792319569,-1.60882441317953,111.172065977992,0.0095318078738902,0.023577003527989,"sine",12,12,-1.6097187540013
"Linear(0.5007599766693913, 1, 1)","Periodic(0.8297756616198588, 0.1251698443214083, 2, 1)",2,11.9823712818415,-1.59970604799887,90.2866262388018,0.00954166302577475,0.0330889761406542,"sine",12,12,-1.6097187540013
"Linear(0.49997202619593006, 1, 1)","Periodic(0.9699283227593006, 0.6610007427850534, 1, 1)",3,12.0006484191824,-1.61707364746531,97.0162450102629,0.00982395182020095,0.0230445005685417,"sine",12,12,-1.6097187540013
"Linear(0.500226165028609, 1, 1)","Periodic(0.791910175603703, 0.1251831446513947, 2, 1)",4,11.9947454363965,-1.61102239286347,115.728280413676,0.00953184075680355,0.0617859619559238,"sine",12,12,-1.6097187540013
"Linear(0.4998679173531375, 2, 1)","Periodic(0.9034048165581609, 0.6604370106094472, 1, 1)",5,12.0030689679962,-1.62763223362415,114.138494240324,0.00953219575228485,0.0264646683998496,"sine",12,12,-1.6097187540013
