"fn_x","fn_y","particle","pred_x","pred_y","score","sd_x","sd_y","seq_id","tpt","true_x","true_y"
"Plus(Periodic(0.06649061639133909, 0.5297554284544841, 2, 1), Linear(0.41860857734527257, 2, 1), 3)","Times(Linear(0.49974332559616463, 3, 1), Periodic(0.4565078437793824, 0.1759669219325436, 2, 1), 3)",13,5.13855553108122e-08,0.999742794810513,141.055572828135,0.00054006195453045,0.0005412299610085,"hourglass_1",14,0,1
"SquaredExponential(0.46349404656683607, 2, 1)","Times(Linear(0.5000077466143112, 2, 1), SquaredExponential(0.14138968476022268, 3, 1), 3)",14,1.26577421488694e-07,0.99999085233605,144.678480619914,0.0005407280313168,0.0005345351585878,"hourglass_1",14,0,1
"Periodic(0.4023575877591543, 0.6241069958520301, 2, 1)","Times(Plus(Periodic(0.16137422747615981, 0.5453583021471826, 2, 1), Linear(0.5410600939872293, 2, 1), 3), Linear(0.49977715585833743, 3, 1), 5)",15,1.41122894203871e-07,0.999776818241025,142.743027828594,0.00054006175263175,0.00054631803435875,"hourglass_1",14,0,1
"Linear(0.5001278684836704, 2, 1)","Times(Periodic(0.5744794102404197, 0.14806490508014067, 2, 1), Linear(0.500296780290279, 3, 1), 3)",16,0.000137888106645778,1.00029615789385,153.978881306648,0.00051886430974435,0.0005671853610046,"hourglass_1",14,0,1
"SquaredExponential(0.2760656281542673, 2, 1)","Times(SquaredExponential(0.15007972051288174, 3, 1), Linear(0.5001065558961865, 2, 1), 3)",17,9.98207659863582e-08,0.999877906819242,142.222015613319,0.0005406134799858,0.00053474945239865,"hourglass_1",14,0,1
"Periodic(0.7498619638059818, 0.22977964243662896, 2, 1)","Times(SquaredExponential(0.12155023184620625, 2, 1), Linear(0.5001091482917701, 3, 1), 3)",18,1.60615371780359e-07,1.0001087855123,144.806232286301,0.00056879392366285,0.00054007863212405,"hourglass_1",14,0,1
"SquaredExponential(0.48475798811553783, 2, 1)","Times(Linear(0.5000832261488983, 3, 1), Periodic(0.7294880350623527, 0.7957005539226543, 2, 1), 3)",19,1.29498556822316e-07,1.00008270989036,147.883626783645,0.0005400617183524,0.00057242974894715,"hourglass_1",14,0,1
"SquaredExponential(0.04231995946104434, 2, 1)","Times(Periodic(0.952779544694964, 0.17104604836813986, 3, 1), Times(SquaredExponential(0.4800006596270625, 3, 1), Times(Periodic(0.2749918017539603, 0.5962665415037058, 3, 1), Linear(0.5001277349158348, 2, 1), 3), 5), 7)",20,8.33339355854612e-08,0.999853694060437,148.293521323723,0.0005400617184295,0.00054210348497205,"hourglass_1",14,0,1
"","",1,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",2,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",3,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",4,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",5,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",6,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",7,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",8,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",9,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",10,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",11,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",12,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",13,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",14,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",15,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",16,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",17,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",18,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",19,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",20,NA,NA,NA,NA,NA,"zigzag_1",0,0,0
"","",1,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",2,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",3,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",4,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",5,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",6,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",7,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",8,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",9,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",10,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",11,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",12,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",13,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",14,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",15,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",16,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",17,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",18,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",19,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"","",20,NA,NA,NA,NA,NA,"zigzag_1",1,-0.459088015321693,-0.888390789117035
"Periodic(0.42215080964134666, 0.9698205961513099, 1, 1)","Constant(0.26026777551896485, 1)",1,-1.29722029474442,-0.887308614807581,1.87680929531316,2.30493138268319,0.0506646059185663,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.8384604834239409, 2, 1)","Times(Times(SquaredExponential(0.2339555570454996, 2, 1), Constant(0.4205136548221927, 1), 3), Linear(0.7340356816723266, 1, 1), 5)",2,-0.467481006488248,-0.860041729375004,6.71548977037661,0.245123887651718,0.102415900376597,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Periodic(0.6007705792651259, 0.6838600468841101, 1, 1)","Constant(0.9968119015364021, 1)",3,-1.54443786768702,-0.880988110742823,-1.35483032843676,2.57048331507945,0.260627523419581,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.7439229747173497, 2, 1)","Linear(0.6722957421456501, 2, 1)",4,-0.468546164511627,-0.815089358553228,7.89088451397342,0.260194462201933,0.109557986428984,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Constant(0.7145910919566809, 1)","Periodic(0.45406567244586027, 0.9429461435699071, 2, 1)",5,-0.497097304235408,-0.790446581585663,2.52019848960113,0.442400812223261,0.869294302966936,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Constant(0.6034265923884609, 1)","Times(SquaredExponential(0.31596833434229193, 3, 1), SquaredExponential(0.3290408289589797, 3, 1), 3)",6,-0.459093954359683,-0.767338246584353,10.9257797637459,0.00506817866687647,0.948261620828181,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Periodic(0.4353586828566554, 0.6765550205793819, 2, 1)","Linear(0.9070564331220173, 1, 1)",7,-2.25385104214866,-0.868446201235271,0.687451094612328,3.10564485780337,0.09710634237584,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.9430150437921688, 1, 1)","Linear(0.4035347180134376, 1, 1)",8,-0.464351261170445,-0.810984649928135,11.9828015045725,0.19415518440467,0.239406229793714,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.06241879181880659, 3, 1)","Linear(0.6168455180284248, 2, 1)",9,-3.00672769129829,-0.835686475374209,17.3630673414637,3.49587348065502,0.00157807149545645,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Plus(Constant(0.43114871419113865, 1), Times(Linear(0.08833665573462321, 1, 1), Linear(0.9258450352600158, 1, 1), 3), 5)","Linear(0.8054775427074117, 2, 1)",10,-0.500235931359666,-0.784433709667069,-4.5276460070777,0.235009315622555,0.0074090522760638,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.7608432804793639, 2, 1)","Linear(0.564976519648585, 2, 1)",11,-0.468337061228634,-0.841775129226903,10.063167571844,0.257305952354964,0.0185342469556895,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.8181321145030395, 1, 1)","Plus(SquaredExponential(0.012010400700648849, 1, 1), Periodic(0.4972141059317162, 0.5691079267872897, 2, 1), 3)",12,-0.465160318964869,-0.756571773699282,-5.5666450982643,0.208532999573092,1.46651703483875,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Constant(0.8889461554344398, 1)","Periodic(0.7145105782367331, 0.6738128808888324, 2, 1)",13,-0.459093013863098,-0.768773262809278,5.55632155706759,0.0056434020123315,0.959445543167899,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Times(Constant(0.5831281647989214, 1), Plus(Periodic(0.09073013569597292, 0.5667671647144117, 2, 1), Constant(0.6664884539032251, 1), 3), 5)","Periodic(0.757548556117255, 0.529877788752465, 1, 1)",14,-2.58612790670619,-0.771511454295931,23.552254409599,3.22777236643999,0.932989456126631,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.24311098241339846, 1, 1)","Times(Times(SquaredExponential(0.439267982778506, 3, 1), Periodic(0.042772479045400394, 0.34423536877751654, 2, 1), 3), Plus(Linear(0.24271742671331678, 2, 1), Linear(0.3228855074929065, 2, 1), 3), 7)",15,-1.36856742764368,-0.566287735034433,-19.9301981297477,2.75386130502753,1.12266296769977,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Constant(0.5018498135178449, 1)","Times(Constant(0.0926598574829967, 1), SquaredExponential(0.3904107062524997, 1, 1), 3)",16,-0.461356690487754,-0.77420624868556,-4.4902274997069,0.0903489833106067,0.349658796470251,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Periodic(0.15345404493685744, 0.6715430759618103, 1, 1)","Times(Plus(Constant(0.01696211400149802, 1), Periodic(0.03387974687778462, 0.1325753580503959, 3, 1), 3), Periodic(0.4708985386781268, 0.13333245362157004, 2, 1), 5)",17,-3.2193776622319,-0.571287077239881,-15.7115209287638,3.51252366512154,1.28298055003563,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.35772153524297057, 1, 1)","Linear(0.08380489843551638, 2, 1)",18,-0.499624030877951,-0.866350146067033,7.97756607869002,0.539510422054607,0.00168133636736328,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"Linear(0.32904916707314824, 3, 1)","Plus(Linear(0.9679462192453964, 1, 1), SquaredExponential(0.02396209292332489, 1, 1), 3)",19,-3.57260773257931,-0.870377157820405,2.94722510869194,0.0036761351945958,0.404398669890053,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.3997923591006832, 3, 1)","SquaredExponential(0.07524534707475822, 2, 1)",20,-1.07745752623186,-0.879870766100626,0.396666300630404,2.01394122741471,0.276668397449059,"zigzag_1",2,-0.918176030643386,-1.77678157823407
"SquaredExponential(0.700878587784274, 1, 1)","SquaredExponential(0.09177465213391471, 3, 1)",1,-0.869905669557389,-1.13122379768942,-4.32858051795028,0.464083186583709,1.07810541086052,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Constant(0.7197625425823679, 1)","Times(Periodic(0.3568958021120432, 0.8306962819140508, 1, 1), Plus(Times(Constant(0.10531708513017338, 1), Plus(Constant(0.2754324932751739, 1), Linear(0.3424746903959059, 1, 1), 3), 5), Constant(0.1490332804021558, 1), 7), 9)",2,-0.714340744627997,-1.44097572350175,-20.8122721585917,0.462222824409615,0.39718767647352,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Times(Times(Plus(Plus(Linear(0.8630092412032356, 2, 1), Plus(SquaredExponential(0.9725966233079643, 2, 1), Constant(0.2758116934249443, 1), 3), 5), Plus(Periodic(0.26960915712985567, 0.09544736890348819, 1, 1), Linear(0.40749456407977, 3, 1), 3), 9), Periodic(0.8340026649223098, 0.23564588005365245, 1, 1), 11), SquaredExponential(0.7209470220434144, 3, 1), 13)","Linear(0.9161225175886213, 3, 1)",3,-2.64505038290817,-2.66408867287878,-28.2364972249592,5.69687804165832,0.00500064909246416,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Constant(0.3745263287328743, 1)","Periodic(0.09214824804900838, 0.0699129730449026, 3, 1)",4,-0.72785219147,-1.15218083249711,12.5904656257828,0.4123853094801,1.06196616685181,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Times(Linear(0.09791539210710813, 2, 1), SquaredExponential(0.356992219941616, 2, 1), 3)","SquaredExponential(0.6528781935197094, 3, 1)",5,-1.37417859919081,-1.65640129419031,-5.67222907810092,0.054235073122928,0.75803406885069,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Constant(0.482926631549667, 1)","Constant(0.5038622540569839, 1)",6,-0.713916402163346,-1.26418515021053,-4.7085506325956,0.375460927518389,0.458939693507829,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Plus(Periodic(0.2848290061088171, 0.9013975814853581, 3, 1), SquaredExponential(0.4407669504968996, 1, 1), 3)","Plus(Periodic(0.21743113486997048, 8.814907029552274e-5, 3, 1), Linear(0.06394616596779445, 3, 1), 3)",7,-1.73412262313982,-0.648909606737978,-12.5770750201541,3.27105781848438,1.21248219151629,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Periodic(0.9801851607774268, 0.5895840911073866, 3, 1)","Periodic(0.24982900460737556, 0.7980595207917509, 2, 1)",8,-2.02381088836294,-1.08052165493655,3.64538020902226,3.04352387935152,1.09693832595735,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Linear(0.1797168694654891, 2, 1)","Linear(0.9161885660614894, 3, 1)",9,-1.14398874931428,-2.6639529338294,10.2907832686314,0.670082635495446,0.00257231477398172,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Linear(0.43225738151814264, 2, 1)","Periodic(0.7921846925253345, 0.561945551121677, 1, 1)",10,-1.32855453948768,-1.49597312280077,3.13130062791941,0.441312142351879,0.86840184686772,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Linear(0.8605572875283081, 1, 1)","Times(Linear(0.9790618734259294, 3, 1), Times(SquaredExponential(0.6640045802773827, 2, 1), SquaredExponential(0.33152016643275883, 3, 1), 3), 5)",11,-1.00807158738729,-2.13824751406237,-10.667222600063,0.214761285697294,0.642237631294903,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Periodic(0.6830664050997356, 0.7771360492541163, 3, 1)","Linear(0.9149461465746571, 3, 1)",12,-1.15882350800656,-2.66636063143366,-2.18978534459427,2.44582975313131,0.0216428711543217,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.4161609627045366, 3, 1)","SquaredExponential(0.1931996032186033, 3, 1)",13,-2.06664946022259,-1.61594413324414,4.76115400403027,1.94973784021562,0.79037916747855,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.2985075159601868, 2, 1)","SquaredExponential(0.003480796414207732, 2, 1)",14,-1.11570260452269,-1.31128395162178,-5.50502004137318,0.521756705202801,1.00483067409959,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.6586028783127286, 3, 1)","Linear(0.9263299288570538, 3, 1)",15,-1.88817244204529,-2.58494804811744,0.943568611742214,0.981953129583233,0.2137815715391,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.7088166180955373, 1, 1)","Periodic(0.5321974017965809, 0.16497818484778876, 2, 1)",16,-1.22909673176688,-1.07202843065188,9.70520334166686,0.194403716326056,1.10131036041241,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Periodic(0.59773955737529, 0.7361643940064151, 1, 1)","Linear(0.9154220763435235, 3, 1)",17,-2.24723436206962,-2.66574787381388,5.5904871505005,2.36261398824816,0.00678279813796812,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Linear(0.5052827138895194, 2, 1)","Periodic(0.10202279633127695, 0.37640000660587547, 1, 1)",18,-1.36919789867183,-0.569942124502509,34.286113676124,0.00411622655186764,1.21048899603067,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.09691756678944452, 3, 1)","Times(SquaredExponential(0.785243878760715, 2, 1), Plus(SquaredExponential(0.27725474075892764, 2, 1), Plus(Plus(Periodic(0.315245653534197, 0.8698482159420028, 2, 1), Linear(0.8231759564430828, 3, 1), 3), Constant(0.7929498064420925, 1), 5), 7), 9)",19,-3.08164602688024,-1.7758027152196,-25.0985606025475,3.24195012210076,1.22538641137698,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"SquaredExponential(0.7818655425082535, 2, 1)","Periodic(0.5204505065271943, 0.39532357709879695, 2, 1)",20,-1.39033718469533,-0.88016940938832,14.6044312953677,0.0268507739320201,1.15709017812449,"zigzag_1",3,-1.22173893317627,-0.823970178110304
"Linear(0.5374114573183657, 2, 1)","Periodic(0.20879306148384394, 0.6928226024011678, 1, 1)",1,-1.71243264029666,-0.538291317017827,-1.05310372339296,0.17778177639182,1.12246064013161,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.30099756214169354, 2, 1)","Periodic(0.44587720883984727, 0.8450725692043355, 2, 1)",2,-1.38319826724439,-0.354554356164692,22.207519447131,0.0714205824714791,0.624764456992868,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Plus(Plus(SquaredExponential(0.6109730193935385, 1, 1), Constant(0.7327573383394563, 1), 3), Linear(0.030275746661971224, 2, 1), 5)","SquaredExponential(0.6384762556691093, 1, 1)",3,-1.54258906479199,-1.13420226144713,-11.1203691210513,0.104048089486004,0.473045741696745,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Plus(Linear(0.13795342418343967, 1, 1), SquaredExponential(0.25591690866964534, 2, 1), 3)","Periodic(0.14620339393227313, 0.21194028232117013, 3, 1)",4,-1.38561765756999,-0.763073001887438,-0.258903446058226,0.0693788345449605,0.895099997358102,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.4638251584315289, 1, 1)","Periodic(0.1218103419852116, 0.4137617874023779, 2, 1)",5,-1.68311389115287,-0.603002802402349,5.92555556569514,0.0819934627932644,1.20561406870486,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.4818189990659394, 2, 1)","Periodic(0.1449233789072523, 0.05510626458603835, 3, 1)",6,-1.60192705237938,-1.68198308624386,1.68013203773157,0.146379119617695,0.0778006028879109,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Periodic(0.7300160573043728, 0.7997533645968165, 3, 1)","SquaredExponential(0.6988111748296629, 2, 1)",7,-1.36969500575474,-1.13457804844666,0.331045006302732,0.105449351281674,0.473529223339744,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.7624244066686152, 1, 1)","Periodic(0.6364755151925806, 0.6698908233486532, 2, 1)",8,-1.6059723514897,-0.443290189175556,-0.958491489339214,0.124011322780672,0.699346541862541,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.2564175179872426, 1, 1)","Plus(Periodic(0.1251685272704563, 0.9280697706005947, 1, 1), Times(Linear(0.37867674909378213, 2, 1), Periodic(0.6251393915025175, 0.43776395897475384, 2, 1), 3), 5)",9,-1.63302879771975,-0.543611307862344,-11.2505858134022,0.157862824071739,1.1997908932108,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.5049755319881017, 2, 1)","Periodic(0.2586002461762333, 0.9769511660875556, 2, 1)",10,-1.48328415147637,-0.405194029643068,3.55360881503522,0.178906246340707,0.715619608295013,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Periodic(0.07926113005975216, 0.7617112353781543, 2, 1)","Periodic(0.014395804764501613, 0.6218992507001948, 2, 1)",11,-3.38960687834525,-0.566290087261027,-8.13369175872267,3.47741491395833,1.28222063240425,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.13601639928534684, 2, 1)","Times(Linear(0.8817259468099504, 1, 1), SquaredExponential(0.1601752363725765, 3, 1), 3)",12,-1.44736032504739,-1.61851492572582,7.04984656779501,0.141243714286166,0.0223297307433135,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.29923397775223803, 2, 1)","SquaredExponential(0.2758241124237901, 3, 1)",13,-1.38214500061724,-1.77370324308751,8.9394089072767,0.09064719387734,0.0142465822914362,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.8868900162577408, 3, 1)","SquaredExponential(0.787289077986027, 2, 1)",14,-0.850854665642735,-1.14092619149666,-6.85306724846655,0.226926730784855,0.365623633434512,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.5900614026818342, 1, 1)","Plus(Periodic(0.7285479844636613, 0.8971937885923692, 3, 1), Periodic(0.9479128161407859, 0.10738091884091867, 2, 1), 3)",15,-1.48664611113472,-1.57927221047698,15.5328476049869,0.0984284081332322,0.482602537126324,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.3945208983331397, 2, 1)","Constant(0.5832326166693157, 1)",16,-1.47732933448589,-1.06832537441693,-2.71405745413733,0.114436355233941,0.787007121949478,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.6433328262242926, 1, 1)","Times(Linear(0.010756942587071572, 2, 1), Times(Linear(0.5098470259133845, 1, 1), Periodic(0.5301742511189622, 0.10321282733348314, 3, 1), 3), 5)",17,-1.42885541962064,-0.708384813440766,13.9193896840811,0.0888447697427655,0.0205543276607012,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Linear(0.926918764774077, 1, 1)","Periodic(0.5460527001705362, 0.08849577774183835, 1, 1)",18,-1.24560983894606,-0.456600220858516,8.34673104561783,0.216326915512206,0.969003952266791,"zigzag_1",4,-1.52530183570915,0.128841222013462
"SquaredExponential(0.7127743711877969, 1, 1)","Periodic(0.15920975712250918, 0.5358001361638878, 3, 1)",19,-1.62087590784241,-1.19507138947578,7.24913799538616,0.0907346494391861,1.03544953455637,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Periodic(0.9151955960149591, 0.06949769232516234, 1, 1)","Periodic(0.7604748755789495, 0.26986000671736576, 2, 1)",20,-1.38271860076968,-1.30536947854684,-9.35408574023821,2.40952092788935,0.782225924924374,"zigzag_1",4,-1.52530183570915,0.128841222013462
"Plus(Linear(0.4510662404457302, 1, 1), Constant(0.07874866149373555, 1), 3)","Periodic(0.4949245270495745, 0.4455484868278348, 1, 1)",1,-1.89417245100531,-0.62975129786513,11.8748386046683,0.105266290502815,0.347391275197423,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"SquaredExponential(0.4587125226659805, 1, 1)","Periodic(0.21550148758706072, 0.8607548257629669, 1, 1)",2,-1.89348086487169,-0.167725400611239,1.85060920076345,0.211254792560111,1.00079766154476,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.15859345692240864, 2, 1)","SquaredExponential(0.8029614109049501, 2, 1)",3,-1.50528730843919,-0.769090176515486,-7.2090740670209,0.275419578662681,0.722706406645733,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.4075830949908584, 2, 1)","Times(Constant(0.44584960542313334, 1), Constant(0.8831344895605835, 1), 3)",4,-1.74469490644233,-0.819346382633546,-3.36609119475519,0.0216644829416209,0.482414079682618,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"SquaredExponential(0.6375406266188757, 2, 1)","Periodic(0.26282424794386905, 0.4996757880223144, 1, 1)",5,-1.77378326512522,-0.466209663512251,34.0017942600833,0.0707510534611247,1.05967734710112,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"SquaredExponential(0.6259585635321785, 2, 1)","Periodic(0.9710680937322512, 0.7755307882027539, 1, 1)",6,-1.75877298016895,0.142423698658997,-3.45551383196673,0.189790897912418,0.801234343009329,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Times(Linear(0.504112952226048, 1, 1), Constant(0.5395559350367564, 1), 3)","Periodic(0.3468064479021076, 0.5854511312650581, 1, 1)",7,-1.97124981798637,-0.300320096735018,-7.63102652729645,0.125753942407863,1.17766830003155,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.4261134417594853, 2, 1)","Periodic(0.232416959790414, 0.5221086286146979, 1, 1)",8,-1.77344034129625,-0.445345304978629,12.5100661295993,0.0304332906678281,1.14250917949019,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.5382648697541738, 1, 1)","Periodic(0.808841452043081, 0.24082126358837252, 2, 1)",9,-1.89411089476202,-1.94918391409752,15.4272914932387,0.0676165182446799,0.728039192477366,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"SquaredExponential(0.19921889924083475, 2, 1)","Periodic(0.9708846002211537, 0.09280058969669089, 1, 1)",10,-1.80093312610446,0.258698869934568,-1.77496337582588,0.242706751410922,0.573444790756721,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.45736516279463646, 2, 1)","Linear(0.42704530100265703, 3, 1)",11,-1.82757279263087,-0.543967968804121,-0.679226470300736,0.0503847343031003,0.829774139829429,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.3293211622085072, 2, 1)","Periodic(0.8082424815547234, 0.7487707498622309, 2, 1)",12,-1.64495158522653,0.418106459877251,4.88502783166194,0.0759734120404848,0.448438542541736,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.4388420357783106, 2, 1)","Plus(Times(Constant(0.5311532502395627, 1), Periodic(0.05698547668213488, 0.7247823483505031, 1, 1), 3), Linear(0.7609785026799109, 2, 1), 5)",13,-1.79455196119001,-0.55442278337921,13.1592406870602,0.0364836648194528,0.882290618483769,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Times(Plus(SquaredExponential(0.8361570895942021, 1, 1), Constant(0.7736617381981108, 1), 3), Constant(0.135054367078244, 1), 5)","Periodic(0.3544120548966535, 0.9452573263485534, 1, 1)",14,-1.24915154460374,0.0187886690791399,-15.4679180344217,0.408797334698824,0.889589073012013,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.45771435561180634, 2, 1)","Periodic(0.14935002681067655, 0.6840402583725261, 1, 1)",15,-1.82841522907935,-0.394444654007748,16.0751718437228,0.0602179139335961,1.17511376490592,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.4055787635850689, 2, 1)","Periodic(0.07334801090991519, 0.2643014117848231, 3, 1)",16,-1.74185630329909,-0.520244921819885,15.7681371984843,0.036739708154841,1.20749247759086,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"SquaredExponential(0.4211703448261187, 1, 1)","Periodic(0.4711043634703546, 0.3774799158524685, 1, 1)",17,-1.8814697992256,-1.31659152956492,-2.54818091009843,0.119872494839838,0.821589620416506,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.5343306033266259, 1, 1)","Periodic(0.1549555043882225, 0.8813819873906501, 1, 1)",18,-1.92841784652942,-0.248921076554206,5.1428204933677,0.396586868167232,1.08322688973739,"zigzag_1",5,-1.98438985103084,-0.759549567103573
"Linear(0.7202837489561398, 1, 1)","Periodic(0.313181843832159, 0.36489606205567937, 1, 1)",19,-1.64533692237622,-1.50695281422875,-0.817232373602281,0.219722043924859,0.816992866371866,"zigzag_1",5,-1.98438985103084,-0.759549567103573
