"degree","particle","pred_x","pred_y","prev_x","prev_y","score","sd_x","sd_y","seq_id","terms","tpt","true_x","true_y","weight","weights_x","weights_y"
1,7,12.7050358334383,9.96605269712927,0.161164592805076,-0.161164592805076,3.61990132499102,1.02513022236907,0.562776097666722,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-1332.58740942798,"[-0.22356083405515995, -0.7557230968797459, 0.0003896176177824771, -0.2694335120584749]","[0.17771524518957701, -0.3345360176426925, -1.111293819818135, 0.23992239870349413]"
1,8,13.0845665459725,9.87285472529213,0.161164592805076,-0.161164592805076,-0.58388112535075,0.596539098912671,0.351071968498318,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-163.574702333397,"[-0.11609227212805497, -1.2430815918565115, 0.20165034242605429, 0.4395647600717165]","[0.14929234414785353, 0.7412292136481529, -0.10597634949383969, 0.13751623061719206]"
1,9,13.0986650173792,10.0416957059885,0.161164592805076,-0.161164592805076,6.75445762997336,0.73345202023302,0.6372928935991,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-15734.8843384154,"[-0.19406328799884043, -0.31558831819028965, 0.11484960944709754, -0.5663928499627549]","[0.18046290033058585, 0.8012989579648786, -0.0740343824003409, 0.13514253520138655]"
1,10,12.9859637253976,9.97899892736376,0.161164592805076,-0.161164592805076,5.9850903353348,0.555878709348552,0.619305360944746,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,22.9991286435284,"[-0.15233694656796343, -0.01025569711117787, 1.104619249646247, 0.12029745699956279]","[0.24667420026197218, 0.9421613528282861, 1.0224194052830282, 1.0878881907729374]"
1,11,12.8057809414274,10.1672813190617,0.161164592805076,-0.161164592805076,-4.11406269228894,0.589720432318995,0.4045660000567,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-72.5371341819135,"[-0.19563432636905045, 1.0476596831411145, 2.0708362123189805, -0.027535511395761485]","[0.30686042493428667, -0.34504451627140903, 0.054213238725808535, 1.4239968667252108]"
1,12,12.7499301213129,9.92902169355361,0.161164592805076,-0.161164592805076,5.91885211793443,0.774218042298607,0.52288546894974,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-421.419258213433,"[-0.2725102024727718, -0.8388836771859103, -0.7591090635596459, -0.945830186783201]","[0.2003380732841191, 0.16609024597686556, -0.12902729839070326, 0.6792838774933849]"
1,13,59.2481046931955,-33.9898331755545,0.161164592805076,-0.161164592805076,-Inf,Inf,Inf,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,NA,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,13.1877198403673,10.0430945952549,0.161164592805076,-0.161164592805076,7.01415490954999,0.747199271102562,0.512446300943962,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-91.1257169003715,"[-0.2744441335619507, 1.365989943746875, 0.6265334753608837, -1.7244916075812586]","[0.23664359408304586, 0.016204264622567004, -0.16317065021789293, 0.8305769175980964]"
1,15,12.7279738983873,10.0650044567828,0.161164592805076,-0.161164592805076,0.67547086817801,1.08436112910753,0.636707549501606,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-612.451455044658,"[-0.28916776786802767, 1.2921992442947827, 1.2466836452393752, -1.0870023771679589]","[0.17318618665028493, 0.4235346562904675, -0.6192439422566726, -0.02212735144537739]"
1,16,12.8459875688272,9.98371770281922,0.161164592805076,-0.161164592805076,6.59868866200816,0.584762289825685,0.413359517715728,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-319.762946675487,"[-0.1954419371261004, -0.5008573125791682, 0.3328616482408479, -0.17366351101026017]","[0.1581472901408189, 0.9034492941422188, -0.10570527082807094, -0.007729425644544508]"
1,17,13.2274985411253,9.76384366034575,0.161164592805076,-0.161164592805076,3.23213190838844,0.597980816793357,0.738747215117782,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-115885.212385583,"[-0.2765050984820302, 0.22869872118589243, -0.6316337075638547, -1.8340002155638047]","[0.1920846891160897, 0.05105584264278173, 0.04724929720819799, 0.9494692975872069]"
1,18,12.9458472336545,10.0976439134328,0.161164592805076,-0.161164592805076,6.3704826030366,0.476786112684557,0.405411372207538,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-388.705955729294,"[-0.2345854716701103, 0.3546955863300245, 0.5243675160281908, -0.8294911126322272]","[0.1945278459451856, 0.2075692121940453, -0.6077391203155416, 0.19604086378417473]"
1,19,12.9371576230911,10.1463981578774,0.161164592805076,-0.161164592805076,3.54119128177751,0.53116021357361,0.364411967448976,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-6240.54164713543,"[-0.1537753037980586, -0.46686971123953636, 0.7659284042886774, 0.21799182532308078]","[0.3059023123437662, -0.6393153492239377, -0.1861758962134202, 1.4698768180021407]"
1,20,12.8911565757725,9.77033787857212,0.161164592805076,-0.161164592805076,5.6082283736789,0.961801580067164,0.616016165283478,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",10,13,10,-227.233941610083,"[-0.21046766955315702, -0.2215225825103526, 0.3596220797250539, -0.4273647819425672]","[0.1226359559567418, 1.059342318953781, 0.14379871919263557, 0.05003641134024659]"
1,1,11.7511383294204,11.0641222989153,-4.40439733382236e-16,0,9.46875165040647,0.435276907356554,0.32517756766237,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-121.691416924852,"[-0.16135156078023719, -1.1060909729459818, -0.1930770412882325, -0.08099456450848895]","[0.20489459022590578, -0.000783498897351581, -0.5910549102916007, 0.41443039870195186]"
1,2,11.606690577705,11.0600845227381,-4.40439733382236e-16,0,11.9554549885803,0.657494973840297,0.337652135169422,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-2147.73672343026,"[-0.17239904955320237, -0.7570119419610598, 0.25238673604621653, 0.004137015542631064]","[0.21806668793116513, 0.5987428952762597, 0.1716635207098673, 0.585967384811594]"
1,3,11.7352289073127,10.8324902055865,-4.40439733382236e-16,0,8.9131144905874,0.602605959701681,0.794483456597476,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-23737281.8466567,"[-0.15220503134251195, -0.28853110208325267, 0.7591021283622531, 0.05698691481894579]","[0.11638913230685159, -0.06630045633820265, -1.2679027972721277, -0.22062926330497865]"
1,4,11.7188170678421,11.0738355494058,-4.40439733382236e-16,0,8.19892692022325,0.90166547691141,0.554761279261472,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,6.09090122692209,"[-0.0767859111084529, -0.5082241697311358, 1.5211028712800079, 1.0181625673923336]","[0.1660867599806601, -0.9118731741690556, -2.0204473171160084, -0.0865886105314973]"
1,5,11.606318893244,10.875172643353,-4.40439733382236e-16,0,1.91142589865176,0.36903881502149,0.38300909976002,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,14.095515273363,"[-0.23422604696399787, -1.76455954939582, -1.5160505172736811, -0.7625440225890784]","[0.2510741794015988, -0.29943866082632187, 0.08179621300353958, 1.3654033406028998]"
1,6,11.9364483864806,10.9028035153274,-4.40439733382236e-16,0,7.87977931777553,0.690463650303396,0.47677817812875,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-62.7777703409694,"[-0.15527380172137262, 0.3718896982732855, 1.050227274038578, -0.29066395356623376]","[0.12859496398716477, 1.015831861220281, -0.1754025999576254, -0.20978549505613628]"
1,7,11.738402392263,10.9828405747982,-4.40439733382236e-16,0,9.45878757602211,0.688976118998058,0.499110964180464,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-1328.07038640061,"[-0.20016183216531527, -0.8719946039969673, -0.4316400136881377, -0.5430236170366753]","[0.2705583359468599, -0.09105042250213859, 0.30866186456955613, 1.391859501706499]"
1,8,11.6962349161002,11.127985529306,-4.40439733382236e-16,0,5.41611559059809,0.454141806081629,0.364985901320724,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-158.381134414454,"[-0.24909207089266885, -0.8055585918353453, -0.8791377106403485, -1.085358870813071]","[0.18405290245155095, 0.03522215564543689, -0.9427876482881041, 0.02806539440904761]"
1,9,11.4327498097583,11.0530129779444,-4.40439733382236e-16,0,7.63646774481604,0.672020106767009,0.465958857622766,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-15729.8241098019,"[-0.19624872333592924, -0.37462423388069416, 0.6221027791958571, -0.024228471207864536]","[0.052728039884932736, 0.9440817616437782, -1.514520087126984, -1.4516881889239295]"
1,10,11.6122954035427,11.0327858938771,-4.40439733382236e-16,0,10.6768264232284,0.512092645472502,0.50531241408093,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,28.472156500302,"[-0.21523121883987634, -0.3878430102771342, 0.07689815626108674, -0.536019035835901]","[0.0998856198447564, 1.7593419039922997, -0.06831397035144791, -0.8260238435532032]"
1,11,11.6340412591254,11.0287682478881,-4.40439733382236e-16,0,9.93071620717404,0.593348348655551,0.345337984056976,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-68.13974022345,"[-0.1751989641268616, -0.37980782765717375, 0.5499107758643783, -0.07268698196913619]","[0.1542793298686433, 0.7898336142401521, -0.3573255442512156, -0.1429803617840682]"
1,12,11.8173882438338,11.039372012095,-4.40439733382236e-16,0,8.95458575263526,0.725199077575968,0.433756909023466,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-416.736690721803,"[-0.17969371953176727, 0.21666805828027014, 0.804760707622548, -0.41053771382921783]","[0.2134778409093468, 0.8314347630813298, 0.39763293995342, 0.57044631214575]"
1,13,48.5426212100642,-45.0139095444464,-4.40439733382236e-16,0,-Inf,Inf,Inf,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,NA,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,11.6992719303817,10.8699267642926,-4.40439733382236e-16,0,11.8025343458899,0.557505133896893,0.456523363703304,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-86.1144020279665,"[-0.2792340162827424, 0.1961556766385993, -0.27137434805807537, -1.4640829058230125]","[0.12158317882221961, 0.7961690111046971, -0.42699106013707605, -0.23104595855935164]"
1,15,11.7231120581128,11.2637980094489,-4.40439733382236e-16,0,8.86845592398683,0.612091990309818,0.4646675958079,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-608.046117388365,"[-0.17118765651336557, 0.3271648540945726, 1.16551226369471, -0.1599399620340371]","[0.29938705186705694, -0.6207118478204882, -0.46433659561698204, 1.1876995886077757]"
1,16,11.4750423450001,11.2234759619231,-4.40439733382236e-16,0,5.08714414831625,0.858346084234392,0.638718174476206,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-314.29541568126,"[-0.15930332631327618, -0.9217682604910228, 0.4846281527073005, 0.369186409731271]","[0.2430525418073981, 0.6513604280452906, 0.1713488140086184, 0.5692507988120612]"
1,17,11.529840501912,10.9769800742908,-4.40439733382236e-16,0,11.9569257284022,0.587680952737843,0.481922280390224,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-115881.262179795,"[-0.21328787802383264, -0.5584297627855825, 0.08709683838990173, -0.38504911570932837]","[0.1504231036794189, 0.44455950257051186, -0.6313828967319295, -0.08725852310287845]"
1,18,11.7267601402089,11.0077694893217,-4.40439733382236e-16,0,3.16443538387007,0.551228949028152,0.5010051796879,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-383.014824985499,"[-0.23144459969751013, 0.16939712790794553, 0.2723958127012379, -0.9133213958483594]","[0.13045103071804717, 1.0376683985946065, -0.36090941250334574, -0.3966842606492447]"
1,19,11.5833938814939,10.9930227299181,-4.40439733382236e-16,0,9.43461242229,0.564598018258828,0.581777397672142,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-6235.39465607503,"[-0.174117395853934, 0.5925367301208213, 1.63709757870038, 0.01865396983385351]","[0.18547574757742832, 0.8192072908452483, 0.14182544081609563, 0.31564803684576526]"
1,20,11.859085016502,11.1129692750027,-4.40439733382236e-16,0,8.99195731634461,0.83643067941685,0.46467568445702,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",11,11.7,11,-223.083132626028,"[-0.20658823019559883, -1.1620401416077513, -1.0063681930649402, -0.8084386950640827]","[0.26975666929056025, -0.35031020469069907, -0.2419860419564029, 1.1216536797199066]"
1,1,10.3639739741416,11.9820897933084,-0.161164592805077,0.161164592805076,11.9156551838667,0.453374185083789,0.454512580238422,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-115.594008015561,"[-0.2359201444105251, 0.005660731026153239, 0.14183425082143442, -0.8553856169266365]","[0.17485269597192524, 0.3997851073677706, -0.39300210614787273, 0.2087402664522022]"
1,2,10.2069839832958,11.9596583719632,-0.161164592805077,0.161164592805076,18.5945040112099,0.623758653664981,0.465739909067382,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-2142.08483546642,"[-0.16370010256447168, -0.3105387526474796, 0.94242371678159, 0.24044206949202074]","[0.16635463384488572, 0.012203182845787124, -0.841883013568087, 0.1467376355852248]"
1,3,10.4210351157993,12.1432824528655,-0.161164592805077,0.161164592805076,15.7911763609629,0.455312643296215,0.389671327312992,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-23737276.942834,"[-0.15091015050921922, -0.1398299595185093, 0.9645495152318874, 0.11386638380183509]","[0.2141915994185653, 0.8159434506943939, 0.2079517235819289, 0.412533605008855]"
1,4,10.2476340962111,11.8363056611389,-0.161164592805077,0.161164592805076,10.9975327828994,0.545776811075545,0.412504219943174,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,11.1052983619911,"[-0.17926656703957106, -1.8130678985686797, -0.8338361180179525, -0.05130592905254956]","[0.2310751990254423, -1.7231552266176615, -1.5531855652511788, 1.1449828374225977]"
1,5,10.4041073886096,11.8494914052101,-0.161164592805077,0.161164592805076,12.0980448325418,0.893805330063823,0.841502030949812,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,19.5814744228124,"[-0.17645579911464956, 0.10106063437329663, 0.8900616352473931, -0.22592005889713052]","[0.1552667170961145, 0.664137954416418, -0.12531908909011827, 0.19325943615992008]"
1,6,10.2877040862156,11.9437789939159,-0.161164592805077,0.161164592805076,16.4525984857759,0.629752549736456,0.409056882782952,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-58.0758158761782,"[-0.1686458387907395, -0.760534949577788, 0.30964204688375674, 0.060430869786876194]","[0.25478696081991736, -0.4408776359586682, -0.17609906275541276, 1.2552921012093152]"
1,7,10.6523669971139,12.1117994598185,-0.161164592805077,0.161164592805076,15.018588681633,0.740658012496506,0.510845146609598,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-1322.60923835555,"[-0.06105891510863669, -1.165803926961277, 0.710079599558058, 0.8977451813519062]","[0.1951539653041267, -0.2549631981771248, -1.0497430360343762, 0.21224222377735383]"
1,8,10.2050823891447,12.1318168628863,-0.161164592805077,0.161164592805076,16.8350923682117,0.737728374087874,0.51184931958081,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-152.807059028999,"[-0.24827295982414196, -0.8766334481294071, -0.6749486537637396, -0.8155172521965627]","[0.13458808493353053, 0.8674108691315386, -0.7044584672500582, -0.5502991576545689]"
1,9,10.8954817121238,11.9913626147154,-0.161164592805077,0.161164592805076,11.2019434973152,1.19855912520974,0.577061123281454,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-15725.135837598,"[-0.07966667807357987, -0.47192001417946056, 0.8324541487546482, 0.3596653583350855]","[0.16386338119490426, 0.8321229932650531, -0.13409072088988078, 0.016806717963599456]"
1,10,10.3213048331174,11.8787664699921,-0.161164592805077,0.161164592805076,10.8770326097465,0.378078143455059,0.33495136158167,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,34.0656915300706,"[-0.2205959381608302, -0.47080600386318916, -0.09061959425802155, -0.6231730680942764]","[0.20449503021245238, 0.5912150742619183, 0.35852377558747606, 0.7544337554716836]"
1,11,10.430268532085,12.1219526419054,-0.161164592805077,0.161164592805076,7.10177052448787,0.462930782317619,0.61677222325442,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-62.2388273686058,"[-0.22874510708076506, -0.472012383955613, -0.36405218395302524, -0.8988605005668251]","[0.13088489908409826, 1.998533738785383, 0.39886526262207067, -0.5796705513378317]"
1,12,10.5056979324441,12.1050473051588,-0.161164592805077,0.161164592805076,17.1953079412282,0.614518861082641,0.430396395376136,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-411.34307403875,"[-0.2056159928055449, -0.8862954836615388, -0.5797275223507926, -0.6726245065051759]","[0.24218311569016163, 0.34099103067917425, 0.15080441398399017, 0.8243079486431252]"
1,13,37.8371377269329,-56.0379859133383,-0.161164592805077,0.161164592805076,-Inf,Inf,Inf,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,NA,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,10.5146664401524,12.0354782498388,-0.161164592805077,0.161164592805076,16.2899358850895,0.510506044700847,0.559212921687294,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-80.7517752610114,"[-0.15167909125235307, -0.38582078955309423, 0.5620168823888878, -0.0456267268270277]","[0.15816585384701154, 1.4790422342138876, 0.3743577068094611, -0.10119918331210732]"
1,15,10.4218160618456,11.9038742878421,-0.161164592805077,0.161164592805076,14.7028623434135,0.583276922491034,0.508328870438664,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-604.054544274169,"[-0.2547362644154746, 2.6538102011793905, 2.466748557350685, -1.1793662083923255]","[0.12111759416050538, -0.8669414918959819, -2.1779301120827657, -0.3172584810087248]"
1,16,9.9951735686799,12.1096110748402,-0.161164592805077,0.161164592805076,11.6264453587388,0.637319968680637,0.358958045209044,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-310.271175863781,"[-0.2187837673589479, -0.0864228812759546, 0.7787957552600088, -0.17733746930176508]","[0.2091885637096206, 0.4475216323367889, -0.1526032816050477, 0.42301051568673737]"
1,17,10.3915610905128,11.9681026521097,-0.161164592805077,0.161164592805076,18.7786191158903,0.647712633705714,0.427620923440446,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-115876.032047708,"[-0.1879714782193825, -0.6497537540911572, 0.022368120449980326, -0.33607448913336385]","[0.20627745481748305, -0.046567592405966564, -0.4317106750459998, 0.6060832441287538]"
1,18,10.3724419791397,11.9869845914439,-0.161164592805077,0.161164592805076,15.8649169806221,0.464433514233101,0.406273485133364,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-377.325621504291,"[-0.22216583759861883, 0.7173226324345382, 1.0025423904901771, -0.7149518991713709]","[0.20889408683267652, 0.6267236793010755, 0.2494842274845363, 0.627182835083897]"
1,19,10.7243137072105,12.1044212160884,-0.161164592805077,0.161164592805076,15.5143409981044,0.84869094886908,0.545995905930666,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-6230.08772422768,"[-0.10510424908929733, -0.8682890745484823, 0.3668425761755082, 0.27351689639235394]","[0.16222406106658768, 0.387005361706358, -0.7978016522261924, -0.17391925105190073]"
1,20,10.3650076054279,11.886935483189,-0.161164592805077,0.161164592805076,11.8388713005454,0.512786884381273,0.347886079371394,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",12,10.4,12,-218.217108010723,"[-0.3704122978142893, -0.334511108270527, -1.8730686503268925, -2.534253806963701]","[0.26343019093344516, -0.2873261355231801, 0.20147490608477095, 1.482390351608877]"
1,1,9.13934009460152,13.0046547200861,-0.322329185610153,0.322329185610152,20.5805204300441,0.536674200448641,0.461326857665972,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-109.639356584123,"[-0.208082198908416, -0.0012839456406435782, 0.3821057438110953, -0.6078952799118575]","[0.19088991986770087, -0.37775241783169905, -1.0148352774976561, 0.3640321312136295]"
1,2,9.22683752278474,12.9778331637424,-0.322329185610153,0.322329185610152,24.9331019061976,0.648634408551719,0.442212985814894,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-2136.96915879109,"[-0.11298956561828011, -0.7756790845904586, 0.6836727160217834, 0.478235162537383]","[0.24613546214838436, -0.1420935871570448, -0.05387394117140254, 1.0846947178202297]"
1,3,9.14535679467291,13.0714363049388,-0.322329185610153,0.322329185610152,21.9274032042368,0.407089655090513,0.2881395398119,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-23737271.5111051,"[-0.1715375474347478, -1.1253825394551122, -0.3144424346436132, -0.18591163831431573]","[0.18976925026819966, -0.04341099971887468, -0.8001577947941828, 0.25363698856790445]"
1,4,9.17845616098962,12.9050022717326,-0.322329185610153,0.322329185610152,24.8962785170019,0.477274064435337,0.381337368250546,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,15.7893850543875,"[-0.1808080932180057, -0.5789553241975054, 0.069575499411988, -0.3471351633449395]","[0.1505250950982908, 0.27029379090798794, -0.723195025013093, -0.010639341973523576]"
1,5,9.06376769656952,12.8699632289162,-0.322329185610153,0.322329185610152,21.1277109154866,0.648747342699305,0.537696451256894,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,24.1159695344107,"[-0.2697635108601172, -0.022079632815775938, -0.3402533175169623, -1.326919870903881]","[0.19735815639645482, 0.5978780293129311, 0.286919278139271, 0.6823137136278086]"
1,6,9.11586138645415,13.0521727263045,-0.322329185610153,0.322329185610152,23.5243778976586,0.40579892390596,0.31927676556864,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-52.566844087599,"[-0.25944146067756146, 0.057964229532370674, -0.1652020038896596, -1.2162263144780137]","[0.22991625523188727, 0.18786481325300458, -0.0422397080421608, 0.7769138913641236]"
1,7,8.97941634757321,12.9201789717103,-0.322329185610153,0.322329185610152,16.4327590676169,0.468466164807321,0.544967979772206,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-1318.07330621419,"[-0.16927415633090556, 0.18042095579893125, 1.2339640402726324, 0.04309868774531774]","[0.1107746572464104, 0.4365939880488769, -1.0847637653722089, -0.5399168049793815]"
1,8,9.27611936598011,13.0741972147299,-0.322329185610153,0.322329185610152,21.4016274119175,0.704624798532489,0.461829973018926,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-148.124374925942,"[-0.12577376184954972, -0.006135678372645818, 1.2213547178075017, 0.24724193108023498]","[0.28212300134668855, -0.5864625235488752, -0.19389246343606412, 1.4058734317237387]"
1,9,9.0806210092431,13.149603040276,-0.322329185610153,0.322329185610152,19.2043061936936,0.669676064607748,0.494794035988318,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-15721.2401432024,"[-0.27442897186273396, 0.775289018961335, 0.35526373821272217, -1.4347803250356015]","[0.14300012648264582, 1.2140261897258766, -0.2516472395622054, -0.44602417919509957]"
1,10,9.14166891340283,13.0510741829167,-0.322329185610153,0.322329185610152,22.2066259867158,0.41614615571452,0.284995367310434,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,39.6424692974459,"[-0.21279954446497695, -0.16656455667055906, 0.1237442659899303, -0.7112952633041426]","[0.24950956697106413, -0.1112639534102895, -0.0786231416976462, 1.0454597716735128]"
1,11,8.97341265391751,12.9933293613355,-0.322329185610153,0.322329185610152,18.5576891709625,0.698195807545696,0.34383813873571,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-56.7947472618785,"[-0.1102866748683105, -1.6406185063346321, 0.17550961500657264, 0.8127947882594041]","[0.23791349533192868, -0.34694425844477117, -0.37398005112226956, 0.9753622396382543]"
1,12,9.15635156638741,12.8074400755777,-0.322329185610153,0.322329185610152,19.9471392571417,0.517567537138517,0.416161834945214,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-406.06030120412,"[-0.2000633476166441, -1.3362095702629928, -0.8975994201758456, -0.5587146098951198]","[0.1456742526604478, 1.1080530139743316, 0.2429985410365993, 0.11563077508822488]"
1,13,27.1316542438016,-67.0620622822301,-0.322329185610153,0.322329185610152,-Inf,Inf,Inf,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,NA,"[3.9061993865570948, -1.330500946614756, 0.698190223653758, -6.206296124447852]","[-9.791777563936504, -0.6005379125260869, -1.0614064373288206, -11.484944893694589]"
1,14,9.15995266620328,13.1112835812344,-0.322329185610153,0.322329185610152,20.0308801455098,0.427092727959391,0.298654195737348,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-75.3652388050923,"[-0.20964004142790424, 0.29796606715359714, 0.6269614623326675, -0.6634063503164831]","[0.26785620948337746, 0.012617499221542056, 0.15505790373089753, 1.1561068789217794]"
1,15,9.06406227501967,13.0070437345058,-0.322329185610153,0.322329185610152,21.8126830711633,0.430161110015065,0.355673035818318,"line","[[0, 0, 0], [0, 0, 1], [0, 1, 0], [1, 0, 0]]",13,9.1,13,-598.615902794899,"[-0.21660021616807146, -1.2624230079242191, -0.9064429076620014, -0.6478101374387844]","[0.26279974614069773, 0.2711925074295512, 0.5222710867698442, 1.252380900839139]"
