"func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sd_x","sd_y"
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.26630867975026,1.78733577313192,13,-0.251587534669405,0.0873156647417709,2.8409423884006,3.71291042006001,-25.5904168905324,"radial_1",53.4641113959861,75.4472972442629,3,0.979112807317579,0.20331775757835,0.155504004941242,0.0700589567868899
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.16303826321622,0.314937640832029,14,0.143491574525948,0.0774057059435931,1.15924972303383,3.91779445540298,-23.2113996107817,"radial_1",42.8465438816894,45.646983249888,3,0.979112807317579,0.20331775757835,0.201764674161007,0.0877892145286172
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0130527826515374,0.567600412960316,15,0.0081994951125057,0.0101559546497741,0.905959443004296,11.9808587632915,-23.4081423442204,"radial_1",54.8184706587608,39.8117533982702,3,0.979112807317579,0.20331775757835,0.189554147849616,0.0667497780653929
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0202404050582289,0.207859069944055,16,-0.0191710908948804,-0.0064917848717756,1.6117113894149,2.80117867271626,-24.697279660704,"radial_1",96.3616327155553,43.1847068967072,3,0.979112807317579,0.20331775757835,0.125052658764225,0.101511295501693
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0759198881552893,1.00951063113542,17,0.0011341450985735,-0.0759114163509483,1.87217153152182,12.1953269538738,-23.8345189989285,"radial_1",57.3348914266142,62.7134705985529,3,0.979112807317579,0.20331775757835,0.156889416821657,0.0540350383317747
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.87437128911153,0.170656606404797,18,-0.843142898305465,-0.231592755196744,0.632471032424144,9.04938785735004,-26.3755613291914,"radial_1",30.4902213403096,86.3660877353864,3,0.979112807317579,0.20331775757835,0.318464235317039,0.054804652879037
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.192413807654244,0.804466691605135,19,0.0581737326654748,0.183409078847723,1.30077356242113,8.75771265147113,-23.4700238279552,"radial_1",61.9396801898479,57.448123089639,3,0.979112807317579,0.20331775757835,0.163080134851215,0.0648879212182301
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.128401334775392,0.175474779441478,20,0.123554509688572,0.0349454704893043,1.02503555234228,9.90933610188434,-23.686473925168,"radial_1",55.5271943501069,92.3890208924351,3,0.979112807317579,0.20331775757835,0.182977471077272,0.0463239887589436
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.256666319227566,0.981424658945457,1,0.986600774472565,0.459874826811908,1.22373891440657,41.6408273000092,-21.7237447884401,"radial_1",50.8551528589276,56.8288307006734,4,0,0,0.183558834076352,0.0216285957065352
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.131011076250112,0.549136728274513,2,1.06433270612075,0.302823892807241,2.27746639535283,11.7647571430326,-22.5764325550105,"radial_1",73.9995722998127,61.7680887672023,4,0,0,0.135353163370716,0.0424822255800302
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.495126617993499,2.23909741544555,3,1.43972784716217,0.384933155919599,0.543570904109104,33.3682768176746,-23.2219926838661,"radial_1",39.3091125063503,62.3195480180254,4,0,0,0.271371029908209,0.0247853190813388
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0082405946100111,0.155014062338252,4,0.97111530078747,0.20133097907348,1.76397304237482,10.4069628486696,-22.5198382920636,"radial_1",49.6366940273451,53.1458545545904,4,0,0,0.171963418530423,0.0555234142700773
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.622017487463822,0.490496897696733,5,1.42546192086825,0.636536205411926,0.867241152057828,25.1984137203159,-23.17790571826,"radial_1",81.2947157982121,48.2651650652077,4,0,0,0.166059202275489,0.038567897502789
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.145454824748405,2.32697043556627,6,1.10580097388886,0.274782535570013,0.636725762096634,6.49139389807598,-24.0047057873568,"radial_1",38.3446259180257,81.8062811159263,4,0,0,0.25273020986585,0.0481560179893841
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.236905561087416,0.673400239131987,7,1.09538894466225,0.409725375553913,0.356850771071967,30.8383528482013,-23.2639283185109,"radial_1",97.6828966409811,59.6104972754876,4,0,0,0.194744140234146,0.0250930141618674
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.287292023617818,0.629184038842036,8,1.13715031899567,0.443236184834403,0.73071487911205,23.8733241582037,-23.9102213746566,"radial_1",100.685799316236,26.3663484596242,4,0,0,0.151016040947787,0.040669008389234
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.335578226819338,1.42416839937199,9,0.7717027843088,0.46712418030287,2.15519203179965,17.1961047676228,-23.4285132476199,"radial_1",82.6239409279675,88.6709846291988,4,0,0,0.131376607778013,0.0261279732828803
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.332066028718354,0.362469023104498,10,1.25879325039377,0.382333670808106,0.794277648252601,34.2418916675045,-24.6779897871284,"radial_1",88.7499663034147,113.712573675452,4,0,0,0.158656225390336,0.0183293263098729
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.273264731270104,3.20004244058265,11,0.894652035866175,0.463202330883415,0.394962018092625,49.0362739091938,-24.2762150243671,"radial_1",51.2868111025008,75.3339356576323,4,0,0,0.257677081478147,0.0175193897553933
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.124825592121072,4.03374618413633,12,1.10376306749734,0.209931461948406,1.16043558652795,12.008282409122,-25.0565992234041,"radial_1",48.0958774311478,32.3760340620865,4,0,0,0.191677761119638,0.0669731517365838
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.692430167511474,1.59866369025217,13,0.419780590051538,0.611492974376507,0.659726026773727,24.9646298284102,-22.9831448122925,"radial_1",55.847679367639,49.687957462345,4,0,0,0.220953927178259,0.0359539769107019
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.496137672281125,1.72018332029519,14,0.530133208394467,0.414433625308311,2.76989582014091,56.8145661659867,-26.3547991150427,"radial_1",33.7845962266466,62.4993246087916,4,0,0,0.208078470246887,0.0189781382026869
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.254221221093881,3.10794572081024,15,0.936213127135394,0.453893188725799,0.922140599132259,40.4721394701311,-22.7430509068741,"radial_1",48.8606895505518,57.4336956328922,4,0,0,0.201165317007565,0.0218130823378127
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.268944541581637,1.51480136515069,16,0.784570596450091,0.389017770064474,1.49775384379367,15.2014838959522,-22.1534136672676,"radial_1",81.7166283446153,57.3893670119422,4,0,0,0.140869738403374,0.0356244089583087
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.279313045858105,2.65812666772958,17,1.12200155418287,0.443314806738954,1.9374383373377,68.2887835040811,-26.193048983209,"radial_1",90.4665815951841,74.1911008193764,4,0,0,0.126451183191958,0.0154791556365728
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.460335154617448,2.38690610075828,18,1.35701781934895,0.466179425491801,2.05202035489939,9.30078572859582,-23.7766614189643,"radial_1",85.7620916656173,55.7960022076516,4,0,0,0.133624396550496,0.0441227738695344
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.370948727317535,0.840563623135657,19,1.07104587140733,0.562693981090102,1.12675394407706,34.9628482905163,-22.3592596228294,"radial_1",56.8740069626708,39.2985684720594,4,0,0,0.177502289851997,0.0322188999480335
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.018168137470951,0.296944584047307,20,0.962885478365358,0.195147383398438,1.11648676207941,13.5675325897393,-23.0412826814227,"radial_1",56.0647236530125,80.6314691719002,4,0,0,0.178911618686403,0.0425505560774962
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0048661872236936,1.4281204862957,1,0.0030313224460943,-0.0038066865281821,0.968476470978627,23.5918679092034,-23.3623793132431,"radial_1",39.3246329190012,56.0521409482749,5,0.746277685518547,0.665634746762127,0.222215570468056,0.0383116392740774
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.152909211643254,1.84714145945366,2,-0.148522538222468,0.0363632045523609,2.20835214645989,5.32857369343586,-23.7575435337631,"radial_1",56.5876891536437,60.7966015441931,5,0.746277685518547,0.665634746762127,0.157776082007537,0.0610507429204855
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0517486418066189,0.761717254664082,3,0.0189200891986017,0.0481658816336492,0.320496782258522,29.8576280368087,-24.6341409916543,"radial_1",73.8342327665564,55.8937616859242,5,0.746277685518547,0.665634746762127,0.233472678700224,0.03682447818915
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.462505788392083,1.95290938583032,4,-0.461241059004602,0.0341802543070571,1.21327163388741,25.370408238544,-26.8772743312076,"radial_1",118.93379995038,41.7236167456937,5,0.746277685518547,0.665634746762127,0.128993684204304,0.0437892319533763
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.484807145834702,1.60892683984283,5,-0.396174344612442,0.27943488923771,2.24983763637193,7.23060046805167,-25.7573499772682,"radial_1",57.4943606855438,85.0724695190898,5,0.746277685518547,0.665634746762127,0.163312030243693,0.0547198016696284
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0155502744441656,0.923931468004689,6,-0.0018536555838905,-0.0154393975356936,1.73774494513079,46.0848477114748,-26.2661373030306,"radial_1",51.1532629390931,76.9390504062147,5,0.746277685518547,0.665634746762127,0.171510003881712,0.0284931557624336
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0413926401057509,3.30602768951843,7,-0.0191402182518247,0.036701535392906,1.78497683909576,16.6999850565396,-24.7300095754732,"radial_1",81.6389033035883,76.2384008684184,5,0.746277685518547,0.665634746762127,0.135588770169673,0.0364404570710132
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.216483019724957,0.112647185238379,8,0.213102831779394,0.0381061795098789,2.92956355576123,3.20858831451887,-24.6399566112544,"radial_1",62.7096026897436,46.8004568308346,5,0.746277685518547,0.665634746762127,0.145320502755377,0.0861120154838562
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.10156609484706,0.15717394761522,9,0.0984863657130797,0.0248215106532926,1.06351528432254,4.07496479955382,-22.4310830851248,"radial_1",67.0361064089682,55.1111273014195,5,0.746277685518547,0.665634746762127,0.167491287112504,0.0715624113202419
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0083861504612375,3.16800797328234,10,0.0021875575136167,-0.0080958082785558,1.10708177830578,28.7428841899099,-25.546988715675,"radial_1",88.6628562742951,73.6278191144823,5,0.746277685518547,0.665634746762127,0.144104262129465,0.0319530631679517
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.171230645404518,1.9918948369489,11,0.17121676797924,-0.0021799744014453,0.254763219671385,26.4993434084953,-25.4875138196267,"radial_1",84.3310911877498,60.2282741854118,5,0.746277685518547,0.665634746762127,0.239954086301978,0.0359382025077917
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0469943008373763,3.01713142285,12,-0.0012644628893353,0.0469772864775661,2.46358495629564,14.6126408477572,-24.6115206461929,"radial_1",75.1482008225385,60.8084428972486,5,0.746277685518547,0.665634746762127,0.133865616928535,0.0425641681490573
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.285966559125304,2.20187304983161,13,0.271709186635994,0.0891683286575041,0.775819162689195,18.110648171106,-24.3035583428073,"radial_1",61.0405530248514,90.3047573564501,5,0.746277685518547,0.665634746762127,0.193437933664961,0.0338315833207353
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.358511699907399,0.340203609670507,14,0.308527703512288,0.182595988827593,2.0678845903826,11.8647888994248,-24.2844194246107,"radial_1",42.2030126498173,35.9858176653154,5,0.746277685518547,0.665634746762127,0.188643427477296,0.0655585894568895
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0661179183598745,1.17842397302395,15,-0.0182890713743585,0.0635380909101513,0.741306958073612,17.8969916293492,-23.6319315754711,"radial_1",86.775160030713,73.2192589062089,5,0.746277685518547,0.665634746762127,0.162154429484007,0.0369351874394919
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0984395625725989,0.17321306205981,16,-0.0948183012704252,-0.0264544367484076,0.60513232841753,12.3521214233428,-22.5023786241512,"radial_1",78.7810840306734,71.3629608897233,5,0.746277685518547,0.665634746762127,0.181224073550575,0.041227481167281
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0824221424901157,1.14908511750415,17,0.0191258715805621,-0.0801723805867381,1.58274484383491,14.6018949998511,-22.7060278806159,"radial_1",64.5046626174902,49.3327871709874,5,0.746277685518547,0.665634746762127,0.155839427578392,0.048058582709059
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.652780558577785,2.22998993350916,18,-0.610643325465603,-0.230731850253568,1.28416526978403,14.1706662541715,-26.2231622257212,"radial_1",35.8023009091002,36.5313678677469,5,0.746277685518547,0.665634746762127,0.239458809665933,0.0663336186571543
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.798001901244061,3.86531525458616,19,0.780209685700768,-0.167570524639165,1.06843828000508,4.10234317463659,-26.9935755163453,"radial_1",47.632640398043,97.7888123933428,5,0.746277685518547,0.665634746762127,0.226879638464146,0.056304603299774
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0296232444784327,1.22611082839052,20,-0.0103015888885747,0.0277743385123712,0.72463264389508,5.53550926512197,-22.617327107083,"radial_1",51.8190413954165,51.4720742778198,5,0.746277685518547,0.665634746762127,0.210425906041954,0.0651562123335648
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.2894553610534,3.16797557655047,1,0.670786433507402,0.945072533956959,1.89860321701419,1.82885369580697,-26.3605439194721,"radial_1",81.2719091749436,36.4417275643922,6,0,0,0.12437232777125,0.14038418860544
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.141124684235063,0.178085392741363,2,0.610638744176078,0.62666996661466,2.82324575904106,5.89581388972888,-25.9789682908562,"radial_1",58.9896096273778,29.1306154157515,6,0,0,0.135339395439854,0.119649234801365
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.123255566408905,1.16408743996774,3,0.777695965881332,0.546450744858241,1.19819129086468,2.25945528056616,-25.069364055769,"radial_1",42.4695380274257,39.1219924262433,6,0,0,0.191893858980058,0.137094965072494
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.474580453072664,4.48165238286382,4,1.09138755708535,0.991404271097659,1.90006619728128,4.19384998585885,-27.1403662277797,"radial_1",71.3148862252515,85.5749212856616,6,0,0,0.143230980185752,0.0709789349304308
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.586393642175375,1.25523723040352,5,0.517425366644672,1.20552743955371,2.71142732877774,3.73930999911908,-25.1295512514422,"radial_1",56.6254982908719,64.3479706078478,6,0,0,0.139766422501889,0.0918676873606514
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.606481466220877,1.47758094567551,6,0.332795478860643,1.10931507497912,1.24617250627845,6.90261107126486,-25.2697861191059,"radial_1",66.268610692832,77.2469125640404,6,0,0,0.15589984789838,0.0695786317662508
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.144495237666666,1.81928361003517,7,0.607565273222926,0.706103751981872,0.881079546153114,5.74456912653493,-24.8542163950912,"radial_1",66.9517371332348,73.2141390393631,6,0,0,0.166320319938207,0.073342741032046
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.303910149269756,0.943286952979753,8,0.773315617918662,0.968339766609324,2.7730827537018,1.72193696226434,-25.5178769800175,"radial_1",35.5887161714722,59.6434190681085,6,0,0,0.175382419882965,0.113019994212078
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.270519259379856,4.45275454783658,9,0.541335323681221,0.489058140100982,6.82347554217864,1.86910907408966,-31.8230852868956,"radial_1",47.3879392834556,74.8722553321143,6,0,0,0.136276987189972,0.108308180649317
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.198435227235023,0.166867049016032,10,0.937935221162088,0.717053891434713,1.05635967582365,6.70583012170526,-23.8988197096542,"radial_1",57.7889870510453,55.0828821621465,6,0,0,0.174288405253087,0.0812461774751574
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.496899399747816,2.28795726113848,11,1.19320619583173,0.882807305201223,1.94113508625529,4.60992370080117,-27.0310900142161,"radial_1",44.6469011834923,100.291652879981,6,0,0,0.185856498332721,0.0633018745782069
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.440098795353629,2.7586626859733,12,0.909148071123321,1.07448702713325,1.26399866982464,0.569729240874946,-27.3621495708092,"radial_1",70.9006645970723,75.9494419770076,6,0,0,0.149796802813457,0.160229641246033
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.547082576933315,0.297477054160723,13,1.23471230030295,0.912071296535909,1.76103988724744,3.14596509658991,-25.5982665968443,"radial_1",90.5268912385895,67.8426288916165,6,0,0,0.135398322001518,0.0858064215322169
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.599778857410748,1.83931271246162,14,0.165503352650225,0.815420767733038,2.09520071941543,1.78376250011128,-25.7678613227047,"radial_1",69.6476936279626,52.4990018007371,6,0,0,0.142627177626195,0.118874625590271
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.257221552188223,0.615364130634472,15,0.892402992941867,0.877319232354621,4.99238919313843,5.72332946957247,-27.5966244985156,"radial_1",76.957422472638,43.2805939267772,6,0,0,0.114019244138912,0.0906499968263227
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.314865865578746,0.209701877315877,16,0.448339971613741,0.563783718589451,0.287906060829391,8.26292723967493,-27.2854900519347,"radial_1",53.431844754873,80.2776096823536,6,0,0,0.279444731421663,0.0719439556710169
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.216619891873082,0.2019832920104,17,0.952085906863448,0.733215465772463,0.807800085080978,5.33157947947873,-23.8743215224728,"radial_1",67.4327661537568,49.6039559740501,6,0,0,0.174592415859904,0.0892500008317676
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.68384993730264,0.348311884624475,18,1.33030103274804,1.0213979638598,1.15592383877466,6.73895196969066,-25.5895189284458,"radial_1",31.5358259659974,57.9469504055248,6,0,0,0.254053727054116,0.0773506630500374
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.622302060794446,4.25288592336166,19,0.1724310091795,0.424886232906603,2.82751710002708,2.44138839660818,-28.4397307542134,"radial_1",55.3693799155586,69.6022537000346,6,0,0,0.152279471662442,0.107840154520302
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.169141844182116,1.71458952103508,20,0.898704226095725,0.592319583385094,1.71976581617866,4.59367499960228,-27.554027059598,"radial_1",62.4224937532456,20.4481677876976,6,0,0,0.148467403804527,0.15255509796229
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.276526465976807,0.372560687773186,1,-0.230510322045283,-0.152747758792731,3.84779269235278,1.95705925883254,-29.0044671614764,"radial_1",129.671513396945,71.1525583323575,7,0.313478060555453,0.949595443096897,0.0815939291996553,0.116386907618442
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.317940457809083,0.595512294630606,2,-0.188689262062589,-0.255895480800511,0.820980627835267,1.83148621414716,-24.8702940277077,"radial_1",56.78196152189,62.2793008841909,7,0.313478060555453,0.949595443096897,0.177016547242977,0.129093431644881
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.110585257296369,3.07658224104085,3,0.0132708040172947,-0.109786086969336,4.59308200790034,6.44204364933365,-30.123512986063,"radial_1",46.4403342562763,29.3200986708898,7,0.313478060555453,0.949595443096897,0.127799162375272,0.141881307182903
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0553863454023213,7.09825199211246,4,-0.0085140953181441,0.0547280315554908,5.77201577478498,4.84438205230683,-30.882092523116,"radial_1",51.5187801831832,47.3062643065229,7,0.313478060555453,0.949595443096897,0.117917763318658,0.116221110419161
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.493091318518919,3.93273696417359,5,0.490341614216714,-0.0520014400384554,1.10079347334404,2.66609948780702,-27.4044575093556,"radial_1",35.0099714546498,69.9522313896415,7,0.313478060555453,0.949595443096897,0.217647048059452,0.107559756221181
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.348388876112285,0.27061390148229,6,0.317384364764035,0.143673149899731,1.45195109483814,2.23125475672935,-24.7616683038677,"radial_1",76.8820999119722,56.8020291464989,7,0.313478060555453,0.949595443096897,0.131482174642417,0.125602898603757
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0899927778549425,6.83485485223544,7,0.0230840248548312,0.0869817674145022,1.20761162588438,1.63482371697556,-31.8496806352921,"radial_1",132.588412976893,32.2593627894774,7,0.313478060555453,0.949595443096897,0.101841731467363,0.17871918053065
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.113143050052009,0.0646614568180372,8,-0.112559933709492,-0.0114721880382951,3.30374997727057,6.78388909105847,-28.7303577325089,"radial_1",107.472041752753,67.0678692035316,7,0.313478060555453,0.949595443096897,0.089674850153867,0.0931491855264397
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.392351354895414,0.361618466704145,9,0.33073766570757,0.211073878465753,4.88631114381761,1.10749687786834,-27.5192622283781,"radial_1",36.6713362977468,62.8753219151022,7,0.313478060555453,0.949595443096897,0.152053482583228,0.147546237956679
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.236241448793462,2.67566924726419,10,-0.115215842666138,-0.20624095550294,3.49919150794079,2.05652277434165,-26.1454040793552,"radial_1",57.6234115733406,58.2652728923365,7,0.313478060555453,0.949595443096897,0.120836358210044,0.128056697515029
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0095818059137129,0.780416799726423,11,0.0032398179036937,0.0090174599815563,2.45424415186061,1.78663444858255,-26.7392469523804,"radial_1",28.4464931246664,92.133950847281,7,0.313478060555453,0.949595443096897,0.180972017793282,0.103768774130407
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.571026844402556,1.48230747537572,12,-0.39240097022809,0.414841096797792,2.22286549449356,1.61636800459269,-26.9838533971456,"radial_1",31.8859955944025,44.2145557438048,7,0.313478060555453,0.949595443096897,0.187875095498032,0.165192067242449
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.496279148693813,4.03331828570065,13,0.495599629153543,0.02596152944504,0.829846479883369,1.51625098514314,-28.1740104062398,"radial_1",92.1395433977633,38.7587291422098,7,0.313478060555453,0.949595443096897,0.146815066607692,0.166580315513387
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.199084355085068,1.11167665876062,14,0.0347447935302304,-0.196029027856027,2.12811601011194,4.68621068086691,-26.0657199788705,"radial_1",48.5619184043505,73.5728603255146,7,0.313478060555453,0.949595443096897,0.144022475708793,0.0965311155800897
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0297479430346996,1.51257353649785,15,-0.0214462931820866,0.0206154462368322,1.77950024742282,2.8289255745705,-25.273650629012,"radial_1",68.0835741708653,77.4562454636034,7,0.313478060555453,0.949595443096897,0.127290135379621,0.100788621703594
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.397091603057568,4.06001820801658,16,-0.395328227493958,-0.037380927828439,1.43883224459162,1.48766222505516,-26.5147791958213,"radial_1",62.5461265785244,49.313938880634,7,0.313478060555453,0.949595443096897,0.148864502783286,0.148976173953356
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.429697371472216,0.17858357290466,17,-0.412901378139247,-0.118963368230907,1.75927122518495,4.68004360055158,-25.6867522943617,"radial_1",67.7434275975378,60.2068083627528,7,0.313478060555453,0.949595443096897,0.137296441601372,0.104695363777143
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.58797086195399,5.50393599963,18,0.418320709953141,-0.413179764910164,2.81790197390732,2.87156268037707,-32.602574139963,"radial_1",109.26763006979,104.119775763155,7,0.313478060555453,0.949595443096897,0.0992773337569227,0.0956647628169453
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0607678264344606,0.236233905363618,19,0.0566318431783314,0.0220354956330373,2.01700182690092,3.03637679790584,-24.5625059494372,"radial_1",44.9171859820446,71.0255112609327,7,0.313478060555453,0.949595443096897,0.15164513299368,0.103589823570238
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.113566159522058,0.665956797434349,20,0.0568927119015582,0.0982878014866329,0.45810387139741,3.35138261358521,-26.7979417072522,"radial_1",64.9938216258464,92.9956432051788,7,0.313478060555453,0.949595443096897,0.203876634435212,0.0893921099567195
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.261120959179402,2.08385883235174,1,0.0546192495567121,0.915298631421625,5.36103813676748,3.71710327355653,-26.8085717472275,"radial_1",55.973191915139,81.5164169858297,8,0,0,0.0907401432491651,0.107430202784326
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.241333278712266,3.23622330182476,2,0.225970063636291,1.17450454004321,0.620304125439016,1.06883870240872,-27.4544251128272,"radial_1",35.2604912663085,69.0764079203494,8,0,0,0.229478787509549,0.150853542192993
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.649384050261847,0.089192730668473,3,-0.329543021076276,0.858911743835989,3.79705676592281,1.8570622472818,-25.0492435219204,"radial_1",50.7696212812877,60.5396832191456,8,0,0,0.118432836771212,0.142227167280549
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.237929771419772,2.72009693022904,4,0.212205271044649,0.734294727276987,3.21298118103267,6.39594394389957,-33.2169579481225,"radial_1",44.3813042366669,14.4111160456419,8,0,0,0.115487052338629,0.246477215927367
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.244108211027919,1.77986981543555,5,0.0838182533555369,1.03233111646787,5.16838121026275,2.07524902470307,-25.2909862231267,"radial_1",55.9627590577337,36.3109811362192,8,0,0,0.0912621767425029,0.174614637820284
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.181851075145895,6.74565050816642,6,0.242740438240225,0.78206633422054,1.9732234978507,4.76076204976592,-33.159049382351,"radial_1",65.0836873709852,125.839217827363,8,0,0,0.110628287012715,0.0869112648355804
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0342803253801753,0.9514505565197,7,0.31608978904424,0.983776133295773,2.99909227914664,0.935373691882593,-25.7076170576904,"radial_1",31.3512105467952,38.0163284645344,8,0,0,0.143067094368842,0.210751347771536
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.223375498057192,0.045601326190297,8,0.0906753777020515,0.933608647119425,8.4638487426183,3.57283024259408,-26.4753734906616,"radial_1",42.3372666154159,45.6207627956249,8,0,0,0.0959476909020384,0.143280066477756
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.377276101469979,2.42073548144836,9,0.0156388008667747,0.71801601368123,4.17774360802525,0.351997893776521,-26.6945561130565,"radial_1",82.3814520864346,54.3438466992813,8,0,0,0.0794830254383264,0.256201106481967
"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.361985183949104,0.80335972955208,10,0.423519225429552,1.29444934757214,5.33277215830759,2.63480228365134,-26.6845498015818,"radial_1",34.8672439469163,42.1158602442087,8,0,0,0.126598854657768,0.157749563637552
