"","X.1","X","r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","width","height","level","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","attempt_number","dist_from_prev","dist_from_true","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
"4556",4556,10498,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:06 2024",1536,864,1536,864,NA,6,1,0,0,1,1.50723310186992,-0.0150623816380295,0,1,89,318,1.37095975875854,0,4,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4557",4557,10499,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:09 2024",1536,864,1536,864,NA,7,0,1,1,1,1.02078529698956,0.105118840744177,0,1,237,156,0.212108135223389,0,5,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4558",4558,10500,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:11 2024",1536,864,1536,864,NA,8,1,1,0,0,1.26114774175398,0.488554169296933,0,1,100,236,0.376194477081299,0,6,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4559",4559,10501,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:13 2024",1536,864,1536,864,NA,9,0,0,1,0,0.997893635583428,0.900604074607357,0,1,235,157,0,0,7,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4560",4560,10502,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:15 2024",1536,864,1536,864,NA,10,1,0,0,1,1.81054761550121,-0.221087334293242,0,1,147,382,0.084357738494873,0,8,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4561",4561,10503,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:19 2024",1536,864,1536,864,NA,11,0,1,1,1,1.34126855667545,-0.278316487808578,0,1,324,231,0.997314453125,0,9,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4562",4562,10504,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:21 2024",1536,864,1536,864,NA,12,1,1,0,0,1.78765595409507,0.591566645624539,0,1,155,329,0.126788377761841,0,10,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4563",4563,10505,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:23 2024",1536,864,1536,864,NA,13,0,0,1,0,1.50151018651839,1.30693106456625,0,1,348,245,0.621852397918701,0,11,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4564",4564,10506,2526293,"BP24","hourglass_1",42,0.141549059538395,2000,0.377712413201222,"Thu Jan 25 12:47:26 2024",1536,864,1536,864,NA,14,1,0,0,1,1.26687065710551,-0.221087334293242,0,1,61,307,0.292768716812134,0,12,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4565",4565,10563,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:53:23 2024",1536,864,1536,864,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4566",4566,10564,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:53:24 2024",1536,864,1536,864,NA,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4567",4567,10565,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:53:53 2024",1536,864,1536,864,NA,3,0,1,1,1,-0.478618525112257,0.917772820661958,0,1,85,259,26.6300415992737,0,1,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4568",4568,10566,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:53:59 2024",1536,864,1536,864,NA,4,1,1,0,0,1.47861852511226,1.0093394662865,0,1,84,313,4.09520411491394,0,2,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4569",4569,10567,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:02 2024",1536,864,1536,864,NA,5,0,0,1,0,0.86054366714662,-0.650305985658266,0,1,188,116,0.207919597625732,0,3,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4570",4570,10568,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:04 2024",1536,864,1536,864,NA,6,1,0,0,1,1.49006435581532,0.0536126025803745,0,1,86,308,0.537731409072876,0,4,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4571",4571,10569,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:12 2024",1536,864,1536,864,NA,7,0,1,1,1,2.77199739455886,-0.99940382210182,0,1,597,467,5.7268853187561,0,5,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4572",4572,10570,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:14 2024",1536,864,1536,864,NA,8,1,1,0,0,1.44428103300305,1.01506238163803,0,1,78,308,0.12681770324707,0,6,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4573",4573,10571,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:17 2024",1536,864,1536,864,NA,9,0,0,1,0,1.18102692683251,-0.392774794839251,0,1,217,76,0.208405494689941,0,7,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4574",4574,10572,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:19 2024",1536,864,1536,864,NA,10,1,0,0,1,3.70483259685885,-1.85211820948034,0,1,573,817,0.333375692367554,0,8,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4575",4575,10573,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:21 2024",1536,864,1536,864,NA,11,0,1,1,1,4.65483654521344,-1.07952463702329,0,1,891,735,0.0436155796051025,0,9,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4576",4576,10574,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:24 2024",1536,864,1536,864,NA,12,1,1,0,0,4.21989497849688,-0.427112286948453,0,1,615,741,0.249589681625366,0,10,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4577",4577,10575,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:26 2024",1536,864,1536,864,NA,13,0,0,1,0,3.12109523100242,1.33554564132392,0,1,593,438,0.0430419445037841,0,11,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4578",4578,10576,8951535,"BP22","hourglass_1",2,0.141549059538395,2000,0.377712413201222,"Wed Feb 21 09:54:29 2024",1536,864,1536,864,NA,14,1,0,0,1,4.39158243904289,0.60873539167914,0,1,602,770,1.0381236076355,0,12,"hourglass_1","test",-3.89519898997785,-1.97229943186254,4.89519898997785,2.97229943186254
"4579",4579,126,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:32:49 2024",1536,864,1536,864,NA,1,0,0,0,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4580",4580,127,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:32:50 2024",1536,864,1536,864,NA,2,0,0.999999999999999,1,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4581",4581,128,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:03 2024",1536,864,1536,864,NA,3,1,0.999999999999999,1,0,1.010348583878,1.43954248366013,0,1,32,106,10.1212136745453,0,1,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4582",4582,129,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:05 2024",1536,864,1536,864,NA,4,1,0,2,0,0.751633986928113,-0.739106753812634,0,1,57,107,0.12618613243103,0,2,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4583",4583,130,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:07 2024",1536,864,1536,864,NA,5,2,0,2,0.999999999999999,2.86220043572985,0.241285403050109,0,1,66,84,0.0424916744232177,0,3,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4584",4584,131,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:09 2024",1536,864,1536,864,NA,6,2,0.999999999999999,3,0.999999999999999,2.29030501089325,1.58932461873638,0,1,48,68,0.126364707946777,0,4,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4585",4585,132,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:12 2024",1536,864,1536,864,NA,7,3,0.999999999999999,3,0,3.89705882352941,1.31699346405229,0,1,70,117,0.168735265731811,0,5,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4586",4586,133,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:13 2024",1536,864,1536,864,NA,8,3,0,4,0,3.78812636165578,-0.344226579520695,1,1,63,30,0.209145307540893,1,6,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4587",4587,134,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:16 2024",1536,864,1536,864,NA,9,4,0,4,0.999999999999999,5.39488017429194,0.132352941176471,0,1,103,121,0.664680004119873,1,7,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4588",4588,135,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:18 2024",1536,864,1536,864,NA,10,4,0.999999999999999,5,0.999999999999999,3.84259259259259,1.30337690631808,0,1,25,88,0.169000625610352,1,8,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4589",4589,136,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:20 2024",1536,864,1536,864,NA,11,5,0.999999999999999,5,0,5.32679738562091,1.09912854030501,0,1,25,84,0.0841801166534423,1,9,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4590",4590,137,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:22 2024",1536,864,1536,864,NA,12,5,0,6,0,5,-0.657407407407406,0,1,48,88,0.0435800552368164,1,10,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4591",4591,138,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:25 2024",1536,864,1536,864,NA,13,6,0,6,0.999999999999999,7.83224400871459,0.064270152505447,0,1,135,151,0.168070077896118,1,11,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4592",4592,139,26432127,"BP24","alternating_diff_1",44,0.336788301597091,2000,0.898692810457515,"Wed May  8 13:33:26 2024",1536,864,1536,864,NA,14,6,0.999999999999999,7,0.999999999999999,7.79139433551198,1.16721132897603,1,1,132,59,0.0844056606292724,2,12,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4593",4593,322,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:15 2024",1536,864,1536,864,NA,1,0,0,0,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4594",4594,323,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:16 2024",1536,864,1536,864,NA,2,0,0.999999999999999,1,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4595",4595,324,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:19 2024",1536,864,1536,864,NA,3,1,0.999999999999999,1,0,1.2962962962963,1.6574074074074,0,1,53,124,0.24971604347229,0,1,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4596",4596,325,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:21 2024",1536,864,1536,864,NA,4,1,0,2,0,1.13289760348585,-0.453159041394334,0,1,35,72,0.127075910568237,0,2,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4597",4597,326,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:24 2024",1536,864,1536,864,NA,5,2,0,2,0.999999999999999,3.13453159041395,0.677015250544662,0,1,97,87,0.748952150344849,0,3,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4598",4598,327,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:26 2024",1536,864,1536,864,NA,6,2,0.999999999999999,3,0.999999999999999,2.45370370370371,1.71187363834422,0,1,62,66,0.085914134979248,0,4,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4599",4599,328,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:29 2024",1536,864,1536,864,NA,7,3,0.999999999999999,3,0,4.06045751633987,1.82080610021786,0,1,98,155,0.787200689315796,0,5,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4600",4600,329,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:31 2024",1536,864,1536,864,NA,8,3,0,4,0,3.17538126361656,-0.602941176470586,0,1,46,75,0.0846765041351318,0,6,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4601",4601,330,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:33 2024",1536,864,1536,864,NA,9,4,0,4,0.999999999999999,4.63235294117647,-0.0446623093681904,0,1,47,90,0.125667095184326,0,7,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4602",4602,331,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:35 2024",1536,864,1536,864,NA,10,4,0.999999999999999,5,0.999999999999999,4.52342047930283,1.53485838779956,1,1,55,53,0.12385892868042,1,8,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4603",4603,332,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:37 2024",1536,864,1536,864,NA,11,5,0.999999999999999,5,0,5.20424836601307,1.88888888888889,0,1,67,140,0.332266569137573,1,9,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4604",4604,333,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:39 2024",1536,864,1536,864,NA,12,5,0,6,0,5.21786492374728,-0.793572984749453,0,1,60,82,0.083996295928955,1,10,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4605",4605,334,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:42 2024",1536,864,1536,864,NA,13,6,0,6,0.999999999999999,6.45697167755991,0.0915032679738568,0,1,34,75,0.127087593078613,1,11,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4606",4606,335,16531970,"BP24","alternating_diff_1",31,0.336788301597091,2000,0.898692810457515,"Thu May  2 11:01:44 2024",1536,864,1536,864,NA,14,6,0.999999999999999,7,0.999999999999999,6.10294117647059,2.16122004357298,0,1,86,108,0.166249752044678,1,12,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4607",4607,462,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:33 2024",1536,864,1536,864,NA,1,0,0,0,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4608",4608,463,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:35 2024",1536,864,1536,864,NA,2,0,0.999999999999999,1,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4609",4609,464,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:37 2024",1536,864,1536,864,NA,3,1,0.999999999999999,1,0,0.819716775599137,2.41993464052287,0,1,105,178,0.0847020149230957,0,1,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4610",4610,465,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:39 2024",1536,864,1536,864,NA,4,1,0,2,0,2.7124183006536,-0.167211328976034,1,1,126,54,0.207920074462891,1,2,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4611",4611,466,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:41 2024",1536,864,1536,864,NA,5,2,0,2,0.999999999999999,2.7124183006536,-0.221677559912853,0,1,55,104,0.624542951583862,1,3,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4612",4612,467,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:44 2024",1536,864,1536,864,NA,6,2,0.999999999999999,3,0.999999999999999,2.86220043572985,2.229302832244,0,1,110,91,0.413938522338867,1,4,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4613",4613,468,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:46 2024",1536,864,1536,864,NA,7,3,0.999999999999999,3,0,4.21023965141612,0.745098039215685,0,1,91,104,0.0430057048797607,1,5,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4614",4614,469,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:48 2024",1536,864,1536,864,NA,8,3,0,4,0,2.35838779956428,-0.997821350762525,0,1,87,141,0.169196605682373,1,6,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4615",4615,470,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:50 2024",1536,864,1536,864,NA,9,4,0,4,0.999999999999999,4.74128540305011,0.52723311546841,1,1,67,65,0.457663297653198,2,7,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4616",4616,471,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:53 2024",1536,864,1536,864,NA,10,4,0.999999999999999,5,0.999999999999999,6.22549019607843,0.595315904139433,0,1,166,95,0.62562894821167,2,8,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4617",4617,472,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:55 2024",1536,864,1536,864,NA,11,5,0.999999999999999,5,0,5.91230936819172,2.37908496732026,0,1,121,187,0.334465503692627,2,9,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4618",4618,473,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:57 2024",1536,864,1536,864,NA,12,5,0,6,0,6.22549019607843,0.663398692810457,1,1,102,51,0.332545280456543,3,10,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4619",4619,474,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:05:59 2024",1536,864,1536,864,NA,13,6,0,6,0.999999999999999,7.70969498910675,-0.09912854030501,0,1,126,149,0.167805671691895,3,11,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4620",4620,475,33163470,"BP24","alternating_diff_1",27,0.336788301597091,2000,0.898692810457515,"Tue Feb  6 13:06:01 2024",1536,864,1536,864,NA,14,6,0.999999999999999,7,0.999999999999999,6.52505446623093,1.77995642701525,0,1,69,67,0.125005483627319,3,12,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4621",4621,616,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:29 2024",1536,864,1536,864,NA,1,0,0,0,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4622",4622,617,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:31 2024",1536,864,1536,864,NA,2,0,0.999999999999999,1,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4623",4623,618,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:33 2024",1536,864,1536,864,NA,3,1,0.999999999999999,1,0,1.71840958605665,1.30337690631808,0,1,57,109,0.0848278999328613,0,1,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4624",4624,619,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:35 2024",1536,864,1536,864,NA,4,1,0,2,0,1.09204793028323,-1.82843137254902,0,1,134,150,0.125232219696045,0,2,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4625",4625,620,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:37 2024",1536,864,1536,864,NA,5,2,0,2,0.999999999999999,2.83496732026144,-0.589324618736382,0,1,75,132,0.126534938812256,0,3,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4626",4626,621,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:40 2024",1536,864,1536,864,NA,6,2,0.999999999999999,3,0.999999999999999,2.08605664488018,1.79357298474945,0,1,59,89,0.2501220703125,0,4,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4627",4627,622,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:47 2024",1536,864,1536,864,NA,7,3,0.999999999999999,3,0,-0.610021786492363,6.32788671023964,0,1,473,535,5.13789558410645,0,5,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4628",4628,623,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:49 2024",1536,864,1536,864,NA,8,3,0,4,0,4.25108932461874,-0.861655773420477,0,1,112,66,0.0832793712615966,0,6,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4629",4629,624,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:51 2024",1536,864,1536,864,NA,9,4,0,4,0.999999999999999,5.32679738562091,0.118736383442267,0,1,98,117,0.211541175842285,0,7,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4630",4630,625,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:54 2024",1536,864,1536,864,NA,10,4,0.999999999999999,5,0.999999999999999,4.1421568627451,2.67864923747276,0,1,124,138,0.12646222114563,0,8,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4631",4631,626,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:55 2024",1536,864,1536,864,NA,11,5,0.999999999999999,5,0,5.38126361655773,0.377450980392157,1,1,54,39,0.208744049072266,1,9,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4632",4632,627,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:57 2024",1536,864,1536,864,NA,12,5,0,6,0,6.23910675381263,0.132352941176471,1,1,92,20,0.540712356567383,2,10,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4633",4633,628,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:26:58 2024",1536,864,1536,864,NA,13,6,0,6,0.999999999999999,6.23910675381263,0.7859477124183,1,1,60,24,0.127978324890137,3,11,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
"4634",4634,629,1232483,"BP24","alternating_diff_1",23,0.336788301597091,2000,0.898692810457515,"Fri Apr 12 11:27:00 2024",1536,864,1536,864,NA,14,6,0.999999999999999,7,0.999999999999999,7.04248366013072,0.363834422657952,1,1,90,47,0.829429388046265,4,12,"alternating_diff_1","test",-5.45751633986926,-5.38235294117646,15.4575163398693,6.38235294117646
