"","X","func_scale","response_x","response_y","rt","true_x","true_y","tpt","trial_idx","correct","seq_id","subject_id","age","school","shapes_basic","shapes_advanced","acceptance_dist","prev_pt_buffer","min_x","max_x","min_y","max_y","prev_x","prev_y"
"3370",4074,72.4980878160786,2.9992224442015,2.91265312857561,3253,3,3,9,3,1,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,2,3
"3371",4075,72.4980878160786,3.99859818460014,2.73732405131269,579.000000000029,0,4,10,3,0,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,3,3
"3372",4076,72.4980878160786,-0.419694562425429,4.49061482394189,371,1,4,11,3,0,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,4
"3373",4077,72.4980878160786,2.06997833470803,4.05229213078459,287.999999999971,2,4,12,3,1,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,1,4
"3374",4078,72.4980878160786,1.99984670380286,4.94647042482548,509,3,4,13,3,0,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,2,4
"3375",4079,72.4980878160786,4.19146016958935,3.68410106853246,368,4,4,14,3,1,"increasing_lines","xex2t2uhea",6.7,"kindergarten","yes","yes",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,3,4
"3376",4080,89.0767281931597,NA,NA,NA,0,0,0,4,NA,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3377",4081,89.0767281931597,NA,NA,NA,0,1,1,4,NA,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,0,0
"3378",4082,89.0767281931597,NA,NA,NA,1,1,2,4,NA,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,0,1
"3379",4083,89.0767281931597,2.05069761873341,0.989990517369118,1242,1,0,3,4,0,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,1,1
"3380",4084,89.0767281931597,1.22305235191553,-0.365635350694645,2087,2,0,4,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,1,0
"3381",4085,89.0767281931597,3.17800755112328,0.27650321838819,1144,2,1,5,4,0,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,2,0
"3382",4086,89.0767281931597,2.33609253832578,1.28965518294111,109.000000000029,3,1,6,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,2,1
"3383",4087,89.0767281931597,4.17688976969658,0.590437629939799,1712,3,0,7,4,0,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,3,1
"3384",4088,89.0767281931597,3.60609993051183,-0.208668144918841,2487,4,0,8,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,3,0
"3385",4089,89.0767281931597,4.01992256392077,0.519088900041705,1896,4,1,9,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,4,0
"3386",4090,89.0767281931597,4.74767960888132,1.57505010253348,359,5,1,10,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,4,1
"3387",4091,89.0767281931597,5.30419970208644,0.319312456327046,470.999999999942,5,0,11,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,5,1
"3388",4092,89.0767281931597,5.76083157343424,-0.22293789089846,1350,6,0,12,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,5,0
"3389",4093,89.0767281931597,6.77398353798715,-0.151589161000367,661,6,1,13,4,0,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,6,0
"3390",4094,89.0767281931597,6.67409531612982,1.06133924726721,344,7,1,14,4,1,"alternating_diff_1","xex2t2uhea",6.7,"kindergarten","yes","yes",0.898102137592243,0.336788301597091,-3.85987575898078,13.3836852827903,-5.99014491447367,6.94252586685463,6,1
"3391",4095,44.5383640965798,NA,NA,NA,0,0,0,5,NA,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3392",4096,44.5383640965798,NA,NA,NA,1,0,1,5,NA,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,0,0
"3393",4097,44.5383640965798,NA,NA,NA,2,0,2,5,NA,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,1,0
"3394",4098,44.5383640965798,4.00679587447256,-0.219156676732593,320,3,-2,3,5,0,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,2,0
"3395",4099,44.5383640965798,3.8070194307579,-3.13018485657478,1099,4,0,4,5,0,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,3,-2
"3396",4100,44.5383640965798,4.92005961716815,0.2374751946152,521,5,0,5,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,4,0
"3397",4101,44.5383640965798,5.94748132770069,-1.27511787922437,840,6,0,6,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,5,0
"3398",4102,44.5383640965798,7.51715338545873,-1.04680194355047,529,7,-2,7,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,6,0
"3399",4103,44.5383640965798,9.08682544321678,-0.36185413652878,716,8,0,8,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,7,-2
"3400",4104,44.5383640965798,9.80031274219771,-0.818486007876574,1601,9,0,9,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,8,0
"3401",4105,44.5383640965798,10.9989714044857,-0.847025499835812,611,10,0,10,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,9,0
"3402",4106,44.5383640965798,11.9122351471813,-0.932643975713523,223,11,-2,11,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,10,0
"3403",4107,44.5383640965798,13.3962887290616,-1.41781533902055,514,12,0,12,5,0,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,11,-2
"3404",4108,44.5383640965798,12.9396568577138,0.465791130289098,157.999999999942,13,0,13,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,12,0
"3405",4109,44.5383640965798,13.6246046647355,-0.590170072202678,217,14,0,14,5,1,"alternating_diff_2","xex2t2uhea",6.7,"kindergarten","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-13.4088612575188,12.4564803051378,13,0
"3406",4125,298.181657880505,NA,NA,NA,0,0,0,1,NA,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"3407",4126,298.181657880505,NA,NA,NA,1,0,1,1,NA,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,0,0
"3408",4127,298.181657880505,NA,NA,NA,1.5,0.866025403784439,2,1,NA,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,0
"3409",4128,298.181657880505,1.15295640407263,0.902933105568897,1479.99999999999,1,1.73205080756888,3,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1.5,0.866025403784439
"3410",4129,298.181657880505,1.02933388986983,1.90896460046061,619,2.22044604925031e-16,1.73205080756888,4,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,1.73205080756888
"3411",4130,298.181657880505,-0.240994014696819,1.69582233459372,1090.00000000001,-0.5,0.866025403784439,5,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,2.22044604925031e-16,1.73205080756888
"3412",4131,298.181657880505,-0.492501888419747,0.634373850576618,1571,-8.88178419700125e-16,0,6,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,-0.5,0.866025403784439
"3413",4132,298.181657880505,0.0233023949781219,-0.141463997178853,1406,0.999999999999999,-1.1331077795296e-15,7,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,-8.88178419700125e-16,0
"3414",4133,298.181657880505,1.12311648685126,0.0588897327360214,326.000000000014,1.5,0.866025403784437,8,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,0.999999999999999,-1.1331077795296e-15
"3415",4134,298.181657880505,1.36183582462218,1.1970694324652,758,1,1.73205080756888,9,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1.5,0.866025403784437
"3416",4135,298.181657880505,0.828980159954957,1.76829070498846,731.999999999985,1.33226762955019e-15,1.73205080756888,10,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,1.73205080756888
"3417",4136,298.181657880505,0.0701936934688372,1.91749029109528,85.0000000000146,-0.499999999999999,0.866025403784438,11,1,0,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1.33226762955019e-15,1.73205080756888
"3418",4137,298.181657880505,0.0190395496607838,-0.056207090832098,1121,2.16493489801906e-15,-6.66133814775094e-16,12,1,1,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,-0.499999999999999,0.866025403784438
"3419",4138,298.181657880505,1.04212242582184,-0.0519442455147603,447,1,6.20364304966215e-16,13,1,1,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,2.16493489801906e-15,-6.66133814775094e-16
"3420",4139,298.181657880505,1.54087532795036,0.890144569616883,1455,1.5,0.86602540378444,14,1,1,"hexagon","jsk9lutrwn",4.6,"preschool","yes","no",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,6.20364304966215e-16
"3421",4140,149.185240297642,NA,NA,NA,0,0,0,2,NA,"plus","jsk9lutrwn",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"3422",4141,149.185240297642,NA,NA,NA,0.0355709503422215,-0.999367153498528,1,2,NA,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0,0
"3423",4142,149.185240297642,NA,NA,NA,0.071141900684443,-1.99873430699706,2,2,NA,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0.0355709503422215,-0.999367153498528
"3424",4143,149.185240297642,0.0831512958682259,0.00513481617948619,1653,0,0,3,2,1,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0.071141900684443,-1.99873430699706
"3425",4144,149.185240297642,-0.0105719511248079,-0.880975882663747,952,0.999367153498528,0.0355709503422214,4,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0,0
"3426",4145,149.185240297642,0.032029524781116,-0.139710201900658,2465.99999999997,1.99873430699706,0.0711419006844429,5,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0.999367153498528,0.0355709503422214
"3427",4146,149.185240297642,2.57107748877423,0.0903377679913358,633.999999999971,0,0,6,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,1.99873430699706,0.0711419006844429
"3428",4147,149.185240297642,0.19391513322363,-1.05990208146863,124,-0.0355709503422214,0.999367153498528,7,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0,0
"3429",4148,149.185240297642,0.0831512958682259,2.04148536448268,159.999999999971,-0.0711419006844428,1.99873430699706,8,2,1,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,-0.0355709503422214,0.999367153498528
"3430",4149,149.185240297642,-0.00205165594362366,2.62086543680326,533,0,0,9,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,-0.0711419006844428,1.99873430699706
"3431",4150,149.185240297642,0.0490701151434862,-0.284555219980801,43,-0.999367153498528,-0.0355709503422213,10,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0,0
"3432",4151,149.185240297642,-2.02136161388445,-0.0374666597264386,860.999999999971,-1.99873430699706,-0.0711419006844426,11,2,1,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,-0.999367153498528,-0.0355709503422213
"3433",4152,149.185240297642,-2.56666050548029,-0.0374666597264386,1642,0,0,12,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,-1.99873430699706,-0.0711419006844426
"3434",4153,149.185240297642,-0.649594089713678,-1.076942671831,1139,0.0355709503422217,-0.999367153498528,13,2,0,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0,0
"3435",4154,149.185240297642,0.0235092295999317,-1.76708658150698,583,0.0711419006844434,-1.99873430699706,14,2,1,"plus","jsk9lutrwn",4.6,"preschool","yes","no",0.536246077965827,0.201092279237185,-5.00519561225786,5.29072908468601,-3.85589019701935,3.86605332568856,0.0355709503422217,-0.999367153498528
"3436",4155,116.798821200847,NA,NA,NA,0,0,0,3,NA,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"3437",4156,116.798821200847,NA,NA,NA,-0.459088015321693,-0.888390789117035,1,3,NA,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,0,0
"3438",4157,116.798821200847,NA,NA,NA,-0.918176030643386,-1.77678157823407,2,3,NA,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-0.459088015321693,-0.888390789117035
"3439",4158,116.798821200847,0.0414232297433124,0.120143887366344,1513,-1.22173893317627,-0.823970178110304,3,3,0,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-0.918176030643386,-1.77678157823407
"3440",4159,116.798821200847,-1.29716545913236,-0.347818011996695,1045,-1.52530183570915,0.128841222013462,4,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-1.22173893317627,-0.823970178110304
"3441",4160,116.798821200847,-1.75424452362649,0.468394603171395,521,-1.98438985103084,-0.759549567103573,5,3,0,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-1.52530183570915,0.128841222013462
"3442",4161,116.798821200847,-2.08072956969372,-1.3163903153295,776.000000000029,-2.44347786635253,-1.64794035622061,6,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-1.98438985103084,-0.759549567103573
"3443",4162,116.798821200847,-3.08195037763325,-0.913725425179906,2575.99999999997,-2.74704076888542,-0.695128956096842,7,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-2.44347786635253,-1.64794035622061
"3444",4163,116.798821200847,-2.70105115722148,-0.0430986356672749,2870,-3.0506036714183,0.257682444026925,8,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-2.74704076888542,-0.695128956096842
"3445",4164,116.798821200847,-2.95135635920636,1.00165351174788,4277,-3.50969168673999,-0.63070834509011,9,3,0,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-3.0506036714183,0.257682444026925
"3446",4165,116.798821200847,-3.52814660725848,-1.34903881993622,709,-3.96877970206168,-1.51909913420715,10,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-3.50969168673999,-0.63070834509011
"3447",4166,116.798821200847,-4.49671891059128,-1.1749134620337,2663.00000000003,-4.27234260459456,-0.566287734083379,11,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-3.96877970206168,-1.51909913420715
"3448",4167,116.798821200847,-4.39877339677111,0.435746098564672,631.000000000029,-4.57590550712744,0.386523666040387,12,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-4.27234260459456,-0.566287734083379
"3449",4168,116.798821200847,-5.10615766325012,0.152792391973067,74,-5.03499352244914,-0.501867123076648,13,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-4.57590550712744,0.386523666040387
"3450",4169,116.798821200847,-5.4870568836619,-1.07696794821352,29.0000000000291,-5.49408153777083,-1.39025791219368,14,3,1,"zigzag_1","jsk9lutrwn",4.6,"preschool","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-5.03499352244914,-0.501867123076648
"3451",4170,95.6309122915641,NA,NA,NA,1,1,0,4,NA,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"3452",4171,95.6309122915641,NA,NA,NA,1.75,1,1,4,NA,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,1,1
"3453",4172,95.6309122915641,NA,NA,NA,2.45788987007808,1.51431209575591,2,4,NA,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,1.75,1
"3454",4173,95.6309122915641,2.63456337582029,2.03279700977354,1236,2.76690686445303,2.46536861205107,3,4,1,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,2.45788987007808,1.51431209575591
"3455",4174,95.6309122915641,2.60797987361262,3.08284534697632,218.000000000029,2.41926274578121,3.53530719288312,4,4,1,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,2.76690686445303,2.46536861205107
"3456",4175,95.6309122915641,1.35855526985236,3.49488963119513,93,1.40799150281253,4.27003875824871,5,4,1,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,2.41926274578121,3.53530719288312
"3457",4176,95.6309122915641,0.587633705830066,3.98668442203694,838.000000000029,0.0329915028125267,4.27003875824871,6,4,1,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,1.40799150281253,4.27003875824871
"3458",4177,95.6309122915641,-0.794708408968527,4.26581119521742,567.000000000029,-1.18053398874989,3.38836087981,7,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,0.0329915028125267,4.27003875824871
"3459",4178,95.6309122915641,-0.821291911176192,2.59105055613451,608,-1.68268660460918,1.84289404083037,8,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,-1.18053398874989,3.38836087981
"3460",4179,95.6309122915641,-1.73842273734064,1.18212493912826,634,-1.14190686445303,0.178545137313854,9,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,-1.68268660460918,1.84289404083037
"3461",4180,95.6309122915641,-0.395955875853548,-0.0805914157358432,658,0.375,-0.923552210734534,10,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,-1.14190686445303,0.178545137313854
"3462",4181,95.6309122915641,0.933219234529714,-1.38318302391144,645.000000000029,2.375,-0.923552210734534,11,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,0.375,-0.923552210734534
"3463",4182,95.6309122915641,2.82064789127394,-0.93126348638113,790,4.09416111304676,0.325491450386971,12,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,2.375,-0.923552210734534
"3464",4183,95.6309122915641,4.12323949944954,0.716913650494114,1009,4.7894493503904,2.46536861205107,13,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,4.09416111304676,0.325491450386971
"3465",4184,95.6309122915641,4.70807654801818,3.65439064444112,31,4.0555339887499,4.72412783825206,14,4,0,"spiral_outward","jsk9lutrwn",4.6,"preschool","yes","no",0.836549585097465,0.313706094411549,-7.29707458568564,8.76467744818569,-3.92398432085344,8.12232970455005,4.7894493503904,2.46536861205107
"3466",4185,69.3599847651281,NA,NA,NA,0,0,0,5,NA,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"3467",4186,69.3599847651281,NA,NA,NA,-0.993325447527948,-0.115345373957524,1,5,NA,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,0,0
"3468",4187,69.3599847651281,NA,NA,NA,-1.9866508950559,-0.230690747915048,2,5,NA,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-0.993325447527948,-0.115345373957524
