"","X.1","X","r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","width","height","level","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","attempt_number","dist_from_prev","dist_from_true","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
"2792",2792,2329,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:20 2024",1536,864,1536,864,NA,6,3,2,3,3,1.83496732026144,0.93218954248366,0,1,387,581,0.0437695980072021,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2793",2793,2330,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:24 2024",1536,864,1536,864,NA,7,3,3,2,3,3.5874183006536,2.97875816993464,0,1,144,389,1.41093921661377,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2794",2794,2331,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:26 2024",1536,864,1536,864,NA,8,2,3,1,3,1.11192810457516,2.53349673202614,0,1,246,117,0.500820159912109,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2795",2795,2332,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:29 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,3.01552287581699,0.143790849673202,0,1,856,1017,0.0842266082763671,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2796",2796,2333,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:31 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,3.30964052287582,0.441993464052287,0,1,1024,895,0.125949621200561,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2797",2797,2334,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:33 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,0.19281045751634,2.03921568627451,0,1,48,259,0.291317701339722,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2798",2798,2335,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:40 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,0.327614379084967,3.12990196078431,0,1,528,770,4.52971148490906,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2799",2799,2336,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:44 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,-1.29003267973856,0.785130718954248,0,1,370,593,1.66053032875061,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2800",2800,2337,19301573,"BP24","square_2",6,0.101036490479128,2000,0.269607843137255,"Wed Feb 14 12:57:46 2024",1536,864,1536,864,NA,14,1,-2.22044604925031e-16,2,-4.9960036108132e-16,0.0375816993464053,0.033496732026143,0,1,236,480,0.127740144729614,0,12,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2801",2801,2786,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:24 2024",1536,864,1536,864,NA,1,2.22044604925031e-16,-5.55111512312578e-17,1,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2802",2802,2787,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:25 2024",1536,864,1536,864,NA,2,1,-5.55111512312578e-17,2,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2803",2803,2788,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:36 2024",1536,864,1536,864,NA,3,2,-5.55111512312578e-17,3,-5.55111512312578e-17,1.70833333333333,0.405228758169934,0,1,122,331,9.07184624671936,0,1,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2804",2804,2789,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:50 2024",1536,864,1536,864,NA,4,3,-5.55111512312578e-17,3,1,3.14624183006536,0.192810457516339,0,1,59,201,12.0357580184937,0,2,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2805",2805,2790,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:52 2024",1536,864,1536,864,NA,5,3,1,3,2,3.29738562091503,1.50408496732026,0,1,143,142,0.0433120727539062,0,3,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2806",2806,2791,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:55 2024",1536,864,1536,864,NA,6,3,2,3,3,3.17483660130719,1.90032679738562,0,1,49,273,0.126470327377319,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2807",2807,2792,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:04:57 2024",1536,864,1536,864,NA,7,3,3,2,3,2.75408496732026,1.25081699346405,0,1,432,466,0.123969316482544,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2808",2808,2793,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:00 2024",1536,864,1536,864,NA,8,2,3,1,3,2.21895424836601,1.0343137254902,0,1,484,566,1.11828899383545,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2809",2809,2794,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:03 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,3.2483660130719,0.968954248366012,0,1,742,938,0.876336574554443,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2810",2810,2795,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:05 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,-0.31781045751634,2.5702614379085,0,1,131,160,0.334473848342896,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2811",2811,2796,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:08 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,-0.51797385620915,1.63071895424837,0,1,156,200,0.0856368541717529,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2812",2812,2797,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:10 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,0.507352941176471,0.846405228758169,0,1,130,242,0.58706259727478,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2813",2813,2798,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:13 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,1.31617647058824,1.13235294117647,0,1,425,288,0.210273027420044,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2814",2814,2799,26217358,"BP22","square_2",22,0.101036490479128,2000,0.269607843137255,"Mon Feb 12 14:05:19 2024",1536,864,1536,864,NA,14,1,-2.22044604925031e-16,2,-4.9960036108132e-16,1.70016339869281,1.65114379084967,0,1,439,411,4.31881165504456,0,12,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2815",2815,3164,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:00:52 2024",1536,864,1536,864,NA,1,2.22044604925031e-16,-5.55111512312578e-17,1,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2816",2816,3165,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:00:54 2024",1536,864,1536,864,NA,2,1,-5.55111512312578e-17,2,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2817",2817,3166,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:00:56 2024",1536,864,1536,864,NA,3,2,-5.55111512312578e-17,3,-5.55111512312578e-17,0.331699346405229,0.249999999999999,0,1,413,656,0.20911955833435,0,1,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2818",2818,3167,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:03 2024",1536,864,1536,864,NA,4,3,-5.55111512312578e-17,3,1,1.14052287581699,0.482843137254901,0,1,470,472,4.7117075920105,0,2,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2819",2819,3168,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:05 2024",1536,864,1536,864,NA,5,3,1,3,2,-0.133986928104575,0.147875816993463,0,1,795,891,0.166615724563599,0,3,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2820",2820,3169,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:07 2024",1536,864,1536,864,NA,6,3,2,3,3,0.237745098039216,0.552287581699346,0,1,763,903,0.210430860519409,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2821",2821,3170,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:15 2024",1536,864,1536,864,NA,7,3,3,2,3,-0.23202614379085,0.315359477124182,0,1,1029,855,5.13878035545349,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2822",2822,3171,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:17 2024",1536,864,1536,864,NA,8,2,3,1,3,0.00898692810457535,-0.00326797385620997,0,1,882,774,0.167094230651855,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2823",2823,3172,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:19 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,0.274509803921569,0.552287581699346,0,1,625,603,0.20883321762085,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2824",2824,3173,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:21 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,0.209150326797386,0.13970588235294,0,1,702,458,0.126195430755615,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2825",2825,3174,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:24 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,0.131535947712418,1.63071895424837,0,1,96,158,0.292085409164429,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2826",2826,3175,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:26 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,0.13562091503268,1.14460784313725,0,1,49,282,0.167593717575073,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2827",2827,3176,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:28 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,0.209150326797386,0.368464052287581,0,1,104,214,0.250531435012817,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2828",2828,3177,26374375,"BP24","square_2",4,0.101036490479128,2000,0.269607843137255,"Mon Jan 29 15:01:31 2024",1536,864,1536,864,NA,14,1,-2.22044604925031e-16,2,-4.9960036108132e-16,-0.133986928104575,0.0539215686274501,0,1,278,523,0.168345928192139,0,12,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2829",2829,3781,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:21 2024",1536,864,1536,864,NA,1,2.22044604925031e-16,-5.55111512312578e-17,1,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2830",2830,3782,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:22 2024",1536,864,1536,864,NA,2,1,-5.55111512312578e-17,2,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2831",2831,3783,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:32 2024",1536,864,1536,864,NA,3,2,-5.55111512312578e-17,3,-5.55111512312578e-17,2.55800653594771,0.0866013071895417,0,1,138,110,7.11743593215942,0,1,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2832",2832,3784,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:36 2024",1536,864,1536,864,NA,4,3,-5.55111512312578e-17,3,1,3.59150326797386,0.368464052287581,0,1,171,212,2.12382793426514,0,2,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2833",2833,3785,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:38 2024",1536,864,1536,864,NA,5,3,1,3,2,0.30718954248366,0.98937908496732,0,1,659,704,0.0850439071655273,0,3,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2834",2834,3786,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:43 2024",1536,864,1536,864,NA,6,3,2,3,3,3.44852941176471,1.70016339869281,0,1,132,337,3.06281065940857,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2835",2835,3787,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:46 2024",1536,864,1536,864,NA,7,3,3,2,3,4.15522875816993,0.352124183006535,0,1,707,836,0.662048816680908,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2836",2836,3788,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:51 2024",1536,864,1536,864,NA,8,2,3,1,3,2.05555555555556,2.77450980392157,0,1,57,264,3.11587429046631,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2837",2837,3789,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:53 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,1.74509803921569,2.54166666666667,0,1,214,442,0.0842146873474121,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2838",2838,3790,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:36:56 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,1.4468954248366,2.16584967320261,0,1,409,357,0.789443016052246,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2839",2839,3791,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:37:01 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,0.666666666666667,1.66748366013072,0,1,182,231,2.27739357948303,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2840",2840,3792,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:37:03 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,0.629901960784314,0.674836601307189,0,1,174,226,0.210505723953247,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2841",2841,3793,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:37:05 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,0.597222222222223,0.335784313725489,0,1,168,128,0.209578514099121,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2842",2842,3794,24257314,"BP22","square_2",1,0.101036490479128,2000,0.269607843137255,"Thu Feb  1 09:37:08 2024",1536,864,1536,864,NA,14,1,-2.22044604925031e-16,2,-4.9960036108132e-16,4.15114379084967,1.98611111111111,0,1,912,717,1.07610321044922,0,12,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2843",2843,4145,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:19:42 2024",1536,864,1536,864,NA,1,2.22044604925031e-16,-5.55111512312578e-17,1,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2844",2844,4146,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:19:44 2024",1536,864,1536,864,NA,2,1,-5.55111512312578e-17,2,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2845",2845,4147,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:19:46 2024",1536,864,1536,864,NA,3,2,-5.55111512312578e-17,3,-5.55111512312578e-17,-0.0563725490196076,0.16830065359477,0,1,505,749,0.129107236862183,0,1,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2846",2846,4148,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:07 2024",1536,864,1536,864,NA,4,3,-5.55111512312578e-17,3,1,-0.240196078431372,0.274509803921568,0,1,796,813,18.6814105510712,0,2,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2847",2847,4149,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:09 2024",1536,864,1536,864,NA,5,3,1,3,2,-0.0482026143790848,0.131535947712418,0,1,776,875,0.17068362236023,0,3,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2848",2848,4150,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:11 2024",1536,864,1536,864,NA,6,3,2,3,3,-0.121732026143791,0.360294117647058,0,1,863,1001,0.209656476974487,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2849",2849,4151,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:14 2024",1536,864,1536,864,NA,7,3,3,2,3,-0.0931372549019607,0.160130718954248,0,1,1028,864,0.371856451034546,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2850",2850,4152,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:17 2024",1536,864,1536,864,NA,8,2,3,1,3,3.02369281045752,0.188725490196078,0,1,732,848,0.873220682144165,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2851",2851,4153,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:19 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,0.294934640522876,0.458333333333332,0,1,646,626,0.207222700119018,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2852",2852,4154,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:23 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,2.99509803921569,0.209150326797385,0,1,1002,854,1.86645007133484,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2853",2853,4155,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:26 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,-0.227941176470588,2.05555555555556,0,1,57,264,0.419552803039551,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2854",2854,4156,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:28 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,3.02369281045752,0.368464052287581,0,1,756,746,0,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2855",2855,4157,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:30 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,-0.00735294117647056,0.176470588235293,0,1,43,250,0.334350109100342,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2856",2856,4158,28835872,"BP24","square_2",40,0.101036490479128,2000,0.269607843137255,"Wed Feb  7 13:20:32 2024",1536,864,1536,864,NA,14,1,-2.22044604925031e-16,2,-4.9960036108132e-16,0.00490196078431393,0.16830065359477,0,1,247,490,0.0432870388031005,0,12,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2857",2857,4579,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:43 2024",1536,864,1536,864,NA,1,2.22044604925031e-16,-5.55111512312578e-17,1,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2858",2858,4580,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:44 2024",1536,864,1536,864,NA,2,1,-5.55111512312578e-17,2,-5.55111512312578e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2859",2859,4581,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:46 2024",1536,864,1536,864,NA,3,2,-5.55111512312578e-17,3,-5.55111512312578e-17,2.32924836601307,0.0416666666666659,0,1,81,165,0.0433681011199951,0,1,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2860",2860,4582,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:48 2024",1536,864,1536,864,NA,4,3,-5.55111512312578e-17,3,1,3.24428104575163,-0.0482026143790858,0,1,61,263,0.0460960865020751,0,2,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2861",2861,4583,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:51 2024",1536,864,1536,864,NA,5,3,1,3,2,3.17892156862745,1.31617647058823,0,1,89,173,0.497312068939209,0,3,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2862",2862,4584,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:53 2024",1536,864,1536,864,NA,6,3,2,3,3,2.9297385620915,0.879084967320261,0,1,275,519,0.0432121753692626,0,4,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2863",2863,4585,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:56 2024",1536,864,1536,864,NA,7,3,3,2,3,2.90522875816993,0.90359477124183,0,1,514,559,0.333819627761841,0,5,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2864",2864,4586,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:47:58 2024",1536,864,1536,864,NA,8,2,3,1,3,3.02777777777778,0.911764705882352,0,1,570,713,0.209144353866577,0,6,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2865",2865,4587,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:48:00 2024",1536,864,1536,864,NA,9,1,3,2.22044604925031e-16,3,3.31372549019608,0.0702614379084959,0,1,914,1083,0.0857200622558593,0,7,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2866",2866,4588,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:48:03 2024",1536,864,1536,864,NA,10,2.22044604925031e-16,3,2.22044604925031e-16,2,2.59885620915033,2.01470588235294,0,1,680,636,0.334635019302368,0,8,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2867",2867,4589,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:48:05 2024",1536,864,1536,864,NA,11,2.22044604925031e-16,2,-2.22044604925031e-16,1,0.527777777777778,2.95833333333333,0,1,268,497,0.376686334609985,0,9,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2868",2868,4590,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:48:08 2024",1536,864,1536,864,NA,12,-2.22044604925031e-16,1,-4.44089209850063e-16,-5.55111512312578e-17,0.776960784313726,2.60294117647059,0,1,436,665,0.455820322036743,0,10,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
"2869",2869,4591,3070767,"BP24","square_2",42,0.101036490479128,2000,0.269607843137255,"Tue Feb 20 12:48:11 2024",1536,864,1536,864,NA,13,-4.44089209850063e-16,-5.55111512312578e-17,1,-2.22044604925031e-16,0.633986928104575,2.54983660130719,0,1,643,631,1.33169531822205,0,11,"square_2","test",-1.63725490196078,-0.264705882352942,4.63725490196078,3.26470588235294
