Unnamed: 0,X.1,X,r_id,subj_id,func.name,game_n,min_distance,max_distance,correct_distance,Current_time,screen_w,screen_h,width,height,level,tpt,prev_x,prev_y,true_x,true_y,pred_x,pred_y,correct,attempt_number,dist_from_prev,dist_from_true,RT,total_correct,guess_number,func.type,mode,min_x,min_y,max_x,max_y,scale_by
5368,5368,5789,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:22 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.5598958333333326,0.2551352025327987,1.0,1.0,85.0,39.0,3.32653856277466,2.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5369,5369,5790,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:44 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5852864583333327,0.30266124419946544,1.0,1.0,91.0,35.0,20.8012979030609,3.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5370,5370,5791,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:50 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.5572916666666661,0.26555186919946533,0.0,1.0,40.0,84.0,3.84477996826172,3.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5371,5371,5792,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:52 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.5781249999999994,0.3606039525327989,0.0,1.0,66.0,96.0,0.208440780639648,3.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5372,5372,5793,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:53 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.4746093749999994,0.31177582753279887,1.0,1.0,96.0,39.0,0.248102903366089,4.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5373,5373,5794,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:02:57 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.40234374999999933,0.35604666086613224,0.0,1.0,166.0,122.0,1.78618240356445,4.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5374,5374,5795,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:03:00 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.41080729166666585,0.2590414525327989,0.0,1.0,107.0,68.0,0.166426658630371,4.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5375,5375,5796,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:03:01 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.40429687499999944,0.33195811919946544,1.0,1.0,59.0,28.0,0.167841672897339,5.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5376,5376,5797,14829152,BP22,zigzag_3,21,0.432526046561114,2000,1.15416137240155,Thu May  2 10:03:03 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.3990885416666659,0.39771332753279903,1.0,1.0,99.0,45.0,0.875901937484741,6.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5379,5379,6514,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:12 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6497395833333329,0.1919841608661321,1.0,1.0,31.0,43.0,0.249298334121704,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5380,5380,6515,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:16 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.5748697916666661,0.23365082753279884,0.0,1.0,123.0,101.0,1.53534150123596,1.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5381,5381,6516,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:18 2024,1536,864,1536,864,,5,0.5911388080654679,0.16983644998069844,-4.08864716406932,0.53194395169785,0.5605468749999996,0.1678956191994654,0.0,1.0,47.0,72.0,0.0836899280548095,1.0,3.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5382,5382,6517,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:20 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.5507812499999992,0.2531820775327989,1.0,1.0,90.0,51.0,0.49783182144165,2.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5383,5383,6518,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:23 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5130208333333327,0.2896404108661322,0.0,1.0,128.0,101.0,1.28631544113159,2.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5384,5384,6519,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:27 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.6608072916666662,0.34628103586613235,0.0,1.0,162.0,140.0,1.73997354507446,2.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5385,5385,6520,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:29 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.6608072916666662,0.34628103586613235,0.0,1.0,140.0,197.0,0.0,2.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5386,5386,6521,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:33 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.49348958333333265,0.30266124419946544,1.0,1.0,69.0,14.0,3.01843070983887,3.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5387,5387,6522,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:36 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.4466145833333327,0.2987549941994656,1.0,1.0,84.0,27.0,1.82145380973816,4.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5388,5388,6523,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:40 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.13216145833333245,0.4029216608661321,0.0,1.0,530.0,478.0,1.6980185508728,4.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5389,5389,6524,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:42 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.12044270833333397,0.4061768691994656,0.0,1.0,497.0,475.0,0.0445003509521484,4.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5390,5390,6525,16680772,BP24,zigzag_3,42,0.432526046561114,2000,1.15416137240155,Thu Feb 15 12:14:44 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.44140624999999917,0.3612549941994658,1.0,1.0,47.0,42.0,0.169684410095215,5.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5393,5393,7119,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:07 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6347656249999996,0.16984874419946538,1.0,1.0,48.0,12.0,0.578965187072754,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5394,5394,7120,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:09 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.6035156249999996,0.16919770253279873,1.0,1.0,39.0,19.0,0.499181509017944,2.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5395,5395,7121,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:12 2024,1536,864,1536,864,,5,0.5911388080654679,0.16983644998069844,-4.08864716406932,0.53194395169785,0.5442708333333328,0.21932791086613213,0.0,1.0,105.0,68.0,0.913442373275757,2.0,3.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5396,5396,7122,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:14 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.549479166666666,0.21477061919946544,0.0,1.0,59.0,68.0,0.211617708206177,2.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5397,5397,7123,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:16 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5572916666666661,0.2824789525327989,1.0,1.0,71.0,32.0,0.290572643280029,3.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5398,5398,7124,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:19 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.5507812499999992,0.31437999419946544,1.0,1.0,67.0,36.0,1.49408721923828,4.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5399,5399,7125,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:22 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.537760416666666,0.33977061919946555,1.0,1.0,65.0,40.0,1.49083614349365,5.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5400,5400,7126,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:26 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.5019531249999992,0.30266124419946544,1.0,1.0,56.0,10.0,2.98147869110107,6.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5401,5401,7127,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:28 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.5351562499999994,0.30656749419946566,0.0,1.0,54.0,111.0,0.167646408081055,6.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5402,5402,7128,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:30 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.46354166666666585,0.2837810358661322,1.0,1.0,32.0,63.0,0.0869688987731933,7.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5403,5403,7129,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:32 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.45572916666666613,0.2837810358661322,0.0,1.0,52.0,98.0,0.583197832107544,7.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5404,5404,7130,4396223,BP24,zigzag_3,56,0.432526046561114,2000,1.15416137240155,Fri Jan 19 12:59:34 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.4225260416666659,0.35604666086613224,1.0,1.0,28.0,29.0,0.292084693908691,8.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5407,5407,7161,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:21 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6087239583333327,0.1835206191994654,1.0,1.0,87.0,33.0,0.0842480659484863,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5408,5408,7162,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:24 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.5488281249999996,0.1574789525327987,0.0,1.0,124.0,68.0,1.07706379890442,1.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5409,5409,7163,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:26 2024,1536,864,1536,864,,5,0.5911388080654679,0.16983644998069844,-4.08864716406932,0.53194395169785,0.5475260416666662,0.15357270253279867,0.0,1.0,71.0,102.0,0.0846185684204101,1.0,3.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5410,5410,7164,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:27 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.5488281249999996,0.2375570775327987,1.0,1.0,75.0,53.0,0.043461799621582,2.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5411,5411,7165,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:31 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5507812499999992,0.24406749419946552,0.0,1.0,49.0,70.0,1.69790530204773,2.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5412,5412,7166,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:32 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.5481770833333327,0.319588327532799,1.0,1.0,75.0,40.0,0.044072151184082,3.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5413,5413,7167,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:35 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.5462239583333329,0.33260916086613224,1.0,1.0,48.0,33.0,0.829519271850586,4.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5414,5414,7168,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:37 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.47656249999999944,0.3332602025327987,1.0,1.0,98.0,52.0,1.20075416564941,5.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5415,5415,7169,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:41 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.4739583333333325,0.2635987441994656,0.0,1.0,81.0,66.0,1.70561218261719,5.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5416,5416,7170,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:43 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.38216145833333237,0.3313070775327989,0.0,1.0,131.0,82.0,0.0861127376556396,5.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5417,5417,7171,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:45 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.3828124999999992,0.32023936919946544,1.0,1.0,73.0,65.0,0.292192459106445,6.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5418,5418,7172,15804927,BP22,zigzag_3,12,0.432526046561114,2000,1.15416137240155,Mon Apr 22 14:21:48 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.40559895833333276,0.3247966608661321,0.0,1.0,32.0,79.0,1.07519936561584,6.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5421,5421,7763,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:46 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6158854166666661,0.18221853586613204,1.0,1.0,76.0,23.0,0.373397827148438,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5422,5422,7764,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:49 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.6093749999999994,0.21021332753279878,0.0,1.0,62.0,68.0,1.3243567943573,1.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5423,5423,7765,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:51 2024,1536,864,1536,864,,5,0.5911388080654679,0.16983644998069844,-4.08864716406932,0.53194395169785,0.567057291666666,0.17245291086613207,1.0,1.0,37.0,61.0,0.127887964248657,2.0,3.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5424,5424,7766,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:53 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.5520833333333325,0.244718535866132,1.0,1.0,79.0,47.0,1.49779367446899,3.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5425,5425,7767,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:56 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5709635416666662,0.2707602025327989,1.0,1.0,45.0,19.0,0.914036512374878,4.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5426,5426,7768,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:03:58 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.6178385416666661,0.296150827532799,0.0,1.0,65.0,75.0,0.707223892211914,4.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5427,5427,7769,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:03 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.5611979166666659,0.28768728586613207,1.0,1.0,50.0,54.0,3.60699200630188,5.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5428,5428,7770,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:06 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.5592447916666662,0.37362478586613224,0.0,1.0,99.0,134.0,0.336039543151855,5.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5429,5429,7771,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:08 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.4485677083333328,0.3274008275327987,1.0,1.0,84.0,41.0,0.498521327972412,6.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5430,5430,7772,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:10 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.4876302083333326,0.3007081191994657,0.0,1.0,38.0,95.0,0.123987913131714,6.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5431,5431,7773,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:31 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.3899739583333325,0.28182791086613207,0.0,1.0,62.0,99.0,19.1083047389984,6.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5432,5432,7774,9998970,BP24,zigzag_3,29,0.432526046561114,2000,1.15416137240155,Mon Apr 29 11:04:33 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.3912760416666658,0.34628103586613235,1.0,1.0,49.0,59.0,0.246956348419189,7.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5435,5435,7945,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:39 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6328124999999994,0.18156749419946538,1.0,1.0,50.0,14.0,0.211475372314453,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5436,5436,7946,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:41 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.5722656249999994,0.149015410866132,1.0,1.0,94.0,43.0,1.45554375648499,2.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5437,5437,7947,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:45 2024,1536,864,1536,864,,5,0.5911388080654679,0.16983644998069844,-4.08864716406932,0.53194395169785,0.48372395833333276,0.1327393691994653,0.0,1.0,175.0,195.0,1.66288447380066,2.0,3.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5438,5438,7948,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:47 2024,1536,864,1536,864,,6,0.5868445675409177,0.206817372964332,-4.20399253802684,1.5252693992258,0.5481770833333327,0.22128103586613207,1.0,1.0,63.0,63.0,0.249208927154541,3.0,4.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5439,5439,7949,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:49 2024,1536,864,1536,864,,7,0.5825503270163676,0.24379829594796565,-4.31933791198437,2.51859484675375,0.5546874999999994,0.2538331191994654,1.0,1.0,45.0,55.0,1.28760957717896,4.0,5.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5440,5440,7950,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:52 2024,1536,864,1536,864,,8,0.578256086491817,0.28077921893159935,-4.43468328594189,3.5119202942817,0.5800781249999996,0.3234945775327988,1.0,1.0,66.0,13.0,1.16093707084656,5.0,6.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5441,5441,7951,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:56 2024,1536,864,1536,864,,9,0.5739618459672667,0.317760141915233,-5.42800873346984,3.39657492032417,0.5794270833333328,0.3345622858661324,0.0,1.0,27.0,73.0,1.70094180107117,5.0,7.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5442,5442,7952,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:43:58 2024,1536,864,1536,864,,10,0.5369809229836331,0.3134659013906825,-6.42133418099779,3.28122954636665,0.47200520833333276,0.24406749419946552,0.0,1.0,146.0,109.0,0.168560981750488,5.0,8.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5443,5443,7953,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:44:00 2024,1536,864,1536,864,,11,0.49999999999999944,0.30917166086613224,-7.41465962852574,3.16588417240913,0.44270833333333276,0.24081228586613213,0.0,1.0,137.0,103.0,0.209899425506592,5.0,9.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5444,5444,7954,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:44:02 2024,1536,864,1536,864,,12,0.46301907701636574,0.3048774203415821,-8.40798507605369,3.0505387984516,0.3763020833333324,0.2727133275327987,0.0,1.0,142.0,88.0,0.044130802154541,5.0,10.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5445,5445,7955,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:44:05 2024,1536,864,1536,864,,13,0.4260381540327321,0.30058317981703153,-8.52333045001121,4.04386424597955,0.3769531249999992,0.2492758275327987,0.0,1.0,109.0,152.0,0.290745735168457,5.0,11.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5446,5446,7956,33496260,BP22,zigzag_3,48,0.432526046561114,2000,1.15416137240155,Mon Apr 15 10:44:07 2024,1536,864,1536,864,,14,0.4217439135081819,0.33756410280066523,-8.63867582396873,5.0371896935075,0.3899739583333325,0.41789561919946555,0.0,1.0,133.0,79.0,0.125510931015015,5.0,12.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5449,5449,8225,14358409,BP24,zigzag_3,57,0.432526046561114,2000,1.15416137240155,Mon Feb 19 13:20:03 2024,1536,864,1536,864,,3,0.6651006540327353,0.1784249310297991,-2.97997634258385,-0.346036121872573,0.6516927083333328,0.20891124419946544,1.0,1.0,51.0,65.0,0.12509274482727,1.0,1.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
5450,5450,8226,14358409,BP24,zigzag_3,57,0.432526046561114,2000,1.15416137240155,Mon Feb 19 13:20:07 2024,1536,864,1536,864,,4,0.6281197310491016,0.17413069050524876,-3.9733017901118,-0.461381495830096,0.5716145833333326,0.2232341608661321,0.0,1.0,115.0,87.0,1.24477887153625,1.0,2.0,zigzag_3,test,0,0,1,0.6183433217322615,26.86048284861785
