,tpt,func.type,x_next,y_next,next_is_repeat
507,3,zigzag_increasing_widening,-1.6150909636757733,-3.2235820416196734,0
508,4,zigzag_increasing_widening,2.4776477594822497,-3.7230715249552473,0
509,5,zigzag_increasing_widening,6.570386482640272,-4.22256100829082,0
510,6,zigzag_increasing_widening,1.7317134773448255,-5.831052086234721,0
511,7,zigzag_increasing_widening,-3.1069595279506212,-7.439543164178621,0
512,8,zigzag_increasing_widening,-7.9456325332460676,-9.048034242122522,0
513,9,zigzag_increasing_widening,-12.784305538541515,-10.656525320066422,0
514,10,zigzag_increasing_widening,-6.706808653504943,-10.909570004600145,0
515,11,zigzag_increasing_widening,-0.6293117684683718,-11.162614689133868,0
516,12,zigzag_increasing_widening,5.4481851165682,-11.41565937366759,0
517,13,zigzag_increasing_widening,11.525682001604771,-11.668704058201316,0
518,14,zigzag_increasing_widening,17.60317888664134,-11.921748742735039,0
519,15,zigzag_increasing_widening,10.779747719467347,-13.77668461948079,0
520,16,zigzag_increasing_widening,3.9563165522933517,-15.63162049622654,0
521,17,zigzag_increasing_widening,-2.8671146148806437,-17.48655637297229,0
522,18,zigzag_increasing_widening,-9.690545782054638,-19.34149224971804,0
523,19,zigzag_increasing_widening,-16.513976949228635,-21.196428126463793,0
524,20,zigzag_increasing_widening,-23.33740811640263,-23.051364003209542,0
525,0,quadratic,-10.0,7.5,0
526,1,quadratic,-9.0,6.075,0
527,2,quadratic,-8.0,4.8,0
528,3,quadratic,-7.0,3.675,0
529,4,quadratic,-6.0,2.6999999999999997,0
530,5,quadratic,-5.0,1.875,0
531,6,quadratic,-4.0,1.2,0
532,7,quadratic,-3.0,0.6749999999999999,0
533,8,quadratic,-2.0,0.3,0
534,9,quadratic,-1.0,0.075,0
535,10,quadratic,0.0,0.0,0
536,11,quadratic,1.0,0.075,0
537,12,quadratic,2.0,0.3,0
538,13,quadratic,3.0,0.6749999999999999,0
539,14,quadratic,4.0,1.2,0
540,15,quadratic,5.0,1.875,0
541,16,quadratic,6.0,2.6999999999999997,0
542,17,quadratic,7.0,3.675,0
543,18,quadratic,8.0,4.8,0
544,19,quadratic,9.0,6.075,0
545,20,quadratic,10.0,7.5,0
546,0,cubic,-10.0,5.0,0
547,1,cubic,-9.0,3.645,0
548,2,cubic,-8.0,2.56,0
549,3,cubic,-7.0,1.715,0
550,4,cubic,-6.0,1.08,0
551,5,cubic,-5.0,0.625,0
552,6,cubic,-4.0,0.32,0
553,7,cubic,-3.0,0.135,0
554,8,cubic,-2.0,0.04,0
555,9,cubic,-1.0,0.005,0
556,10,cubic,0.0,0.0,0
557,11,cubic,1.0,-0.005,0
558,12,cubic,2.0,-0.04,0
559,13,cubic,3.0,-0.135,0
560,14,cubic,4.0,-0.32,0
561,15,cubic,5.0,-0.625,0
562,16,cubic,6.0,-1.08,0
563,17,cubic,7.0,-1.715,0
564,18,cubic,8.0,-2.56,0
565,19,cubic,9.0,-3.645,0
566,20,cubic,10.0,-5.0,0
567,0,gold_star,0.0,0.0,0
568,1,gold_star,-0.8988981815866632,0.4381575734141659,0
569,2,gold_star,-1.224690989993451,1.383598764599751,0
570,3,gold_star,-2.1701321811790355,1.0578059561929631,0
571,4,gold_star,-3.0690303627656994,1.495963529607129,0
572,5,gold_star,-3.507187936179865,0.5970653480204657,0
573,6,gold_star,-4.45262912736545,0.2712725396136777,0
574,7,gold_star,-4.126836318958662,-0.6741686515719074,0
575,8,gold_star,-4.5649938923728275,-1.5730668331585707,0
576,9,gold_star,-3.6660957107861645,-2.0112244065727367,0
577,10,gold_star,-3.340302902379377,-2.956665597758322,0
578,11,gold_star,-2.3948617111937915,-2.630872789351534,0
579,12,gold_star,-1.4959635296071285,-3.0690303627657003,0
580,13,gold_star,-1.0578059561929625,-2.170132181179037,0
581,14,gold_star,-0.11236476500737724,-1.8443393727722495,0
582,15,gold_star,-0.4381575734141631,-0.8988981815866637,0
583,16,gold_star,2.941086779369997e-15,-5.160483153855998e-16,1
584,17,gold_star,-0.8988981815866602,0.4381575734141656,1
585,18,gold_star,-1.224690989993446,1.3835987645997514,1
586,19,gold_star,-2.170132181179031,1.057805956192964,1
587,20,gold_star,-3.069030362765694,1.4959635296071299,1
588,0,2_pts,0.0,0.0,0
589,1,2_pts,1.0,0.0,0
590,2,2_pts,0.0,0.0,1
591,3,2_pts,1.0,0.0,1
592,4,2_pts,0.0,0.0,1
593,5,2_pts,1.0,0.0,1
594,6,2_pts,0.0,0.0,1
595,7,2_pts,1.0,0.0,1
596,8,2_pts,0.0,0.0,1
597,9,2_pts,1.0,0.0,1
598,10,2_pts,0.0,0.0,1
599,11,2_pts,1.0,0.0,1
600,12,2_pts,0.0,0.0,1
601,13,2_pts,1.0,0.0,1
602,14,2_pts,0.0,0.0,1
603,15,2_pts,1.0,0.0,1
604,16,2_pts,0.0,0.0,1
605,17,2_pts,1.0,0.0,1
606,18,2_pts,0.0,0.0,1
607,19,2_pts,1.0,0.0,1
608,20,2_pts,0.0,0.0,1
609,0,3_pts,0.0,0.0,0
610,1,3_pts,1.0,0.0,0
611,2,3_pts,2.0,0.0,0
612,3,3_pts,0.0,0.0,1
613,4,3_pts,1.0,0.0,1
614,5,3_pts,2.0,0.0,1
615,6,3_pts,0.0,0.0,1
616,7,3_pts,1.0,0.0,1
617,8,3_pts,2.0,0.0,1
618,9,3_pts,0.0,0.0,1
619,10,3_pts,1.0,0.0,1
620,11,3_pts,2.0,0.0,1
621,12,3_pts,0.0,0.0,1
622,13,3_pts,1.0,0.0,1
623,14,3_pts,2.0,0.0,1
624,15,3_pts,0.0,0.0,1
625,16,3_pts,1.0,0.0,1
626,17,3_pts,2.0,0.0,1
627,18,3_pts,0.0,0.0,1
628,19,3_pts,1.0,0.0,1
629,20,3_pts,2.0,0.0,1
630,0,square_spiral,0.0,0.0,0
631,1,square_spiral,6.123233995736766e-17,1.0,0
632,2,square_spiral,-0.9999999999999999,1.0000000000000002,0
633,3,square_spiral,-2.0,1.0000000000000004,0
634,4,square_spiral,-2.0,4.440892098500626e-16,0
635,5,square_spiral,-2.0,-0.9999999999999996,0
636,6,square_spiral,-1.0,-0.9999999999999998,0
637,7,square_spiral,0.0,-1.0,0
638,8,square_spiral,1.0,-1.0000000000000002,0
639,9,square_spiral,1.0000000000000002,-2.220446049250313e-16,0
640,10,square_spiral,1.0000000000000004,0.9999999999999998,0
641,11,square_spiral,1.0000000000000007,1.9999999999999998,0
642,12,square_spiral,6.661338147750939e-16,2.0,0
643,13,square_spiral,-0.9999999999999993,2.0000000000000004,0
644,14,square_spiral,-1.9999999999999993,2.000000000000001,0
645,15,square_spiral,-2.999999999999999,2.0000000000000013,0
646,16,square_spiral,-2.9999999999999996,1.0000000000000013,0
647,17,square_spiral,-3.0,1.3322676295501878e-15,0
648,18,square_spiral,-3.0000000000000004,-0.9999999999999987,0
649,19,square_spiral,-3.000000000000001,-1.9999999999999987,0
650,20,square_spiral,-2.000000000000001,-1.9999999999999991,0
651,0,hexagon_spiral,0.0,0.0,0
652,1,hexagon_spiral,0.38268343236508984,0.9238795325112867,0
653,2,hexagon_spiral,-0.3244233488214576,1.6309863136978344,0
654,3,hexagon_spiral,-1.031530130008005,2.338093094884382,0
655,4,hexagon_spiral,-1.9554096625192918,1.9554096625192923,0
656,5,hexagon_spiral,-2.879289195030579,1.5727262301542027,0
657,6,hexagon_spiral,-2.879289195030579,0.5727262301542027,0
658,7,hexagon_spiral,-2.879289195030579,-0.42727376984579735,0
659,8,hexagon_spiral,-2.879289195030579,-1.4272737698457973,0
660,9,hexagon_spiral,-1.9554096625192923,-1.8099572022108878,0
661,10,hexagon_spiral,-1.0315301300080058,-2.1926406345759784,0
662,11,hexagon_spiral,-0.10765059749671924,-2.575324066941069,0
663,12,hexagon_spiral,0.5994561836898284,-1.8682172857545214,0
664,13,hexagon_spiral,1.3065629648763761,-1.161110504567974,0
665,14,hexagon_spiral,2.0136697460629236,-0.4540037233814266,0
666,15,hexagon_spiral,2.7207765272494715,0.25310305780512077,0
667,16,hexagon_spiral,2.3380930948843814,1.1769825903164075,0
668,17,hexagon_spiral,1.9554096625192916,2.100862122827694,0
669,18,hexagon_spiral,1.5727262301542018,3.024741655338981,0
670,19,hexagon_spiral,1.190042797789112,3.948621187850268,0
671,20,hexagon_spiral,0.19004279778911193,3.9486211878502684,0
672,0,star_spiral,0.0,0.0,0
673,1,star_spiral,-2.1213203435596424,2.121320343559643,0
674,2,star_spiral,-4.242640687119285,4.242640687119286,0
675,3,star_spiral,-4.242640687119286,-0.7573593128807143,0
676,4,star_spiral,-4.2426406871192865,-5.757359312880714,0
677,5,star_spiral,0.707106781186547,-0.8076118445748826,0
678,6,star_spiral,5.656854249492381,4.142135623730949,0
679,7,star_spiral,-3.3431457505076194,4.142135623730953,0
680,8,star_spiral,-12.34314575050762,4.142135623730956,0
681,9,star_spiral,-4.5649711574556076,-3.636038969321077,0
682,10,star_spiral,3.213203435596405,-11.41421356237311,0
683,11,star_spiral,3.2132034355964123,1.58578643762689,0
684,12,star_spiral,3.2132034355964194,14.58578643762689,0
685,13,star_spiral,-7.39339828220179,3.979184719828675,0
686,14,star_spiral,-18.0,-6.62741699796954,0
687,15,star_spiral,-1.0,-6.6274169979695525,0
688,16,star_spiral,16.0,-6.627416997969565,0
689,17,star_spiral,2.56497115745562,6.8076118445748595,0
690,18,star_spiral,-10.87005768508876,20.242640687119284,0
691,19,star_spiral,-10.870057685088817,-0.7573593128807161,0
692,20,star_spiral,-10.870057685088874,-21.757359312880716,0
693,0,triangle_spiral,0.0,0.0,0
694,1,triangle_spiral,-0.9999999999999996,1.7320508075688774,0
695,2,triangle_spiral,-1.9999999999999991,3.464101615137755,0
696,3,triangle_spiral,-3.5000000000000004,0.8660254037844397,0
697,4,triangle_spiral,-5.000000000000002,-1.7320508075688754,0
698,5,triangle_spiral,-1.0000000000000018,-1.7320508075688763,0
699,6,triangle_spiral,2.9999999999999982,-1.7320508075688772,0
700,7,triangle_spiral,0.5000000000000022,2.5980762113533182,0
701,8,triangle_spiral,-1.9999999999999938,6.928203230275514,0
702,9,triangle_spiral,-5.000000000000002,1.7320508075688874,0
703,10,triangle_spiral,-8.00000000000001,-3.4641016151377393,0
704,11,triangle_spiral,-1.0000000000000107,-3.4641016151377553,0
705,12,triangle_spiral,5.999999999999989,-3.4641016151377713,0
706,13,triangle_spiral,2.0000000000000098,3.46410161513775,0
707,14,triangle_spiral,-1.9999999999999698,10.392304845413271,0
708,15,triangle_spiral,-6.499999999999984,2.598076211353332,0
709,16,triangle_spiral,-10.999999999999998,-5.196152422706607,0
710,17,triangle_spiral,-0.9999999999999982,-5.196152422706614,0
711,18,triangle_spiral,9.000000000000002,-5.196152422706621,0
712,19,triangle_spiral,3.4999999999999982,4.330127018922202,0
713,20,triangle_spiral,-2.0000000000000053,13.856406460551025,0
714,0,f_curly_1,1.0,0.0,0
715,1,f_curly_1,0.9816888688738209,0.5816387600233341,0
716,2,f_curly_1,0.5707372016677029,0.7974949866040544,0
717,3,f_curly_1,0.12182637727726087,0.47807319688792116,0
718,4,f_curly_1,0.010007503399554585,-0.2588799919401328,0
719,5,f_curly_1,0.42944064266043924,-1.0715613187423436,0
720,6,f_curly_1,1.2892042005692204,-1.577530117665097,0
721,7,f_curly_1,2.2620854772418406,-1.558934493426592,0
722,8,f_curly_1,2.960170286650366,-1.079415498198926,0
723,9,f_curly_1,3.1430063446890766,-0.4499559262193824,0
724,10,f_curly_1,2.846635317835026,-0.0620000232252611,0
725,11,f_curly_1,2.364252062547778,-0.17739578976065984,0
726,12,f_curly_1,2.088869738115323,-0.7878815147582436,0
727,13,f_curly_1,2.3024201960220068,-1.6195191936222737,0
728,14,f_curly_1,3.0244630720040075,-2.2796957599716703,0
729,15,f_curly_1,4.0016896500717545,-2.4678079975112617,0
730,16,f_curly_1,4.843853958732492,-2.136572918000435,0
731,17,f_curly_1,5.233187447047592,-1.5174008653688662,0
732,18,f_curly_1,5.0949206633098925,-0.9962155734483791,0
733,19,f_curly_1,4.637406207366165,-0.9063588988672375,0
734,20,f_curly_1,4.240312087141179,-1.3497121598428832,0
735,0,f_curly_2,1.0,0.0,0
736,1,f_curly_2,0.06532236239526867,0.6989846193555862,0
737,2,f_curly_2,-1.3011436155469336,0.09847214410395655,0
738,3,f_curly_2,-1.5705593573395609,-1.3215613187423436,0
739,4,f_curly_2,-0.7163378145367738,-1.9589242746631386,0
740,5,f_curly_2,-0.2505505817755006,-1.2831792165475568,0
741,6,f_curly_2,-1.1533646821649741,-0.5620000232252611,0
742,7,f_curly_2,-2.530845683605749,-1.1252760462458076,0
743,8,f_curly_2,-2.8390715290764525,-2.5440211108893696,0
744,9,f_curly_2,-1.9983103499282455,-3.2178079975112617,0
745,10,f_curly_2,-1.5022017208214193,-2.5663218973512008,0
746,11,f_curly_2,-2.3724334289027067,-1.8240175571913728,0
747,12,f_curly_2,-3.7596879128588214,-2.349712159842883,0
748,13,f_curly_2,-4.106659745828843,-3.7658818468181092,0
749,14,f_curly_2,-3.2805600367885406,-4.475626005468158,0
750,15,f_curly_2,-2.754951598963621,-3.849391546898848,0
751,16,f_curly_2,-3.591917938186608,-3.0870547492723723,0
752,17,f_curly_2,-4.987693601472117,-3.5748643467071988,0
753,18,f_curly_2,-5.373304640093515,-4.987174512460509,0
754,19,f_curly_2,-4.563051362937958,-5.732369689628423,0
755,20,f_curly_2,-4.008797188136526,-5.132351750097773,0
756,0,hourglass_1,0.0,0.0,0
757,1,hourglass_1,1.0,0.0,0
758,2,hourglass_1,0.0,1.0,0
759,3,hourglass_1,1.0,1.0,0
760,4,hourglass_1,0.0,0.0,1
761,5,hourglass_1,1.0,0.0,1
762,6,hourglass_1,0.0,1.0,1
763,7,hourglass_1,1.0,1.0,1
764,8,hourglass_1,0.0,0.0,1
765,9,hourglass_1,1.0,0.0,1
766,10,hourglass_1,0.0,1.0,1
767,11,hourglass_1,1.0,1.0,1
768,12,hourglass_1,0.0,0.0,1
769,13,hourglass_1,1.0,0.0,1
770,14,hourglass_1,0.0,1.0,1
771,15,hourglass_1,1.0,1.0,1
772,16,hourglass_1,0.0,0.0,1
773,17,hourglass_1,1.0,0.0,1
774,18,hourglass_1,0.0,1.0,1
775,19,hourglass_1,1.0,1.0,1
776,20,hourglass_1,0.0,0.0,1
777,0,hourglass_2,0.0,0.0,0
778,1,hourglass_2,1.0,0.0,0
779,2,hourglass_2,2.0,0.0,0
780,3,hourglass_2,0.0,1.0,0
781,4,hourglass_2,1.0,1.0,0
782,5,hourglass_2,2.0,1.0,0
783,6,hourglass_2,0.0,0.0,1
784,7,hourglass_2,1.0,0.0,1
785,8,hourglass_2,2.0,0.0,1
786,9,hourglass_2,0.0,1.0,1
787,10,hourglass_2,1.0,1.0,1
788,11,hourglass_2,2.0,1.0,1
789,12,hourglass_2,0.0,0.0,1
790,13,hourglass_2,1.0,0.0,1
791,14,hourglass_2,2.0,0.0,1
792,15,hourglass_2,0.0,1.0,1
793,16,hourglass_2,1.0,1.0,1
794,17,hourglass_2,2.0,1.0,1
795,18,hourglass_2,0.0,0.0,1
796,19,hourglass_2,1.0,0.0,1
797,20,hourglass_2,2.0,0.0,1
798,0,3_lines_of_3,0.0,0.0,0
799,1,3_lines_of_3,1.0,0.0,0
800,2,3_lines_of_3,2.0,0.0,0
801,3,3_lines_of_3,0.0,1.0,0
802,4,3_lines_of_3,1.0,1.0,0
803,5,3_lines_of_3,2.0,1.0,0
804,6,3_lines_of_3,0.0,2.0,0
805,7,3_lines_of_3,1.0,2.0,0
806,8,3_lines_of_3,2.0,2.0,0
807,9,3_lines_of_3,0.0,0.0,1
808,10,3_lines_of_3,1.0,0.0,1
809,11,3_lines_of_3,2.0,0.0,1
810,12,3_lines_of_3,0.0,1.0,1
811,13,3_lines_of_3,1.0,1.0,1
812,14,3_lines_of_3,2.0,1.0,1
813,15,3_lines_of_3,0.0,2.0,1
814,16,3_lines_of_3,1.0,2.0,1
815,17,3_lines_of_3,2.0,2.0,1
816,18,3_lines_of_3,0.0,0.0,1
817,19,3_lines_of_3,1.0,0.0,1
818,20,3_lines_of_3,2.0,0.0,1
819,0,increasing_lines,0.0,0.0,0
820,1,increasing_lines,0.0,1.0,0
821,2,increasing_lines,1.0,1.0,0
822,3,increasing_lines,0.0,2.0,0
823,4,increasing_lines,1.0,2.0,0
824,5,increasing_lines,2.0,2.0,0
825,6,increasing_lines,0.0,3.0,0
826,7,increasing_lines,1.0,3.0,0
827,8,increasing_lines,2.0,3.0,0
828,9,increasing_lines,3.0,3.0,0
829,10,increasing_lines,0.0,4.0,0
830,11,increasing_lines,1.0,4.0,0
831,12,increasing_lines,2.0,4.0,0
832,13,increasing_lines,3.0,4.0,0
833,14,increasing_lines,4.0,4.0,0
834,15,increasing_lines,0.0,5.0,0
835,16,increasing_lines,1.0,5.0,0
836,17,increasing_lines,2.0,5.0,0
837,18,increasing_lines,3.0,5.0,0
838,19,increasing_lines,4.0,5.0,0
839,20,increasing_lines,5.0,5.0,0
840,0,zigzag_1,0.0,0.0,0
841,1,zigzag_1,-0.4590880153216931,-0.8883907891170354,0
842,2,zigzag_1,-0.9181760306433862,-1.7767815782340708,0
843,3,zigzag_1,-1.2217389331762674,-0.8239701781103042,0
844,4,zigzag_1,-1.5253018357091486,0.12884122201346238,0
845,5,zigzag_1,-1.9843898510308415,-0.759549567103573,0
846,6,zigzag_1,-2.4434778663525347,-1.6479403562206083,0
847,7,zigzag_1,-2.747040768885416,-0.6951289560968418,0
848,8,zigzag_1,-3.050603671418297,0.25768244402692475,0
849,9,zigzag_1,-3.50969168673999,-0.6307083450901105,0
850,10,zigzag_1,-3.9687797020616826,-1.519099134207146,0
851,11,zigzag_1,-4.272342604594564,-0.5662877340833794,0
852,12,zigzag_1,-4.575905507127445,0.38652366604038707,0
853,13,zigzag_1,-5.034993522449137,-0.5018671230766483,0
854,14,zigzag_1,-5.49408153777083,-1.3902579121936838,0
855,15,zigzag_1,-5.797644440303711,-0.43744651206991714,0
856,16,zigzag_1,-6.1012073428365925,0.5153648880538494,0
857,17,zigzag_1,-6.560295358158285,-0.373025901063186,0
858,18,zigzag_1,-7.019383373479978,-1.2614166901802215,0
859,19,zigzag_1,-7.322946276012859,-0.3086052900564549,0
860,20,zigzag_1,-7.6265091785457395,0.6442061100673118,0
861,0,zigzag_2,0.0,0.0,0
862,1,zigzag_2,-0.17209510273538114,0.9850803396751447,0
863,2,zigzag_2,-0.3441902054707623,1.9701606793502895,0
864,3,zigzag_2,-0.5162853082061436,2.955241019025434,0
865,4,zigzag_2,-1.0911526822508024,2.136994416674408,0
866,5,zigzag_2,-1.6660200562954612,1.3187478143233817,0
867,6,zigzag_2,-2.24088743034012,0.5005012119723556,0
868,7,zigzag_2,-2.412982533075501,1.4855815516475004,0
869,8,zigzag_2,-2.585077635810882,2.4706618913226452,0
870,9,zigzag_2,-2.757172738546263,3.4557422309977897,0
871,10,zigzag_2,-3.3320401125909216,2.6374956286467635,0
872,11,zigzag_2,-3.906907486635581,1.8192490262957377,0
873,12,zigzag_2,-4.48177486068024,1.0010024239447115,0
874,13,zigzag_2,-4.65386996341562,1.9860827636198564,0
875,14,zigzag_2,-4.825965066151002,2.9711631032950008,0
876,15,zigzag_2,-4.998060168886383,3.9562434429701456,0
877,16,zigzag_2,-5.572927542931041,3.1379968406191194,0
878,17,zigzag_2,-6.1477949169757,2.3197502382680937,0
879,18,zigzag_2,-6.7226622910203595,1.5015036359170673,0
880,19,zigzag_2,-6.89475739375574,2.486583975592212,0
881,20,zigzag_2,-7.066852496491121,3.4716643152673567,0
882,0,zigzag_3,0.0,0.0,0
883,1,zigzag_3,-0.9933254475279483,-0.11534537395752403,0
884,2,zigzag_3,-1.9866508950558965,-0.23069074791504807,0
885,3,zigzag_3,-2.9799763425838455,-0.34603612187257227,0
886,4,zigzag_3,-3.973301790111793,-0.46138149583009613,0
887,5,zigzag_3,-4.088647164069318,0.5319439516978519,0
888,6,zigzag_3,-4.203992538026842,1.5252693992258004,0
889,7,zigzag_3,-4.319337911984366,2.518594846753749,0
890,8,zigzag_3,-4.434683285941891,3.5119202942816976,0
891,9,zigzag_3,-5.42800873346984,3.3965749203241735,0
892,10,zigzag_3,-6.421334180997788,3.2812295463666494,0
893,11,zigzag_3,-7.414659628525737,3.1658841724091262,0
894,12,zigzag_3,-8.407985076053686,3.0505387984516017,0
895,13,zigzag_3,-8.52333045001121,4.043864245979551,0
896,14,zigzag_3,-8.638675823968734,5.037189693507499,0
897,15,zigzag_3,-8.754021197926258,6.030515141035448,0
898,16,zigzag_3,-8.869366571883784,7.023840588563396,0
899,17,zigzag_3,-9.862692019411732,6.908495214605873,0
900,18,zigzag_3,-10.85601746693968,6.793149840648348,0
901,19,zigzag_3,-11.84934291446763,6.677804466690826,0
902,20,zigzag_3,-12.842668361995578,6.562459092733301,0
903,0,stairs,0.0,0.0,0
904,1,stairs,-0.48368864800894884,1.9406301275068558,0
905,2,stairs,-2.461696735003396,2.236407083648757,0
906,3,stairs,-2.945385383012345,4.177037211155613,0
907,4,stairs,-4.923393470006792,4.472814167297514,0
908,5,stairs,-5.407082118015739,6.4134442948043695,0
909,6,stairs,-7.3850902050101865,6.709221250946271,0
910,7,stairs,-7.868778853019137,8.649851378453127,0
911,8,stairs,-9.846786940013583,8.945628334595028,0
912,9,stairs,-10.330475588022532,10.886258462101885,0
913,10,stairs,-12.30848367501698,11.182035418243787,0
914,11,stairs,-12.792172323025927,13.12266554575064,0
915,12,stairs,-14.770180410020373,13.418442501892542,0
916,13,stairs,-15.253869058029322,15.3590726293994,0
917,14,stairs,-17.23187714502377,15.6548495855413,0
918,15,stairs,-17.715565793032717,17.595479713048153,0
919,16,stairs,-19.693573880027166,17.891256669190057,0
920,17,stairs,-20.17726252803611,19.83188679669691,0
921,18,stairs,-22.15527061503056,20.12766375283881,0
922,19,stairs,-22.63895926303951,22.068293880345667,0
923,20,stairs,-24.616967350033956,22.364070836487567,0
924,0,stairs_2,0.0,0.0,0
925,1,stairs_2,0.9981065204001687,-0.061509137001487746,0
926,2,stairs_2,1.9962130408003373,-0.12301827400297549,0
927,3,stairs_2,2.119231314803313,1.8731947667973619,0
928,4,stairs_2,3.117337835203481,1.8116856297958737,0
929,5,stairs_2,4.11544435560365,1.7501764927943857,0
930,6,stairs_2,4.238462629606626,3.7463895335947237,0
931,7,stairs_2,5.236569150006795,3.6848803965932357,0
932,8,stairs_2,6.234675670406962,3.623371259591748,0
933,9,stairs_2,6.357693944409938,5.619584300392086,0
934,10,stairs_2,7.355800464810107,5.5580751633905985,0
935,11,stairs_2,8.353906985210275,5.496566026389111,0
936,12,stairs_2,8.476925259213251,7.492779067189449,0
937,13,stairs_2,9.47503177961342,7.43126993018796,0
938,14,stairs_2,10.47313830001359,7.369760793186473,0
939,15,stairs_2,10.596156574016565,9.365973833986809,0
940,16,stairs_2,11.594263094416732,9.304464696985322,0
941,17,stairs_2,12.5923696148169,9.242955559983834,0
942,18,stairs_2,12.715387888819874,11.239168600784172,0
943,19,stairs_2,13.713494409220043,11.177659463782685,0
944,20,stairs_2,14.711600929620213,11.116150326781197,0
945,0,growing_stairs_1,0.0,0.0,0
946,1,growing_stairs_1,-0.6965848644429793,-0.717474408344267,0
947,2,growing_stairs_1,0.37962674807342034,-1.762351705008737,0
948,3,growing_stairs_1,-0.316958116369559,-2.479826113353004,0
949,4,growing_stairs_1,-1.0135429808125385,-3.1973005216972705,0
950,5,growing_stairs_1,0.06266863170386128,-4.242177818361741,0
951,6,growing_stairs_1,-0.633916232739118,-4.959652226706008,0
952,7,growing_stairs_1,-1.3305010971820974,-5.677126635050275,0
953,8,growing_stairs_1,-2.0270859616250765,-6.394601043394541,0
954,9,growing_stairs_1,-0.9508743491086769,-7.439478340059011,0
955,10,growing_stairs_1,-1.6474592135516564,-8.15695274840328,0
956,11,growing_stairs_1,-2.3440440779946354,-8.874427156747544,0
957,12,growing_stairs_1,-3.0406289424376145,-9.591901565091812,0
958,13,growing_stairs_1,-3.7372138068805936,-10.30937597343608,0
959,14,growing_stairs_1,-2.661002194364195,-11.35425327010055,0
960,15,growing_stairs_1,-3.357587058807174,-12.071727678444816,0
961,16,growing_stairs_1,-4.054171923250153,-12.789202086789082,0
962,17,growing_stairs_1,-4.750756787693132,-13.50667649513335,0
963,18,growing_stairs_1,-5.447341652136111,-14.224150903477618,0
964,19,growing_stairs_1,-6.143926516579091,-14.941625311821884,0
965,20,growing_stairs_1,-5.067714904062692,-15.986502608486356,0
966,0,growing_stairs_2,0.0,0.0,0
967,1,growing_stairs_2,-0.48789067521055646,0.8729047422500278,0
968,2,growing_stairs_2,0.3850140670394713,1.3607954174605843,0
969,3,growing_stairs_2,1.257918809289499,1.8486860926711406,0
970,4,growing_stairs_2,0.7700281340789424,2.721590834921168,0
971,5,growing_stairs_2,0.2821374588683859,3.594495577171196,0
972,6,growing_stairs_2,1.1550422011184138,4.0823862523817525,0
973,7,growing_stairs_2,2.0279469433684416,4.570276927592309,0
974,8,growing_stairs_2,2.900851685618469,5.0581676028028655,0
975,9,growing_stairs_2,2.412961010407913,5.931072345052894,0
976,10,growing_stairs_2,1.9250703351973566,6.803977087302922,0
977,11,growing_stairs_2,1.4371796599868003,7.676881829552951,0
978,12,growing_stairs_2,2.310084402236828,8.164772504763507,0
979,13,growing_stairs_2,3.182989144486856,8.652663179974063,0
980,14,growing_stairs_2,4.055893886736884,9.14055385518462,0
981,15,growing_stairs_2,4.928798628986911,9.628444530395177,0
982,16,growing_stairs_2,4.440907953776355,10.501349272645205,0
983,17,growing_stairs_2,3.953017278565798,11.374254014895232,0
984,18,growing_stairs_2,3.4651266033552415,12.24715875714526,0
985,19,growing_stairs_2,2.9772359281446845,13.120063499395286,0
986,20,growing_stairs_2,3.8501406703947123,13.607954174605842,0
987,0,alternating_diff_1,0.0,0.0,0
988,1,alternating_diff_1,0.0,1.0,0
989,2,alternating_diff_1,1.0,1.0,0
990,3,alternating_diff_1,1.0,0.0,0
991,4,alternating_diff_1,2.0,0.0,0
992,5,alternating_diff_1,2.0,1.0,0
993,6,alternating_diff_1,3.0,1.0,0
994,7,alternating_diff_1,3.0,0.0,0
995,8,alternating_diff_1,4.0,0.0,0
996,9,alternating_diff_1,4.0,1.0,0
997,10,alternating_diff_1,5.0,1.0,0
998,11,alternating_diff_1,5.0,0.0,0
999,12,alternating_diff_1,6.0,0.0,0
1000,13,alternating_diff_1,6.0,1.0,0
1001,14,alternating_diff_1,7.0,1.0,0
1002,15,alternating_diff_1,7.0,0.0,0
1003,16,alternating_diff_1,8.0,0.0,0
1004,17,alternating_diff_1,8.0,1.0,0
1005,18,alternating_diff_1,9.0,1.0,0
1006,19,alternating_diff_1,9.0,0.0,0
1007,20,alternating_diff_1,10.0,0.0,0
1008,0,alternating_diff_2,0.0,0.0,0
1009,1,alternating_diff_2,1.0,0.0,0
1010,2,alternating_diff_2,2.0,0.0,0
1011,3,alternating_diff_2,3.0,-2.0,0
1012,4,alternating_diff_2,4.0,0.0,0
1013,5,alternating_diff_2,5.0,0.0,0
1014,6,alternating_diff_2,6.0,0.0,0
1015,7,alternating_diff_2,7.0,-2.0,0
1016,8,alternating_diff_2,8.0,0.0,0
1017,9,alternating_diff_2,9.0,0.0,0
1018,10,alternating_diff_2,10.0,0.0,0
1019,11,alternating_diff_2,11.0,-2.0,0
1020,12,alternating_diff_2,12.0,0.0,0
1021,13,alternating_diff_2,13.0,0.0,0
1022,14,alternating_diff_2,14.0,0.0,0
1023,15,alternating_diff_2,15.0,-2.0,0
1024,16,alternating_diff_2,16.0,0.0,0
1025,17,alternating_diff_2,17.0,0.0,0
1026,18,alternating_diff_2,18.0,0.0,0
